ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
N-Q-MNSP1,Directlink,reverse,K2,Q-BKBM,Q-BKBM,system,1186,0.0,0.0,0.0,True
N-Q-MNSP1,Directlink,forward,K2,Q-GBMU_835_836,Q-GBMU_835_836,system,2060,0.0,0.0,0.0,True
N-Q-MNSP1,Directlink,reverse,K2,Q-GBMU_835_836,Q-GBMU_835_836,system,2060,0.0,0.0,0.0,True
N-Q-MNSP1,Directlink,forward,K2,Q-LCCP_8859,Q-LCCP_8859,system,333,0.0,0.0,0.0,True
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,333,0.0,0.0,0.0,True
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,425,0.0,0.0,0.0,True
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,425,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,14,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,14,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,110,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,110,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,110,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,110,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,42,-0.03968253968253969,-0.09823908730158731,0.05500000000000001,True
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,system,42,-0.03968253968253969,-0.09823908730158731,0.05500000000000001,True
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,system,2568,0.027418656974731743,0.004641500621488214,0.05756743910631349,False
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,system,2568,0.02769665109034268,0.004925039958702572,0.057844447951292774,False
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,system,297,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,system,297,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,system,1071,-0.05842670401493931,-0.10084212691817734,-0.022025722822080214,False
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,system,1071,-0.05102448386762112,-0.09038775985858366,-0.017260367520838153,False
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,system,917,0.006752090149036714,-0.0021188922887725734,0.022091986107749356,True
NSW1-QLD1,QNI,reverse,K2,N-ARTW_86,N-ARTW_86,system,917,0.006752090149036714,-0.0021188922887725734,0.022091986107749356,True
NSW1-QLD1,QNI,forward,K2,N-AVMA_17,N-AVMA_17,system,2430,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-AVMA_17,N-AVMA_17,system,2430,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-CHKS_ONE,N-CHKS_ONE,system,561,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-CHKS_ONE,N-CHKS_ONE,system,561,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-DMSR_8J,N-DMSR_8J,system,786,0.016235510319479785,-0.013214838964172368,0.05225557164403098,True
