ic,name,direction,level,key,families,layer,GENCONSETID,tier,n_units,treated_hours,own_treated,own_control,own_diff,own_ci_lo,own_ci_hi,treated_coverage,any_treated,any_control,any_diff,any_ci_lo,any_ci_hi,class_own_set_treated,class_own_set_control,class_other_outage_set_treated,class_other_outage_set_control,class_system_normal_other_treated,class_system_normal_other_control,class_fcas_treated,class_fcas_control,class_ramp_discretionary_treated,class_ramp_discretionary_control,top1_treated,top1_treated_share,top1_control_share,top1_control,top1_control_share_c,top1_control_share_t
V-S-MNSP1,Murraylink,reverse,K2,I-BURC,I-BURC,system,I-BURC,supported,273,136.5,0.4426129426129426,0.012210012210012208,0.4304029304029304,0.2704776966025184,0.5760667163574071,1.0,0.9987789987789987,0.9952584452584451,0.003520553520553523,-0.0008454992209037511,0.009246955976122646,0.45726495726495686,0.012210012210012208,0.5506715506715507,0.4312983312983313,1.9389499389499376,3.4548840048840006,2.4615384615384612,3.200183150183148,0.029914529914529916,0.05599308099308099,S>NIL_MHNW1_MHNW2,0.34493284493284415,0.489275539275538,S>NIL_MHNW1_MHNW2,0.489275539275538,0.34493284493284415
V-S-MNSP1,Murraylink,forward,K2,I-BURC_X1,I-BURC_X1,system,I-BURC_X1,unsupported,1453,726.5,0.0,0.0,0.0,0.0,0.0,1.0,0.9487267721954576,0.9511546990900054,-0.0024279268945476802,-0.022142604513591034,0.01799270123222527,0.0,0.0,0.3867859600825879,0.40617114016976374,2.098646478550128,2.015557849659708,1.5665290204175277,2.947772807218784,0.028102775866024318,0.033901124111034645,S>NIL_MHNW1_MHNW2,0.21518696948841506,0.2410109352297924,F_Q++8C_L6,0.3944387091840648,0.09704060564349636
V-S-MNSP1,Murraylink,reverse,K2,I-BURC_X1,I-BURC_X1,system,I-BURC_X1,unsupported,1453,726.5,0.0,0.0,0.0,0.0,0.0,1.0,0.9487267721954576,0.9511642578573066,-0.0024374856618490483,-0.02258237404070737,0.018384503013350612,0.0,0.0,0.3867859600825879,0.42573793683566563,2.098646478550128,2.002923071040759,1.5665290204175277,2.8954003211745847,0.028102775866024318,0.03381700695878259,S>NIL_MHNW1_MHNW2,0.21518696948841506,0.22539764471973656,F_Q++8C_L6,0.38416303433509313,0.09704060564349636
V-S-MNSP1,Murraylink,forward,K2,I-HYSE,I-HYSE,system,I-HYSE,supported,607,303.5,0.2789676002196595,0.05911129416071754,0.219856306058942,0.0743261096287826,0.3866603295238976,1.0,0.9107633168588686,0.9215266337177375,-0.010763316858868744,-0.058555653898142414,0.035565774515618834,0.7907742998352553,0.10857587406187078,0.4461834157056562,0.6598526450668128,1.6507413509060955,1.5271645615961926,2.029654036243822,2.2053587772286294,0.05628775398132893,0.06717920556470804,N_X_MBTE_3A,0.2051070840197694,0.018689364817865643,SVML_ZERO,0.23350265421929325,0.025535420098846785
V-S-MNSP1,Murraylink,reverse,K2,I-HYSE,I-HYSE,system,I-HYSE,supported,607,303.5,0.2789676002196595,0.06005857587406186,0.2189090243455977,0.06734906134671229,0.38610927270300044,1.0,0.9107633168588686,0.9203276587955336,-0.009564341936664838,-0.05679378607411495,0.036457720346819364,0.7907742998352553,0.09912593812923301,0.4461834157056562,0.6752883031301481,1.6507413509060955,1.5295304777594727,2.029654036243822,2.16232839099396,0.05628775398132893,0.06959546036976019,N_X_MBTE_3A,0.2051070840197694,0.01879919458173165,SVML_ZERO,0.2433049606443344,0.025535420098846785
V-S-MNSP1,Murraylink,forward,K2,I-LTMS,I-LTMS,system,I-LTMS,unsupported,98,49.0,0.07993197278911565,0.0,0.07993197278911565,0.011494252873563218,0.2062146892655367,1.0,1.0,0.9914965986394557,0.008503401360544218,0.0,0.021551724137931036,0.07993197278911562,0.0,1.2908163265306127,1.4821428571428574,2.1071428571428577,1.965561224489796,2.428571428571429,3.983163265306123,0.039115646258503396,0.027097505668934235,SVML_ZERO,0.5969387755102046,0.4164399092970523,F_Q++8C_L6,0.44846938775510226,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-LTMS,I-LTMS,system,I-LTMS,unsupported,98,49.0,0.07993197278911565,0.0,0.07993197278911565,0.011494252873563218,0.2062146892655367,1.0,1.0,0.9936224489795918,0.006377551020408163,0.0,0.016163793103448277,0.07993197278911562,0.0,1.2908163265306127,1.5201814058956915,2.1071428571428577,1.9589285714285716,2.428571428571429,4.027125850340136,0.039115646258503396,0.02687074829931972,SVML_ZERO,0.5969387755102046,0.40623582766439925,F_Q++8C_L6,0.4588435374149662,0.0
V-S-MNSP1,Murraylink,forward,K2,I-MURRAY_SRAS_R,I-MURRAY_SRAS_R,system,I-MURRAY_SRAS_R,indicative,10,5.0,0.6833333333333333,0.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,1.0,1.0,0.9944444444444445,0.005555555555555558,0.005555555555555558,0.005555555555555558,0.6833333333333333,0.0,0.85,0.9077777777777778,2.8333333333333335,1.3777777777777778,0.06666666666666667,4.361111111111111,0.13333333333333333,0.0,S_V_HEYWOOD_OFGS,0.7333333333333334,0.05,F_Q++8E_L6,0.8455555555555555,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-MURRAY_SRAS_R,I-MURRAY_SRAS_R,system,I-MURRAY_SRAS_R,indicative,10,5.0,0.6833333333333333,0.0,0.6833333333333333,0.6833333333333333,0.6833333333333333,1.0,1.0,0.9902777777777778,0.009722222222222233,0.009722222222222233,0.009722222222222233,0.6833333333333333,0.0,0.85,0.9658333333333333,2.8333333333333335,1.4208333333333334,0.06666666666666667,4.414722222222222,0.13333333333333333,0.08000000000000002,S_V_HEYWOOD_OFGS,0.7333333333333334,0.07,F_Q++8E_L6,0.7880555555555555,0.0
V-S-MNSP1,Murraylink,forward,K2,I-SVML_044,I-SVML_044,system,I-SVML_044,unsupported,36,18.0,0.12037037037037036,0.0,0.12037037037037036,0.0,0.3939393939393939,1.0,0.9583333333333334,0.9660493827160495,-0.007716049382716059,-0.11292964801029319,0.10419659961685822,0.12037037037037035,0.0,1.0046296296296298,0.4382716049382716,2.3657407407407405,2.942824074074074,2.643518518518519,2.705246913580247,0.18518518518518517,0.016203703703703703,SVML_ZERO,0.4722222222222224,0.08518518518518518,V^^V_NIL_KGTS,0.34575617283950616,0.16203703703703703
