ic,name,direction,GENCONSETID,DUID,tightening_per_hh_treated,tightening_per_hh_base,relief_per_hh_treated,relief_per_hh_base,excess_tightening,excess_relief,treated_half_hours,base_half_hours
N-Q-MNSP1,Directlink,reverse,N-X_AVMA_SSWW,COLWF01,39.293862719867114,1.085867512025746,47.2887163606162,0.5758934023626952,38.20799520784137,46.712822958253504,171,6941
N-Q-MNSP1,Directlink,reverse,N-X_AVMA_SSWW,SUNRSF1,16.803031802853436,1.4242254365307903,69.41550907047124,2.233755088019412,15.378806366322646,67.18175398245184,171,6941
N-Q-MNSP1,Directlink,reverse,N-X_AVMA_SSWW,WELNSF1,21.12852756752452,0.7664338816633525,59.66095188886614,1.4122045402355867,20.36209368586117,58.24874734863055,171,6941
N-Q-MNSP1,Directlink,reverse,N-X_AVMA_SSWW,AVLSF1,30.268515720754543,1.3314440777563483,42.35413694404624,2.1451153891503423,28.937071642998195,40.2090215548959,171,6941
N-Q-MNSP1,Directlink,reverse,N-X_AVMA_SSWW,COLEASF1,20.29145017543859,0.531860586182036,47.41509191071062,1.2780931934059296,19.759589589256557,46.13699871730469,171,6941
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,NEWENSF1,14.675198276808091,16.034977320331862,9.99399454481414,12.96470777543661,-1.3597790435237709,-2.9707132306224704,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,NEWENSF2,15.86269537624859,16.538562788433055,11.258470635033216,13.570847922042386,-0.6758674121844646,-2.31237728700917,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,WRWF1,9.430621945700134,11.158714030211867,10.982138744834113,11.530467078601225,-1.728092084511733,-0.5483283337671114,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,MP1,1.7618004125692528,0.0,0.39501414898469284,0.0,1.7618004125692528,0.39501414898469284,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,SAPHWF1,5.759513716254103,6.700087985431249,8.626654170940085,7.7484601437311795,-0.9405742691771461,0.8781940272089059,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,TUMUT3,1.559905858313112,0.0,0.17332287314590136,0.0,1.559905858313112,0.17332287314590136,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,BANGOWF2,0.6094731714436884,0.0,0.9826953786648664,0.0,0.6094731714436884,0.9826953786648664,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,BANGOWF1,0.4733333508176583,0.0,1.1039243521677524,0.0,0.4733333508176583,1.1039243521677524,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,TALWA1,1.4492407241855345,0.0,0.07270438415646494,0.0,1.4492407241855345,0.07270438415646494,929,1905
N-Q-MNSP1,Directlink,reverse,N-X_LPSS_MPWW,METZSF1,10.765741062923802,10.807580521683553,6.1420327372612356,7.52538694003433,-0.04183945875975148,-1.383354202773094,929,1905
N-Q-MNSP1,Directlink,forward,Q-BKBM,SAPHWF1,0.09448272266030931,10.279844572549049,0.2371122369215722,10.311697335693227,-10.18536184988874,-10.074585098771655,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,NEWENSF2,1.4322928357479066,11.237494674131742,1.575378415551073,11.541707825730358,-9.805201838383836,-9.966329410179284,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,NEWENSF1,1.2715439819059846,10.833885792348338,1.2599475518063454,11.088007565893394,-9.562341810442353,-9.828060014087049,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,CPP_3,0.0,6.083805283285625,0.0,7.200798445817205,-6.083805283285625,-7.200798445817205,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,CPP_4,0.0,4.896202115548084,0.0,7.246761011982106,-4.896202115548084,-7.246761011982106,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,STAN-3,0.0,5.016768357797795,0.0,5.659772722953184,-5.016768357797795,-5.659772722953184,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,METZSF1,0.3865552898587933,5.713558748384804,0.42331985982028236,5.746472622504149,-5.32700345852601,-5.323152762683867,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,STAN-2,0.0,5.721556593795806,0.0,4.702654357127374,-5.721556593795806,-4.702654357127374,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,DAYDSF1,0.0,5.550061756864675,0.0,4.335072103707205,-5.550061756864675,-4.335072103707205,861,9397
N-Q-MNSP1,Directlink,forward,Q-BKBM,STAN-4,0.0,5.142209459349753,0.0,4.650364229037356,-5.142209459349753,-4.650364229037356,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,TUMUT3,197.90126782420282,33.49537731956524,11.424531434720231,8.783128107352898,164.40589050463757,2.6414033273673336,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,METZSF1,122.6223328340258,64.69568975847393,15.015700207576538,11.765950599858781,57.926643075551866,3.2497496077177566,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,UPPTUMUT,38.34889354766296,11.173077659298785,27.899309542353524,2.1396130126777466,27.175815888364177,25.75969652967578,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,COLWF01,10.05738480521595,2.525331421111776,15.082345797944495,4.029470788089417,7.532053384104174,11.052875009855079,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,CAPBES1,14.361713951563765,1.7763073443367512,6.490922625774869,1.1604949742243327,12.585406607227014,5.330427651550536,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,URANQ11,9.266912481246505,0.42132344553370366,5.035706274705005,0.098666891022479,8.845589035712802,4.937039383682526,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,LIMOSF11,4.496793028656114,3.4086117801496023,16.741392543148592,4.2718993657844715,1.0881812485065119,12.469493177364122,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,DARLSF1,3.3815656873631252,3.7826016253853085,17.501701344388817,4.8026039487327274,-0.4010359380221833,12.69909739565609,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,RIVNB2,9.610358160742546,2.217161711774306,6.642988161791181,1.3367563712931623,7.39319644896824,5.306231790498019,861,9397
N-Q-MNSP1,Directlink,reverse,Q-BKBM,URANQ14,8.22436851337793,0.7465869555610178,5.050734398344704,0.1450056905669533,7.477781557816913,4.905728707777751,861,9397
N-Q-MNSP1,Directlink,forward,Q-GBMU_835_836,NESBESS1,0.246749801008225,0.015749409397147605,0.11408861767046961,0.024499081284451833,0.23100039161107738,0.08958953638601778,3769,11429
N-Q-MNSP1,Directlink,forward,Q-GBMU_835_836,NESBESS2,0.12735473600424516,0.0,0.04775802600159194,0.0,0.12735473600424516,0.04775802600159194,3769,11429
N-Q-MNSP1,Directlink,forward,Q-GBMU_835_836,SAPHWF1,0.07594348633589812,0.2064102712398285,0.08528893605730964,0.10865639951001838,-0.13046678490393038,-0.023367463452708737,3769,11429
N-Q-MNSP1,Directlink,forward,Q-GBMU_835_836,NEWENSF2,0.06644494560891484,0.09546653250503107,0.07868745025205624,0.17975693411497068,-0.029021586896116225,-0.10106948386291444,3769,11429
N-Q-MNSP1,Directlink,forward,Q-GBMU_835_836,NEWENSF1,0.07018572565667286,0.09041420859217777,0.0844322101353144,0.18129040073497243,-0.020228482935504916,-0.09685819059965803,3769,11429
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,METZSF1,9.780682498729066,37.4186087904561,8.677138635507916,12.666911385431604,-27.637926291727034,-3.989772749923688,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,TUMUT3,0.0,11.39620739641124,0.0,1.6392915433889388,-11.39620739641124,-1.6392915433889388,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,NESBESS1,5.077047020118719,0.9590367156843336,5.340413223140496,0.6246027125528537,4.118010304434385,4.715810510587643,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,UPPTUMUT,0.0,5.9739592708802025,0.0,0.7482649863427968,-5.9739592708802025,-0.7482649863427968,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,GNNDHSF1,6.619634205330578,3.976211324465749,6.58502155892562,3.5766219669816275,2.643422880864829,3.0083995919439923,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,RYEPARK1,0.0,2.914785601812842,0.0,2.396090041240794,-2.914785601812842,-2.396090041240794,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,WELNSF1,0.022198661157024794,1.901484832513968,0.0,2.70800892314795,-1.879286171356943,-2.70800892314795,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,WRWF1,7.0490546757102415,8.176997673293513,12.164716595824526,8.835302750601219,-1.127942997583272,3.329413845223307,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,LIMOSF11,0.0,1.5463655658218323,0.0,2.786949432422251,-1.5463655658218323,-2.786949432422251,242,6743
N-Q-MNSP1,Directlink,reverse,Q-LCCP_8859,AVLSF1,0.0,1.3155393620020819,0.0,2.175989352988847,-1.3155393620020819,-2.175989352988847,242,6743
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,CPP_3,111.11320753997026,1.7224031361191317,140.87531308429047,2.9968853686824732,109.39080440385113,137.87842771560798,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,CPP_4,94.5139779448239,1.7206800358282792,144.57469950776513,2.7302655849312365,92.79329790899563,141.8444339228339,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,STAN-4,118.4331014614416,0.8885870801040826,95.82397603693671,1.6478195462312877,117.5445143813375,94.17615649070542,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,STAN-3,113.81388522150571,0.8948726903624226,97.71910977982984,3.2742056517616334,112.9190125311433,94.4449041280682,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,RRSF1,120.36148815202047,1.623790934538969,82.59341015759149,0.5873608541937546,118.7376972174815,82.00604930339773,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,STAN-1,110.40576945091007,0.8651049865977206,90.07662532911056,1.3124596538314948,109.54066446431236,88.76416567527906,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,DAYDSF1,112.202748883886,1.7706892170352677,87.32861105811426,1.5426642517288627,110.43205966685073,85.7859468063854,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,STAN-2,107.19720151104667,2.34254738861026,89.23615598885794,2.192407144886698,104.85465412243641,87.04374884397124,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,CLARESF1,101.9727294234365,1.6593633267944432,74.99584652955318,1.1673987381267257,100.31336609664206,73.82844779142646,359,5429
N-Q-MNSP1,Directlink,forward,Q-RGLC_8875,SMCSF1,106.7147670469722,1.0400105437366567,67.14268096310147,0.48519742054747195,105.67475650323554,66.65748354255399,359,5429
VIC1-NSW1,VNI,forward,I-BURC,LIMOSF11,6.224101381699684,76.67775156887323,5.389599185336048,42.549164012725974,-70.45365018717355,-37.15956482738993,275,3852
VIC1-NSW1,VNI,forward,I-BURC,SNOWYP,67.52238975597125,8.89228528415508,51.371806951237474,7.0115868064488645,58.63010447181617,44.36022014478861,275,3852
VIC1-NSW1,VNI,forward,I-BURC,CUSF1,80.04401798825296,31.402931926013363,67.83201163514704,30.13933408008522,48.641086062239594,37.69267755506182,275,3852
VIC1-NSW1,VNI,forward,I-BURC,SUNRSF1,5.180115516222033,53.096521319835226,2.8179596228402146,37.76836768261761,-47.916405803613195,-34.950408059777395,275,3852
VIC1-NSW1,VNI,forward,I-BURC,MURRAY,21.596704663854545,70.38091113999167,31.00454982895342,51.24098581027118,-48.78420647613712,-20.236435981317758,275,3852
VIC1-NSW1,VNI,forward,I-BURC,DARLSF1,12.240990052076967,41.02219584090839,7.250367661939959,38.06904316619596,-28.78120578883142,-30.818675504256003,275,3852
VIC1-NSW1,VNI,forward,I-BURC,WLWLSF1,45.90021475312477,20.425510920269986,40.91190621281782,20.213333762341964,25.474703832854786,20.698572450475854,275,3852
VIC1-NSW1,VNI,forward,I-BURC,TUMUT3,15.861112207858245,36.10074473081466,3.265523246991298,25.377237268068395,-20.239632522956416,-22.1117140210771,275,3852
VIC1-NSW1,VNI,forward,I-BURC,STWF1,0.4588652689299933,22.632956222255412,2.3419428566789287,20.271501549031687,-22.17409095332542,-17.929558692352757,275,3852
VIC1-NSW1,VNI,forward,I-BURC,CAPBES1,23.177728309652395,4.566839024181881,22.03968638357172,4.020088979531352,18.610889285470513,18.01959740404037,275,3852
VIC1-NSW1,VNI,reverse,N-AVMA_17,KIAMSF1,47.993574352299426,27.361735403998342,32.549437910376874,16.240818992335925,20.631838948301084,16.30861891804095,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,LIMOSF11,60.249161464245766,39.0945776119774,30.101370038104022,24.231743237175234,21.154583852268367,5.869626800928788,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,YATSF1,25.565671341156897,12.296902520682394,16.688312314312213,7.554920042649453,13.268768820474502,9.13339227166276,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,MOORAWF1,27.735409168451902,15.712091398318625,15.850043916521496,6.830153120506171,12.023317770133277,9.019890796015325,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,STWF1,39.92613394339513,28.59229857579897,40.85003978438682,33.221422791346896,11.333835367596159,7.628616993039927,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,KARSF1,24.414393882336444,14.429136202896132,16.93864911992707,8.864197978798572,9.985257679440313,8.074451141128499,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,SUNRSF1,41.312941970556714,29.340200330914577,23.044067479556286,18.64196367860119,11.972741639642138,4.402103800955096,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,UPPTUMUT,40.440119577168666,49.156284557915924,41.930355261727534,48.53462797796485,-8.716164980747259,-6.604272716237318,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,MERCER01,19.698677389417547,9.215305175934231,9.737174584892008,6.357421536320731,10.483372213483316,3.379753048571277,1313,11605
VIC1-NSW1,VNI,reverse,N-AVMA_17,BROKENH1,20.288553475332193,13.023663902751567,16.54253356314568,10.487733291695791,7.264889572580627,6.054800271449887,1313,11605
VIC1-NSW1,VNI,forward,N-BADP,MURRAY,139.7929307834468,72.39286329647665,92.0685381020503,52.56458045979328,67.40006748697014,39.50395764225702,162,8577
VIC1-NSW1,VNI,forward,N-BADP,CUSF1,0.4516043472550573,47.65406587438105,0.0,41.44498895273543,-47.20246152712599,-41.44498895273543,162,8577
VIC1-NSW1,VNI,forward,N-BADP,TUMUT3,8.430525149501625,34.10973666381023,0.0,20.608205153995183,-25.679211514308605,-20.608205153995183,162,8577
VIC1-NSW1,VNI,forward,N-BADP,AVLSF1,10.247590087857517,35.195117434267225,10.972205875285432,29.508744361629375,-24.947527346409707,-18.536538486343943,162,8577
VIC1-NSW1,VNI,forward,N-BADP,WLWLSF1,2.783523413745981,22.861083391795518,2.745979561786651,22.085041940939657,-20.077559978049536,-19.339062379153006,162,8577
VIC1-NSW1,VNI,forward,N-BADP,STWF1,0.4558971458756718,17.404602285987224,2.501920647795248,15.834940107021977,-16.948705140111553,-13.33301945922673,162,8577
VIC1-NSW1,VNI,forward,N-BADP,WLWLSF2,3.887653644223652,19.833524276539606,6.014240354715032,18.77214762472171,-15.945870632315954,-12.75790727000668,162,8577
VIC1-NSW1,VNI,forward,N-BADP,UPPTUMUT,0.7636469221835076,14.129565105972087,0.05656643868025982,11.65534669958713,-13.36591818378858,-11.598780260906869,162,8577
VIC1-NSW1,VNI,forward,N-BADP,KESSB1,19.65062268108603,8.176862380575717,18.411504431707353,5.957597093373876,11.473760300510314,12.453907338333476,162,8577
VIC1-NSW1,VNI,forward,N-BADP,LIMOSF11,32.10536792465463,54.23211421195523,32.27818339535662,33.49004976649959,-22.1267462873006,-1.2118663711429676,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,MURRAY,89.9687452675926,57.88852956841814,96.996967245587,54.09800703480905,32.08021569917445,42.89896021077795,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,MUWAWF1,0.4840199161425577,39.71600543965726,0.6001956569664902,31.341059294539033,-39.2319855235147,-30.74086363757254,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,STWF1,2.5386079413580247,24.508197824394813,1.5031813994708993,29.137780621492492,-21.96958988303679,-27.634599222021592,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,MUWAWF2,0.5739883944793851,25.94392355435216,0.008973826058201025,23.251745094129355,-25.369935159872774,-23.242771268071152,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,ARWF1,0.006995877009084555,23.260971075833584,0.23685039249941783,21.87428280188196,-23.2539751988245,-21.637432409382544,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,MOORAWF1,0.0,19.28369701271901,0.0,16.486880865814005,-19.28369701271901,-16.486880865814005,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,KIAMSF1,5.71181232267645,28.660266901635968,0.0,12.563493573851593,-22.948454578959517,-12.563493573851593,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,LIMOSF11,9.776283307936508,34.782649522025054,9.567541645679013,16.42384959284126,-25.006366214088544,-6.856307947162248,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,MERCER01,0.0,18.07363980591124,0.0,13.349622491018001,-18.07363980591124,-13.349622491018001,162,8577
VIC1-NSW1,VNI,reverse,N-BADP,BULGANA1,0.19972100694444442,15.956606681150774,0.0,15.360018441380602,-15.756885674206329,-15.360018441380602,162,8577
VIC1-NSW1,VNI,reverse,N-CNLT_07,LIMOSF11,71.57881196612499,35.27757662679777,18.455179745184747,17.544843931157757,36.30123533932722,0.9103358140269897,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,SUNRSF1,50.02746212405324,28.736431411177612,14.913057493512623,13.602858614423301,21.291030712875624,1.310198879089322,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,TUMUT3,46.602655787145714,36.72428858411712,42.393131148862274,31.650036256298822,9.878367203028596,10.743094892563452,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,MURRAY,74.3202368900191,65.51505294632791,71.69911792893679,63.6326091178016,8.80518394369119,8.066508811135186,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,MUWAWF1,21.08416444471913,32.018937630117115,20.43170298464054,25.42973621627775,-10.934773185397987,-4.9980332316372085,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,KIAMSF1,44.03678390072193,29.608092994075424,10.934950008390878,11.439303924197867,14.428690906646505,-0.5043539158069894,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,VBB1,0.0,8.755872064623132,0.0,4.497303411848922,-8.755872064623132,-4.497303411848922,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,ARWF1,11.834553748229801,16.581194109891587,10.855714085587335,17.641407576191366,-4.746640361661786,-6.7856934906040305,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,YATSF1,24.114855578510983,13.220559862868086,7.420545069023415,7.303400191635872,10.894295715642897,0.11714487738754276,1503,7041
VIC1-NSW1,VNI,reverse,N-CNLT_07,DARLSF1,25.112342626656112,17.03864509845457,16.8168517839282,14.26096649608703,8.073697528201542,2.5558852878411695,1503,7041
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,MURRAY,95.57768537924366,58.21697350566454,87.55282386782278,54.461457516086654,37.36071187357912,33.09136635173613,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,MERCER01,7.955476470439038,29.455686025756542,7.2446384583661825,15.474342730004706,-21.500209555317504,-8.229704271638523,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,UPPTUMUT,68.2708373022788,50.96300395348192,63.13589607621311,51.835834739204195,17.307833348796883,11.300061337008913,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,MUWAWF1,22.846846254319445,39.479386080342096,21.99028936776544,30.001393697751187,-16.63253982602265,-8.011104329985749,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,MUWAWF2,17.940194802192963,33.22124968601035,20.848289577310677,27.137691064068143,-15.28105488381739,-6.289401486757466,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,KIAMSF1,47.33059933368069,31.248158606800022,20.809386182410517,21.86094447361172,16.082440726880666,-1.0515582912012036,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,TUMUT3,57.55673155861071,41.48778580263143,33.4978362813507,33.542878114063626,16.06894575597928,-0.04504183271292561,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,BULGANA1,11.046262858909817,19.148315922721157,11.346266389588859,17.543787886988962,-8.10205306381134,-6.197521497400103,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,ARWF1,15.363628276897112,21.970345750214104,16.06896559876849,23.028307724520626,-6.606717473316992,-6.959342125752137,2073,5378
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,LIMOSF11,52.511444084096134,39.81525167058282,25.234049598313813,25.630766955639025,12.696192413513316,-0.39671735732521185,2073,5378
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,LIMOSF11,101.91937417047394,80.81640810644444,63.186055555281364,54.3995331519884,21.102966064029502,8.786522403292963,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,NEWENSF2,0.35073118444223256,18.146063968951765,0.0,7.299870611655823,-17.795332784509533,-7.299870611655823,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,NEWENSF1,0.16241865094556313,17.292157871036043,0.0,5.875751521736033,-17.129739220090478,-5.875751521736033,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,TUMUT3,92.68906141386024,78.00637214689667,58.28978222092728,50.26197178846035,14.682689266963578,8.027810432466929,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,WRWF1,0.3664511714263841,8.9672264669015,0.3161415664956741,10.377669381678276,-8.600775295475117,-10.061527815182602,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,SAPHWF1,0.5520404256948168,6.76444663063632,0.14200567013952284,9.630486609531726,-6.2124062049415025,-9.488480939392202,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,METZSF1,0.0,10.243063941133434,0.13173003304023134,4.866159576690064,-10.243063941133434,-4.734429543649833,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,GNNDHSF1,0.13376582073465929,8.919887976065072,0.0,5.485563755758975,-8.786122155330412,-5.485563755758975,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,BW01,0.06956493649620392,10.227145409817975,0.1721191519232243,3.243816173519713,-10.15758047332177,-3.071697021596489,1412,8047
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,VBB1,6.9087242742046575,13.080344720891132,5.598615728653594,12.029962024648835,-6.171620446686474,-6.431346295995241,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,MURRAY,80.81503920918523,67.13777402685315,79.40316613826678,65.13080869510127,13.677265182332079,14.272357443165518,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,MUWAWF1,21.09131456587306,34.225129503834694,19.54820849307189,26.45774719788511,-13.133814937961635,-6.909538704813219,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,KIAMSF1,24.349038312187588,34.4036794912287,7.12190131871662,15.926935905773025,-10.054641179041113,-8.805034587056404,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,SUNRSF1,27.485833751403874,36.87797567035132,12.877249244510914,18.33095854422635,-9.392141918947445,-5.453709299715435,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,ARWF1,12.213037880275943,19.363005171598285,12.987626938474053,19.794827227334718,-7.149967291322342,-6.807200288860665,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,MUWAWF2,20.117228012245572,26.445575298124247,13.550302124641863,21.02304373251955,-6.3283472858786745,-7.472741607877687,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,UPPTUMUT,44.70481810987252,52.45352244521165,45.12081451097734,50.73685886301403,-7.748704335339127,-5.616044352036688,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,KARSF1,12.993723457668617,18.190446401816597,2.404661159167172,9.99321888305099,-5.1967229441479805,-7.5885577238838176,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,STWF1,28.05815369100702,32.52820525918691,26.65698097460171,34.300057221496324,-4.4700515681798905,-7.643076246894616,1412,8047
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,YATSF1,12.336672869508877,16.764834666649822,2.3731307288381767,9.753869133209745,-4.428161797140945,-7.380738404371568,1412,8047
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,TUMUT3,177.27620433733028,39.465541046383755,242.37267931152974,21.65206754877638,137.81066329094654,220.72061176275335,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,LIMOSF11,210.74412871666874,78.9772675099527,113.31902943970739,54.97313801392807,131.76686120671604,58.34589142577932,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,SUNRSF1,172.001609398059,58.7124388798197,65.71929101477275,45.689427444167805,113.2891705182393,20.029863570604945,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,MURRAY,4.231905720598291,75.97393475529361,0.44973822384615386,53.95310156209696,-71.74202903469532,-53.50336333825081,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,DARLSF1,137.18187335698144,50.95941471574499,78.92909147216865,44.77111489891813,86.22245864123644,34.15797657325052,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,RYEPARK1,64.00121142443463,7.8227070846997835,65.13764865161865,5.917547337919753,56.17850433973484,59.22010131369889,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,SNOWYP,46.909314779623045,5.750910574694284,67.13499010793127,5.78346912647879,41.15840420492876,61.35152098145248,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,AVLSF1,97.05540348059125,49.731245253139754,84.49499673389886,40.78859937481031,47.3241582274515,43.70639735908855,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,KIAMSF1,64.84994356245407,14.90956436645334,46.75339573152582,14.95227395222865,49.940379196000734,31.80112177929717,117,5778
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,UPPTUMUT,37.15710126576655,12.48410099830999,61.64682601779173,6.980918238632777,24.67300026745656,54.66590777915896,117,5778
VIC1-NSW1,VNI,reverse,N-DTKV_18_WG_CLOSE,MURRAY,4.2963794533333335,54.28945985521431,4.2963794533333335,53.019236147360864,-49.993080401880974,-48.72285669402753,117,5778
VIC1-NSW1,VNI,reverse,N-DTKV_18_WG_CLOSE,TUMUT3,88.0654995940171,31.994899294208246,55.58485887863248,28.154293661761184,56.07060029980885,27.430565216871297,117,5778
