ic,name,direction,level,key,families,layer,GENCONSETID,tier,dimension,value,n_units,own_treated,own_control,own_diff,top_control_treated,top_control_control
V-S-MNSP1,Murraylink,forward,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,rbin,1,13,0.0,0.0,0.0,0.0,0.015384615384615384
V-S-MNSP1,Murraylink,forward,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,rbin,2,2,0.0,0.0,0.0,0.0,0.08333333333333333
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,season,Spring,15,0.2222222222222222,0.03518518518518519,0.18703703703703703,0.0,0.24814814814814815
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,day_period,Evening peak,2,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,day_period,Solar period,13,0.2564102564102564,0.0405982905982906,0.2158119658119658,0.0,0.2863247863247863
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,tbin,1,15,0.2222222222222222,0.03518518518518519,0.18703703703703703,0.0,0.24814814814814815
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,vbin,1,12,0.27777777777777773,0.04398148148148148,0.23379629629629628,0.0,0.3101851851851852
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,vbin,2,3,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,rbin,1,13,0.24358974358974358,0.0405982905982906,0.202991452991453,0.0,0.2863247863247863
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,binding,I-X_64_DDSM,unsupported,rbin,2,2,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,season,Winter,11,0.5303030303030304,0.0,0.5303030303030304,0.0,0.07272727272727274
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,day_period,Morning peak,4,0.7499999999999999,0.0,0.7499999999999999,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,day_period,Solar period,7,0.40476190476190477,0.0,0.40476190476190477,0.0,0.1142857142857143
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,tbin,1,11,0.5303030303030304,0.0,0.5303030303030304,0.0,0.07272727272727274
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,vbin,1,7,0.6666666666666666,0.0,0.6666666666666666,0.0,0.08571428571428573
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,vbin,2,4,0.29166666666666663,0.0,0.29166666666666663,0.0,0.049999999999999996
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,rbin,1,11,0.5303030303030304,0.0,0.5303030303030304,0.0,0.07272727272727274
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,season,Winter,11,0.0,0.0,0.0,0.0,0.5141414141414141
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,day_period,Morning peak,4,0.0,0.0,0.0,0.0,0.18055555555555552
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,day_period,Solar period,7,0.0,0.0,0.0,0.0,0.7047619047619048
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,tbin,1,11,0.0,0.0,0.0,0.0,0.5141414141414141
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,vbin,1,7,0.0,0.0,0.0,0.0,0.43650793650793657
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,vbin,2,4,0.0,0.0,0.0,0.0,0.6499999999999999
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,binding,I-X_6F_KMRC,indicative,rbin,1,11,0.0,0.0,0.0,0.0,0.5141414141414141
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,season,Autumn,13,0.12820512820512822,0.0,0.12820512820512822,0.0,0.5871794871794871
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,season,Winter,22,0.8560606060606059,0.0,0.8560606060606059,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,day_period,Evening peak,6,0.5555555555555555,0.0,0.5555555555555555,0.0,0.49074074074074076
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,day_period,Morning peak,3,0.0,0.0,0.0,0.0,0.25555555555555554
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,day_period,Overnight,18,0.898148148148148,0.0,0.898148148148148,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,day_period,Solar period,8,0.125,0.0,0.125,0.0,0.4902777777777777
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,tbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,tbin,1,34,0.6029411764705882,0.0,0.6029411764705882,0.0,0.2245098039215686
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,vbin,0,3,0.0,0.0,0.0,0.0,0.4333333333333333
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,vbin,1,16,0.3020833333333333,0.0,0.3020833333333333,0.0,0.3958333333333333
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,vbin,2,16,0.9791666666666666,0.0,0.9791666666666666,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,rbin,0,17,0.9901960784313725,0.0,0.9901960784313725,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,rbin,1,15,0.24444444444444446,0.0,0.24444444444444446,0.0,0.4222222222222223
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,rbin,2,3,0.0,0.0,0.0,0.0,0.4333333333333333
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,season,Autumn,13,0.32051282051282054,0.0,0.32051282051282054,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,season,Winter,22,0.0,0.0,0.0,0.0,0.16477272727272727
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,day_period,Evening peak,6,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,day_period,Morning peak,3,0.0,0.0,0.0,0.0,0.05555555555555555
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,day_period,Overnight,18,0.0,0.0,0.0,0.0,0.19212962962962962
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,day_period,Solar period,8,0.5208333333333334,0.0,0.5208333333333334,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,tbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,tbin,1,34,0.12254901960784315,0.0,0.12254901960784315,0.0,0.10661764705882353
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,vbin,0,3,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,vbin,1,16,0.22916666666666669,0.0,0.22916666666666669,0.0,0.1987847222222222
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,vbin,2,16,0.0,0.0,0.0,0.0,0.027777777777777776
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,rbin,0,17,0.0,0.0,0.0,0.0,0.14133986928104575
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,rbin,1,15,0.24444444444444446,0.0,0.24444444444444446,0.0,0.08148148148148147
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,binding,I-X_BABU_BURC,indicative,rbin,2,3,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,season,Winter,67,0.007462686567164179,0.0,0.007462686567164179,0.0,0.23424543946932008
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,day_period,Evening peak,17,0.0,0.0,0.0,0.0,0.04084967320261438
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,day_period,Morning peak,2,0.0,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,day_period,Overnight,6,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,day_period,Solar period,42,0.0,0.0,0.0,0.0,0.30952380952380953
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,tbin,1,59,0.00847457627118644,0.0,0.00847457627118644,0.0,0.2660075329566855
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,tbin,2,8,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,vbin,0,2,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,vbin,1,63,0.0,0.0,0.0,0.0,0.24911816578483245
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,vbin,2,2,0.25,0.0,0.25,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,rbin,1,49,0.01020408163265306,0.0,0.01020408163265306,0.0,0.2780612244897959
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,rbin,2,18,0.0,0.0,0.0,0.0,0.11496913580246915
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,season,Winter,67,0.0,0.0,0.0,0.0,0.2839966832504146
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,day_period,Evening peak,17,0.0,0.0,0.0,0.0,0.2140522875816993
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,day_period,Morning peak,2,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,day_period,Overnight,6,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,day_period,Solar period,42,0.0,0.0,0.0,0.0,0.3664021164021164
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,tbin,1,59,0.0,0.0,0.0,0.0,0.32250470809792847
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,tbin,2,8,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,vbin,0,2,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,vbin,1,63,0.0,0.0,0.0,0.0,0.3020282186948854
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,vbin,2,2,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,rbin,1,49,0.0,0.0,0.0,0.0,0.3758503401360544
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,binding,I-X_BDBU+HYSE,supported,rbin,2,18,0.0,0.0,0.0,0.0,0.033950617283950615
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,season,Autumn,124,0.43010752688172044,0.008064516129032258,0.4220430107526882,0.08602150537634409,0.020967741935483872
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,season,Summer,586,0.3802616609783846,0.0006825938566552901,0.37957906712172923,0.10494880546075085,0.08469852104664391
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,season,Winter,96,0.6840277777777778,0.0,0.6840277777777778,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,day_period,Evening peak,176,0.3181818181818182,0.007954545454545454,0.3102272727272727,0.1534090909090909,0.08948863636363635
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,day_period,Morning peak,95,0.4473684210526316,0.0,0.4473684210526316,0.0543859649122807,0.01871345029239766
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,day_period,Overnight,300,0.5594444444444444,0.0,0.5594444444444444,0.1288888888888889,0.11385185185185186
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,day_period,Solar period,235,0.32127659574468087,0.0,0.32127659574468087,0.0056737588652482265,0.0023404255319148934
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,tbin,0,131,0.460559796437659,0.0,0.460559796437659,0.0,0.01094147582697201
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,tbin,1,467,0.5199857244825125,0.0029978586723768733,0.5169878658101357,0.10028551034975018,0.07805139186295504
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,tbin,2,208,0.18589743589743593,0.0,0.18589743589743593,0.12179487179487179,0.06899038461538462
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,vbin,0,239,0.3493723849372385,0.0016736401673640169,0.34769874476987445,0.014644351464435145,0.09558344955834495
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,vbin,1,427,0.46057767369242786,0.00234192037470726,0.4582357533177206,0.11787665886026542,0.05684361176164454
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,vbin,2,140,0.44047619047619047,0.0,0.44047619047619047,0.13095238095238093,0.036547619047619044
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,rbin,0,124,0.5309139784946236,0.0,0.5309139784946236,0.03494623655913978,0.004973118279569892
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,rbin,1,413,0.5282485875706214,0.002421307506053269,0.5258272800645681,0.11864406779661017,0.06974710788270111
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,binding,N-BABU,supported,rbin,2,269,0.21499380421313508,0.0014869888475836433,0.21350681536555144,0.07001239157372986,0.08479966955803386
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,season,Autumn,124,0.23924731182795697,0.0,0.23924731182795697,0.0026881720430107525,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,season,Summer,586,0.030716723549488054,0.0,0.030716723549488054,0.13680318543799774,0.2604901403109594
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,season,Winter,96,0.012152777777777776,0.001736111111111111,0.010416666666666666,0.0,0.049652777777777775
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,day_period,Evening peak,176,0.056818181818181816,0.0,0.056818181818181816,0.07575757575757576,0.160385101010101
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,day_period,Morning peak,95,0.029824561403508767,0.0017543859649122805,0.02807017543859649,0.09824561403508772,0.1785672514619883
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,day_period,Overnight,300,0.04111111111111111,0.0,0.04111111111111111,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,day_period,Solar period,235,0.10070921985815603,0.0,0.10070921985815603,0.2460992907801418,0.47754137115839246
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,tbin,0,131,0.1119592875318066,0.0,0.1119592875318066,0.05725190839694656,0.04069126378286684
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,tbin,1,467,0.059957173447537475,0.00035688793718772306,0.059600285510349744,0.07030692362598144,0.13736616702355461
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,tbin,2,208,0.029647435897435896,0.0,0.029647435897435896,0.19310897435897434,0.42275641025641025
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,vbin,0,239,0.0794979079497908,0.0,0.0794979079497908,0.03695955369595536,0.0903300790330079
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,vbin,1,427,0.027712724434035912,0.00039032006245121,0.027322404371584702,0.10967993754878999,0.25126854020296646
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,vbin,2,140,0.12857142857142856,0.0,0.12857142857142856,0.17738095238095236,0.2038095238095238
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,rbin,0,124,0.146505376344086,0.0,0.146505376344086,0.17338709677419353,0.2984767025089605
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,rbin,1,413,0.050443906376109765,0.0004035512510088781,0.05004035512510089,0.12146892655367231,0.17739440408931934
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,binding,N-BABU,supported,rbin,2,269,0.036555142503097895,0.0,0.036555142503097895,0.03283767038413878,0.17523750516315573
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,season,Autumn,36,0.5,0.0,0.5,0.5,0.0
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,season,Spring,118,0.11581920903954802,0.05753295668549907,0.05828625235404897,0.1115819209039548,0.05753295668549907
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,season,Summer,6,0.6944444444444445,0.16435185185185183,0.5300925925925926,0.6666666666666666,0.16435185185185183
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,season,Winter,18,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,day_period,Evening peak,32,0.09895833333333333,0.0,0.09895833333333333,0.09895833333333333,0.0
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,day_period,Morning peak,32,0.36979166666666663,0.013541666666666667,0.35625,0.36979166666666663,0.013541666666666667
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,day_period,Overnight,20,0.7583333333333333,0.04930555555555555,0.7090277777777778,0.75,0.04930555555555555
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,day_period,Solar period,94,0.06028368794326241,0.06761229314420804,-0.007328605200945631,0.054964539007092195,0.06761229314420804
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,tbin,0,25,0.32666666666666666,0.009333333333333334,0.31733333333333336,0.32666666666666666,0.009333333333333334
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,tbin,1,137,0.20194647201946472,0.05504866180048661,0.14689781021897808,0.19708029197080293,0.05504866180048661
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,tbin,2,16,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,vbin,0,21,0.14285714285714285,0.05238095238095238,0.09047619047619047,0.14285714285714285,0.05238095238095238
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,vbin,1,99,0.21212121212121213,0.06113916947250281,0.15098204264870932,0.21043771043771042,0.06113916947250281
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,vbin,2,58,0.2040229885057471,0.010727969348659005,0.19329501915708813,0.19540229885057472,0.010727969348659005
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,rbin,0,8,0.29166666666666663,0.0,0.29166666666666663,0.29166666666666663,0.0
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,rbin,1,122,0.1912568306010929,0.05027322404371585,0.14098360655737704,0.18579234972677594,0.05027322404371585
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,binding,N-BADP,supported,rbin,2,48,0.21180555555555558,0.03420138888888889,0.17760416666666665,0.21180555555555558,0.03420138888888889
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,season,Autumn,36,0.023148148148148147,0.0,0.023148148148148147,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,season,Spring,118,0.1694915254237288,0.0,0.1694915254237288,0.0,0.1427966101694915
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,season,Summer,6,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,season,Winter,18,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,day_period,Evening peak,32,0.010416666666666666,0.0,0.010416666666666666,0.0,0.00625
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,day_period,Morning peak,32,0.15625,0.0,0.15625,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,day_period,Overnight,20,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,day_period,Solar period,94,0.16489361702127658,0.0,0.16489361702127658,0.0,0.17712765957446808
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,tbin,0,25,0.2,0.0,0.2,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,tbin,1,137,0.11557177615571776,0.0,0.11557177615571776,0.0,0.12299270072992702
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,tbin,2,16,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,vbin,0,21,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,vbin,1,99,0.05387205387205387,0.0,0.05387205387205387,0.0,0.1601010101010101
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,vbin,2,58,0.25,0.0,0.25,0.0,0.017241379310344827
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,rbin,0,8,0.5,0.0,0.5,0.0,0.25
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,binding,N-BADP,supported,rbin,1,122,0.12568306010928965,0.0,0.12568306010928965,0.0,0.08838797814207648
