ic,name,direction,level,key,families,layer,GENCONSETID,tier,dimension,value,n_units,own_treated,own_control,own_diff,top_control_treated,top_control_control
N-Q-MNSP1,Directlink,forward,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,unsupported,rbin,2,25,0.0,0.0,0.0,0.0,1.0
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,season,Autumn,18,0.7499999999999999,0.0,0.7499999999999999,0.0,0.5870370370370371
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,season,Spring,36,0.14351851851851852,0.0,0.14351851851851852,0.2685185185185185,0.11296296296296299
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,season,Summer,6,0.611111111111111,0.0,0.611111111111111,0.0,0.0
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,season,Winter,182,0.0,0.0,0.0,0.0,0.740018315018315
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,day_period,Evening peak,40,0.0,0.0,0.0,0.0,0.6098611111111111
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,day_period,Morning peak,34,0.10294117647058823,0.0,0.10294117647058823,0.0,0.8127450980392157
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,day_period,Overnight,77,0.05627705627705627,0.0,0.05627705627705627,0.0,0.6002886002886003
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,day_period,Solar period,91,0.15934065934065933,0.0,0.15934065934065933,0.10622710622710622,0.5611721611721612
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,tbin,0,14,0.0,0.0,0.0,0.0,0.3452380952380953
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,tbin,1,171,0.10038986354775827,0.0,0.10038986354775827,0.017543859649122806,0.6385964912280702
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,tbin,2,57,0.09064327485380118,0.0,0.09064327485380118,0.11695906432748537,0.6190058479532163
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,vbin,0,20,0.008333333333333333,0.0,0.008333333333333333,0.0,0.675
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,vbin,1,132,0.07954545454545454,0.0,0.07954545454545454,0.0,0.6698232323232324
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,vbin,2,90,0.12962962962962965,0.0,0.12962962962962965,0.1074074074074074,0.5266666666666666
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,rbin,0,87,0.1532567049808429,0.0,0.1532567049808429,0.1111111111111111,0.5301404853128991
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,rbin,1,130,0.06923076923076923,0.0,0.06923076923076923,0.0,0.6014957264957265
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,Q-LCCP_8859,supported,rbin,2,25,0.0,0.0,0.0,0.0,1.0
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,season,Autumn,2,0.0,0.0,0.0,0.0,0.0
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,season,Summer,57,0.6754385964912281,0.0,0.6754385964912281,0.0,0.0
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,season,Winter,300,0.0,0.0,0.0,0.5044444444444445,0.2975
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,day_period,Evening peak,51,0.0784313725490196,0.0,0.0784313725490196,0.47058823529411764,0.19281045751633985
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,day_period,Morning peak,50,0.07999999999999999,0.0,0.07999999999999999,0.40333333333333327,0.1653333333333333
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,day_period,Overnight,72,0.0,0.0,0.0,0.7060185185185186,0.26990740740740743
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,day_period,Solar period,186,0.1639784946236559,0.0,0.1639784946236559,0.3028673835125448,0.27804659498207884
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,tbin,0,4,0.0,0.0,0.0,0.0,0.0
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,tbin,1,224,0.109375,0.0,0.109375,0.4561011904761904,0.2408482142857143
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,tbin,2,131,0.10687022900763359,0.0,0.10687022900763359,0.3753180661577608,0.2694656488549618
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,vbin,0,106,0.0,0.0,0.0,0.6289308176100628,0.26100628930817615
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,vbin,1,172,0.0310077519379845,0.0,0.0310077519379845,0.46124031007751937,0.3510658914728682
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,vbin,2,81,0.40946502057613166,0.0,0.40946502057613166,0.06584362139917695,0.014814814814814817
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,rbin,0,59,0.2711864406779661,0.0,0.2711864406779661,0.3700564971751412,0.013559322033898306
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,rbin,1,243,0.08024691358024691,0.0,0.08024691358024691,0.41838134430727025,0.27592592592592596
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,supported,rbin,2,57,0.05263157894736842,0.0,0.05263157894736842,0.48830409356725146,0.37543859649122807
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,season,Autumn,2,0.0,0.0,0.0,0.0,0.0
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,season,Summer,57,0.6754385964912281,0.0,0.6754385964912281,0.0,0.0
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,season,Winter,300,0.0,0.0,0.0,0.5044444444444445,0.29544444444444445
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,day_period,Evening peak,51,0.0784313725490196,0.0,0.0784313725490196,0.47058823529411764,0.23202614379084968
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,day_period,Morning peak,50,0.07999999999999999,0.0,0.07999999999999999,0.40333333333333327,0.17733333333333332
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,day_period,Overnight,72,0.0,0.0,0.0,0.7060185185185186,0.26990740740740743
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,day_period,Solar period,186,0.1639784946236559,0.0,0.1639784946236559,0.3028673835125448,0.260752688172043
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,tbin,0,4,0.0,0.0,0.0,0.0,0.0
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,tbin,1,224,0.109375,0.0,0.109375,0.4561011904761904,0.23482142857142857
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,tbin,2,131,0.10687022900763359,0.0,0.10687022900763359,0.3753180661577608,0.27506361323155215
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,vbin,0,106,0.0,0.0,0.0,0.6289308176100628,0.249685534591195
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,vbin,1,172,0.0310077519379845,0.0,0.0310077519379845,0.46124031007751937,0.33585271317829457
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,vbin,2,81,0.40946502057613166,0.0,0.40946502057613166,0.06584362139917695,0.054320987654320994
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,rbin,0,59,0.2711864406779661,0.0,0.2711864406779661,0.3700564971751412,0.01694915254237288
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,rbin,1,243,0.08024691358024691,0.0,0.08024691358024691,0.41838134430727025,0.29149519890260633
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,Q-RGLC_8875,unsupported,rbin,2,57,0.05263157894736842,0.0,0.05263157894736842,0.48830409356725146,0.29473684210526324
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,season,Summer,7,0.7142857142857143,0.0,0.7142857142857143,0.8809523809523808,0.6738095238095239
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,day_period,Evening peak,5,0.9666666666666666,0.0,0.9666666666666666,1.0,0.7933333333333333
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,day_period,Solar period,2,0.08333333333333333,0.0,0.08333333333333333,0.5833333333333333,0.375
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,tbin,1,4,0.7083333333333333,0.0,0.7083333333333333,0.9166666666666666,0.4916666666666667
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,tbin,2,3,0.7222222222222223,0.0,0.7222222222222223,0.8333333333333334,0.9166666666666666
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,vbin,1,7,0.7142857142857143,0.0,0.7142857142857143,0.8809523809523808,0.6738095238095239
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,rbin,0,7,0.7142857142857143,0.0,0.7142857142857143,0.8809523809523808,0.6738095238095239
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,season,Summer,7,0.7142857142857143,0.0,0.7142857142857143,0.8809523809523808,0.6619047619047619
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,day_period,Evening peak,5,0.9666666666666666,0.0,0.9666666666666666,1.0,0.7933333333333333
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,day_period,Solar period,2,0.08333333333333333,0.0,0.08333333333333333,0.5833333333333333,0.3333333333333333
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,tbin,1,4,0.7083333333333333,0.0,0.7083333333333333,0.9166666666666666,0.4916666666666667
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,tbin,2,3,0.7222222222222223,0.0,0.7222222222222223,0.8333333333333334,0.8888888888888888
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,vbin,1,7,0.7142857142857143,0.0,0.7142857142857143,0.8809523809523808,0.6619047619047619
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,system,CA_BRIS_569B1432,unsupported,rbin,0,7,0.7142857142857143,0.0,0.7142857142857143,0.8809523809523808,0.6619047619047619
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,season,Winter,55,0.09090909090909091,0.0,0.09090909090909091,0.0,0.22969696969696965
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,day_period,Evening peak,10,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,day_period,Morning peak,6,0.0,0.0,0.0,0.0,0.47222222222222227
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,day_period,Overnight,18,0.0,0.0,0.0,0.0,0.3111111111111111
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,day_period,Solar period,21,0.23809523809523808,0.0,0.23809523809523808,0.0,0.2
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,tbin,0,9,0.0,0.0,0.0,0.0,0.8777777777777778
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,tbin,1,32,0.15104166666666666,0.0,0.15104166666666666,0.0,0.14166666666666666
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,tbin,2,14,0.011904761904761904,0.0,0.011904761904761904,0.0,0.014285714285714287
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,vbin,0,30,0.1,0.0,0.1,0.0,0.28111111111111114
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,vbin,1,22,0.09090909090909091,0.0,0.09090909090909091,0.0,0.1909090909090909
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,vbin,2,3,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,rbin,0,10,0.016666666666666666,0.0,0.016666666666666666,0.0,0.02
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,rbin,1,23,0.07971014492753623,0.0,0.07971014492753623,0.0,0.4811594202898551
NSW1-QLD1,QNI,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,rbin,2,22,0.13636363636363635,0.0,0.13636363636363635,0.0,0.06212121212121211
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,season,Winter,55,0.09090909090909091,0.0,0.09090909090909091,0.0,0.26121212121212123
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,day_period,Evening peak,10,0.0,0.0,0.0,0.0,0.003333333333333333
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,day_period,Morning peak,6,0.0,0.0,0.0,0.0,0.5
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,day_period,Overnight,18,0.0,0.0,0.0,0.0,0.3055555555555556
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,day_period,Solar period,21,0.23809523809523808,0.0,0.23809523809523808,0.0,0.2777777777777778
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,tbin,0,9,0.0,0.0,0.0,0.0,0.8777777777777778
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,tbin,1,32,0.15104166666666666,0.0,0.15104166666666666,0.0,0.18385416666666665
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,tbin,2,14,0.011904761904761904,0.0,0.011904761904761904,0.0,0.041666666666666664
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,vbin,0,30,0.1,0.0,0.1,0.0,0.2788888888888889
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,vbin,1,22,0.09090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,vbin,2,3,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,rbin,0,10,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,rbin,1,23,0.07971014492753623,0.0,0.07971014492753623,0.0,0.5608695652173913
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,system,CA_BRIS_59712B29,unsupported,rbin,2,22,0.13636363636363635,0.0,0.13636363636363635,0.0,0.06666666666666667
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,season,Winter,56,0.23809523809523808,0.0,0.23809523809523808,0.4613095238095238,0.23819444444444443
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,day_period,Evening peak,10,0.016666666666666666,0.0,0.016666666666666666,0.2833333333333333,0.06138888888888888
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,day_period,Morning peak,6,0.47222222222222215,0.0,0.47222222222222215,0.611111111111111,0.18333333333333335
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,day_period,Overnight,18,0.0,0.0,0.0,0.5462962962962963,0.4185185185185185
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,day_period,Solar period,22,0.4696969696969697,0.0,0.4696969696969697,0.4318181818181818,0.1859848484848485
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,tbin,0,19,0.043859649122807015,0.0,0.043859649122807015,0.7017543859649124,0.42280701754385963
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,tbin,1,22,0.4545454545454545,0.0,0.4545454545454545,0.25757575757575757,0.028787878787878793
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,tbin,2,15,0.16666666666666666,0.0,0.16666666666666666,0.45555555555555555,0.3114814814814815
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,vbin,0,1,1.0,0.0,1.0,1.0,0.0
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,vbin,1,39,0.24786324786324784,0.0,0.24786324786324784,0.46581196581196577,0.22457264957264955
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,vbin,2,16,0.16666666666666666,0.0,0.16666666666666666,0.4166666666666667,0.28628472222222223
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,rbin,0,8,0.1875,0.0,0.1875,0.37499999999999994,0.5559027777777777
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,rbin,1,39,0.07692307692307691,0.0,0.07692307692307691,0.4871794871794871,0.22799145299145296
NSW1-QLD1,QNI,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,rbin,2,9,0.9814814814814814,0.0,0.9814814814814814,0.4259259259259259,0.0
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,season,Winter,56,0.23809523809523808,0.0,0.23809523809523808,0.4613095238095238,0.23819444444444443
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,day_period,Evening peak,10,0.016666666666666666,0.0,0.016666666666666666,0.2833333333333333,0.06138888888888888
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,day_period,Morning peak,6,0.47222222222222215,0.0,0.47222222222222215,0.611111111111111,0.18333333333333335
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,day_period,Overnight,18,0.0,0.0,0.0,0.5462962962962963,0.4185185185185185
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,day_period,Solar period,22,0.4696969696969697,0.0,0.4696969696969697,0.4318181818181818,0.1859848484848485
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,tbin,0,19,0.043859649122807015,0.0,0.043859649122807015,0.7017543859649124,0.42280701754385963
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,tbin,1,22,0.4545454545454545,0.0,0.4545454545454545,0.25757575757575757,0.028787878787878793
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,tbin,2,15,0.16666666666666666,0.0,0.16666666666666666,0.45555555555555555,0.3114814814814815
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,vbin,0,1,1.0,0.0,1.0,1.0,0.0
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,vbin,1,39,0.24786324786324784,0.0,0.24786324786324784,0.46581196581196577,0.22457264957264955
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,vbin,2,16,0.16666666666666666,0.0,0.16666666666666666,0.4166666666666667,0.28628472222222223
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,rbin,0,8,0.1875,0.0,0.1875,0.37499999999999994,0.5559027777777777
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,rbin,1,39,0.07692307692307691,0.0,0.07692307692307691,0.4871794871794871,0.22799145299145296
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,system,CA_SYDS_59839EB2,indicative,rbin,2,9,0.9814814814814814,0.0,0.9814814814814814,0.4259259259259259,0.0
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,season,Autumn,26,0.6346153846153846,0.0,0.6346153846153846,0.9807692307692307,0.625
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,day_period,Evening peak,1,0.6666666666666666,0.0,0.6666666666666666,1.0,0.1
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,day_period,Solar period,25,0.6333333333333332,0.0,0.6333333333333332,0.98,0.6459999999999999
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,tbin,1,25,0.6466666666666667,0.0,0.6466666666666667,0.98,0.6122222222222223
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,tbin,2,1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.9444444444444444
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,vbin,1,3,0.6666666666666666,0.0,0.6666666666666666,1.0,0.861111111111111
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,vbin,2,23,0.6304347826086957,0.0,0.6304347826086957,0.9782608695652174,0.5942028985507246
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,rbin,0,21,0.6428571428571429,0.0,0.6428571428571429,0.9761904761904762,0.5698412698412698
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,system,I-BCDM_ONE,unsupported,rbin,1,5,0.6,0.0,0.6,1.0,0.8566666666666667
