ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
T-V-MNSP1,Basslink,reverse,K2,V-RCTS_BUS2,V-RCTS_BUS2,binding,193,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,binding,6,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,binding,6,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_BRIS_59643BAE,CA_BRIS_59643BAE,binding,26,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_BRIS_59643BAE,CA_BRIS_59643BAE,binding,26,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,binding,12,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,binding,12,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,binding,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,binding,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,binding,8,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,binding,8,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,binding,28,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,binding,28,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-6F_NS_050,I-6F_NS_050,binding,18,0.0,0.0,0.0,True
