ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
V-S-MNSP1,Murraylink,forward,K2,I-SVML_132,I-SVML_132,setter,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_132,I-SVML_132,setter,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_044,I-VSML_044,setter,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_044,I-VSML_044,setter,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_088,I-VSML_088,setter,115,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_088,I-VSML_088,setter,115,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_132,I-VSML_132,setter,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_132,I-VSML_132,setter,168,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-VSML_176,I-VSML_176,setter,108,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_176,I-VSML_176,setter,108,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-X_64_DDSM,I-X_64_DDSM,setter,30,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,setter,30,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-X_6F_KMRC,I-X_6F_KMRC,setter,32,-0.0625,-0.125,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-X_6F_KMRC,I-X_6F_KMRC,setter,32,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,setter,80,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,setter,80,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,setter,160,0.11309027777777776,-0.008609271523178808,0.248270787343635,True
V-S-MNSP1,Murraylink,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,setter,160,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-BABU,N-BABU,setter,925,0.028558558558558555,-0.002623156555228944,0.08194850466788059,True
V-S-MNSP1,Murraylink,reverse,K2,N-BABU,N-BABU,setter,925,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-BADP,N-BADP,setter,291,-0.010614738449789995,-0.11044624514830811,0.0945559539953083,True
V-S-MNSP1,Murraylink,reverse,K2,N-BADP,N-BADP,setter,291,-0.006300114547537227,-0.02317160022280576,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-BJYS_970,N-BJYS_970,setter,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-BJYS_970,N-BJYS_970,setter,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-BU_7118,N-BU_7118,setter,449,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-BU_7118,N-BU_7118,setter,449,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-CLDE_99L_C,N-CLDE_99L_C,setter,634,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-CLDE_99L_C,N-CLDE_99L_C,setter,634,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-CNLT_07,N-CNLT_07,setter,1229,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-CNLT_07,N-CNLT_07,setter,1229,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,setter,993,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,setter,993,0.008392077878482711,-0.012870409974177209,0.04284091670397066,True
V-S-MNSP1,Murraylink,forward,K2,N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,setter,1472,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,setter,1472,-0.017527173913043478,-0.0394015149696574,0.0007572410524574712,True
V-S-MNSP1,Murraylink,forward,K2,N-DPWG_63,N-DPWG_63,setter,876,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-DPWG_63,N-DPWG_63,setter,876,-0.0004566210045662101,-0.0012094107666499256,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-DPWG_63_X5,N-DPWG_63_X5,setter,825,0.037006734006734,0.003157768481278844,0.08887248079955026,False
V-S-MNSP1,Murraylink,reverse,K2,N-DPWG_63_X5,N-DPWG_63_X5,setter,825,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,setter,194,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,setter,194,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,setter,1144,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,setter,1144,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-DTSS_11,N-DTSS_11,setter,1235,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-DTSS_11,N-DTSS_11,setter,1235,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-GFYC-99J-C,N-GFYC-99J-C,setter,652,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-GFYC-99J-C,N-GFYC-99J-C,setter,652,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,setter,588,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,setter,588,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-KVCW_3W_WG_CLOSE,N-KVCW_3W_WG_CLOSE,setter,514,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-KVCW_3W_WG_CLOSE,N-KVCW_3W_WG_CLOSE,setter,514,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-LTUT_64_15M,N-LTUT_64_15M,setter,1321,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-LTUT_64_15M,N-LTUT_64_15M,setter,1321,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-LTWG_63,N-LTWG_63,setter,20,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-LTWG_63,N-LTWG_63,setter,20,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,setter,137,0.0024330900243309003,0.0,0.006666666666666666,True
V-S-MNSP1,Murraylink,reverse,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,setter,137,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-LTWG_X5,N-LTWG_X5,setter,586,-0.03710182025028441,-0.09183133514307842,0.014051906299996966,True
V-S-MNSP1,Murraylink,reverse,K2,N-LTWG_X5,N-LTWG_X5,setter,586,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE,setter,1870,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE,setter,1870,0.026983065953654187,-0.001444290400530264,0.06052397463394075,True
V-S-MNSP1,Murraylink,forward,K2,N-WGNA_994_C,N-WGNA_994_C,setter,70,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGNA_994_C,N-WGNA_994_C,setter,70,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-WGWA_63,N-WGWA_63,setter,291,-0.024589537991599842,-0.10513119533527698,0.10453762374125275,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGWA_63,N-WGWA_63,setter,291,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-WGWA_63_X5,N-WGWA_63_X5,setter,444,0.018018018018018014,0.0,0.064263505635445,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGWA_63_X5,N-WGWA_63_X5,setter,444,0.01839339339339339,0.0,0.06560232866951676,True
V-S-MNSP1,Murraylink,forward,K2,N-WGWA_RADIAL,N-WGWA_RADIAL,setter,348,-0.1475095785440613,-0.2886603732570132,0.0046626077580996786,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGWA_RADIAL,N-WGWA_RADIAL,setter,348,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-WGWA_X5,N-WGWA_X5,setter,639,0.06934446183272475,-0.0012398982757943506,0.140039857198748,True
V-S-MNSP1,Murraylink,reverse,K2,N-WGWA_X5,N-WGWA_X5,setter,639,0.033489827856025035,0.0010063352139531338,0.09164415884213861,False
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,setter,252,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,setter,252,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,setter,356,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,setter,356,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,setter,75,0.3844444444444444,0.0,0.800925925925926,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,setter,75,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,setter,173,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,setter,173,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,setter,187,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,setter,187,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE,setter,135,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE,setter,135,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+2_WG_CLOSE,N-X_3L+2_WG_CLOSE,setter,130,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+2_WG_CLOSE,N-X_3L+2_WG_CLOSE,setter,130,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_4+07_WG_CLOSE,N-X_4+07_WG_CLOSE,setter,440,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_4+07_WG_CLOSE,N-X_4+07_WG_CLOSE,setter,440,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_5+07_WG_CLOSE,N-X_5+07_WG_CLOSE,setter,133,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_5+07_WG_CLOSE,N-X_5+07_WG_CLOSE,setter,133,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,N-X_LTYS_MNYS,N-X_LTYS_MNYS,setter,124,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,N-X_LTYS_MNYS,N-X_LTYS_MNYS,setter,124,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BGDV,S-BGDV,setter,506,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BGDV,S-BGDV,setter,506,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BGRH,S-BGRH,setter,498,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BGRH,S-BGRH,setter,498,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BRBG,S-BRBG,setter,675,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BRBG,S-BRBG,setter,675,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BRTW,S-BRTW,setter,30,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BRTW,S-BRTW,setter,30,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-BWMP,S-BWMP,setter,85,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-BWMP,S-BWMP,setter,85,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-DVLK,S-DVLK,setter,41,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-DVLK,S-DVLK,setter,41,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-MKRB,S-MKRB,setter,265,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-MKRB,S-MKRB,setter,265,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-MWPS2-MWPS3,S-MWPS2-MWPS3,setter,736,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-MWPS2-MWPS3,S-MWPS2-MWPS3,setter,736,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-PA_VC1,S-PA_VC1,setter,1729,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-PA_VC1,S-PA_VC1,setter,1729,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-RBTU,S-RBTU,setter,876,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-RBTU,S-RBTU,setter,876,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-TBSE,S-TBSE,setter,1782,-0.000205761316872428,-0.0006930427083865674,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-TBSE,S-TBSE,setter,1782,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-TPRS,S-TPRS,setter,867,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-TPRS,S-TPRS,setter,867,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-WE_MWP4,S-WE_MWP4,setter,492,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-WE_MWP4,S-WE_MWP4,setter,492,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BGBW+BGDV+BGTX,S-X_BGBW+BGDV+BGTX,setter,726,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGBW+BGDV+BGTX,S-X_BGBW+BGDV+BGTX,setter,726,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BGRH+BRTX3,S-X_BGRH+BRTX3,setter,74,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGRH+BRTX3,S-X_BGRH+BRTX3,setter,74,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BGRH+RBTX,S-X_BGRH+RBTX,setter,175,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGRH+RBTX,S-X_BGRH+RBTX,setter,175,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,setter,858,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,setter,858,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,setter,243,-0.005624142661179698,-0.016188858695652175,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,setter,243,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,setter,310,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,setter,310,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,setter,187,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,setter,187,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,setter,16,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,setter,16,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-ARCW,V-ARCW,setter,97,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-ARCW,V-ARCW,setter,97,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-AR_WB_BA,V-AR_WB_BA,setter,486,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-AR_WB_BA,V-AR_WB_BA,setter,486,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BAML1_15M,V-BAML1_15M,setter,364,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BAML1_15M,V-BAML1_15M,setter,364,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BAML2_15M,V-BAML2_15M,setter,268,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BAML2_15M,V-BAML2_15M,setter,268,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BEKG,V-BEKG,setter,33,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BEKG,V-BEKG,setter,33,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BESH,V-BESH,setter,40,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BESH,V-BESH,setter,40,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-BUCW,V-BUCW,setter,39,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-BUCW,V-BUCW,setter,39,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-CPRC,V-CPRC,setter,41,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-CPRC,V-CPRC,setter,41,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-CRML,V-CRML,setter,456,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-CRML,V-CRML,setter,456,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-CRMO,V-CRMO,setter,132,-0.00561868686868687,-0.018093137744902038,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-CRMO,V-CRMO,setter,132,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-CWHO,V-CWHO,setter,74,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-CWHO,V-CWHO,setter,74,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-DDMS,V-DDMS,setter,641,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-DDMS,V-DDMS,setter,641,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-DDSM,V-DDSM,setter,360,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-DDSM,V-DDSM,setter,360,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-DDWO_RADIAL,V-DDWO_RADIAL,setter,119,0.2729458450046685,0.0990990990990991,0.42496369949494944,False
V-S-MNSP1,Murraylink,reverse,K2,V-DDWO_RADIAL,V-DDWO_RADIAL,setter,119,-0.10868347338935574,-0.2655109439199231,-0.006818181818181818,False
V-S-MNSP1,Murraylink,forward,K2,V-DDWO_X5,V-DDWO_X5,setter,84,0.3596891534391534,0.17571841931216933,0.5114417989417989,False
V-S-MNSP1,Murraylink,reverse,K2,V-DDWO_X5,V-DDWO_X5,setter,84,-0.15198412698412697,-0.3791666666666667,-0.017857142857142856,False
V-S-MNSP1,Murraylink,forward,K2,V-HOMR,V-HOMR,setter,105,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-HOMR,V-HOMR,setter,105,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-HYMO,V-HYMO,setter,259,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-HYMO,V-HYMO,setter,259,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-KGKO,V-KGKO,setter,5,-0.16666666666666669,-0.4166666666666667,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-KGKO,V-KGKO,setter,5,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-KG_WE_RC,V-KG_WE_RC,setter,231,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-KG_WE_RC,V-KG_WE_RC,setter,231,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-KMRC,V-KMRC,setter,528,0.06177398989898991,-0.002902422834384334,0.14827966034669943,True
V-S-MNSP1,Murraylink,reverse,K2,V-KMRC,V-KMRC,setter,528,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-KOWE,V-KOWE,setter,510,0.00457516339869281,0.0,0.015557291666666664,True
V-S-MNSP1,Murraylink,reverse,K2,V-KOWE,V-KOWE,setter,510,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-KO_WE_RC,V-KO_WE_RC,setter,42,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-KO_WE_RC,V-KO_WE_RC,setter,42,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-MLSY_NOEMTT_P,V-MLSY_NOEMTT_P,setter,23,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-MLSY_NOEMTT_P,V-MLSY_NOEMTT_P,setter,23,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,setter,903,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,setter,903,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-MOTR,V-MOTR,setter,43,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-MOTR,V-MOTR,setter,43,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-MRKM,V-MRKM,setter,317,0.10588853838065193,-0.025894385026737975,0.2717379585140044,True
V-S-MNSP1,Murraylink,reverse,K2,V-MRKM,V-MRKM,setter,317,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-RCTS_BUS2,V-RCTS_BUS2,setter,133,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-RCTS_BUS2,V-RCTS_BUS2,setter,133,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-SMSC,V-SMSC,setter,1179,0.03462680237489398,0.0028462455657288733,0.07290902927013072,False
V-S-MNSP1,Murraylink,reverse,K2,V-SMSC,V-SMSC,setter,1179,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-X_BAML2_MLTG_B2CB,V-X_BAML2_MLTG_B2CB,setter,36,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-X_BAML2_MLTG_B2CB,V-X_BAML2_MLTG_B2CB,setter,36,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,V-X_RCTS_B2_SMTX,V-X_RCTS_B2_SMTX,setter,71,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,V-X_RCTS_B2_SMTX,V-X_RCTS_B2_SMTX,setter,71,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,setter,6,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,setter,6,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,setter,10,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,setter,10,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,setter,16,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,setter,16,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,setter,8,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,setter,8,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,setter,28,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,setter,28,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,F-I-HYSE,F-I-HYSE,setter,25,-0.008333333333333333,-0.020161290322580645,0.0,True
V-SA,Heywood,reverse,K2,F-I-HYSE,F-I-HYSE,setter,25,-0.062,-0.11470588235294119,0.0,True
V-SA,Heywood,forward,K2,I-6F_NS_050,I-6F_NS_050,setter,13,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,I-6F_NS_050,I-6F_NS_050,setter,13,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,I-6F_SN_050,I-6F_SN_050,setter,13,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,I-6F_SN_050,I-6F_SN_050,setter,13,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,I-BDBU_ONE,I-BDBU_ONE,setter,2100,0.009843915343915344,-0.007472132126306127,0.030615835689999815,True
V-SA,Heywood,reverse,K2,I-BDBU_ONE,I-BDBU_ONE,setter,2100,-0.0035052910052910066,-0.01816258797184901,0.008914133203470868,True
V-SA,Heywood,forward,K2,I-HYSE,I-HYSE,setter,720,0.008248456790123457,-0.012883869530955563,0.03773653210777514,True
V-SA,Heywood,reverse,K2,I-HYSE,I-HYSE,setter,720,0.0045833333333333325,-0.004939454287414732,0.01888047723114125,True
V-SA,Heywood,forward,K2,I-JNWO_63,I-JNWO_63,setter,124,0.0,0.0,0.0,True
