ic,name,direction,level,key,families,layer,GENCONSETID,tier,n_units,treated_hours,own_treated,own_control,own_diff,own_ci_lo,own_ci_hi,treated_coverage,any_treated,any_control,any_diff,any_ci_lo,any_ci_hi,class_own_set_treated,class_own_set_control,class_other_outage_set_treated,class_other_outage_set_control,class_system_normal_other_treated,class_system_normal_other_control,class_fcas_treated,class_fcas_control,class_ramp_discretionary_treated,class_ramp_discretionary_control,top1_treated,top1_treated_share,top1_control_share,top1_control,top1_control_share_c,top1_control_share_t
N-Q-MNSP1,Directlink,reverse,K2,N-96L_96R_CB4102,N-96L_96R_CB4102,near,N-96L_96R_CB4102,supported,1597,798.5,0.010540596952619495,0.0,0.010540596952619495,0.002662479409921138,0.021344372851123228,1.0,0.19359215195157584,0.19559590899603424,-0.0020037570444583577,-0.05577924922745463,0.047332606993614315,0.010540596952619495,0.0,0.017428511792945106,0.007397550963612328,0.35274472970152354,0.3473718082515828,0.0,0.0,0.005322479649342517,0.004835455367703333,N>>NIL_86_85_S,0.10697140471717789,0.06654491059625685,N>>NIL_964_88_S,0.11808425520072358,0.08933416823210183
N-Q-MNSP1,Directlink,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,758,379.0,0.03605980650835532,0.016402814423922604,0.019656992084432716,-0.014551767605448171,0.06676082103691215,1.0,0.04881266490765172,0.0355907358545881,0.013221929053063618,-0.028772942177818353,0.06348430120541448,0.07739665787159189,0.016402814423922593,0.002638522427440633,0.0009088243916739959,0.007475813544415127,0.005291703312811492,0.0,0.0,0.014072119613016711,0.035004397537379064,N^^Q_ARTW_B1,0.0204485488126649,0.016402814423922593,N^^Q_ARTW_B1,0.016402814423922593,0.0204485488126649
N-Q-MNSP1,Directlink,reverse,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,758,379.0,0.018249780123131044,0.0,0.018249780123131044,0.0017825311942959,0.04380621829897468,1.0,0.05079155672823219,0.1560832600410437,-0.1052917033128115,-0.19673014800419755,-0.026556667164821923,0.054309586631486356,0.0,0.0,0.0,0.05562884784520669,0.3277741131632954,0.0,0.0,0.005716798592788039,0.01657871591908531,N>>NIL_964_88_S,0.02792436235708004,0.13057754324245097,N>>NIL_964_88_S,0.13057754324245097,0.02792436235708004
N-Q-MNSP1,Directlink,forward,K2,N-AVMA_17,N-AVMA_17,near,N-AVMA_17,supported,1276,638.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07353709508881921,0.07946490769766631,-0.0059278126088470945,-0.036614587384517436,0.024732428934958035,0.0,0.0,0.0355276907001045,0.048410832462556605,0.033176593521421105,0.028877133402995466,0.0,0.0,0.013714733542319748,0.019357366771159873,N>>NIL_33_34,0.027690700104493208,0.011385405781957503,N>96L_96R_967_89,0.028030303030303034,0.022204806687565318
N-Q-MNSP1,Directlink,reverse,K2,N-AVMA_17,N-AVMA_17,near,N-AVMA_17,supported,1276,638.0,0.014890282131661442,0.0,0.014890282131661442,0.002338066556281832,0.03381418688582903,1.0,0.16091954022988508,0.11208420411006619,0.04883533611981888,-0.0033979721934463583,0.10071223522529235,0.014890282131661443,0.0,0.004440961337513061,0.00894723092998955,0.3158307210031347,0.22559430512016707,0.0,0.001915708812260536,0.0018286311389759664,0.004336468129571578,N>>NIL_964_88_S,0.073667711598746,0.0706156391501219,N>>NIL_964_88_S,0.0706156391501219,0.073667711598746
N-Q-MNSP1,Directlink,forward,K2,N-CHKS_ONE,N-CHKS_ONE,near,N-CHKS_ONE,supported,401,200.5,0.0,0.0,0.0,0.0,0.0,1.0,0.024106400665004156,0.020137157107231917,0.003969243557772241,-0.03753253089476911,0.048572428217571524,0.0,0.0,0.020781379883624274,0.003657522859517872,0.023690773067331673,0.007148794679966748,0.0,0.0,0.0,0.019188140759213074,N>>NIL_33_34,0.023275145469659187,0.007148794679966748,N>>NIL_33_34,0.007148794679966748,0.023275145469659187
N-Q-MNSP1,Directlink,reverse,K2,N-CHKS_ONE,N-CHKS_ONE,near,N-CHKS_ONE,unsupported,401,200.5,0.06857855361596009,0.0,0.06857855361596009,0.026217163036261218,0.10927384497836078,1.0,0.3000831255195345,0.23045164865613743,0.06963147686339707,-0.07592586853594045,0.1914113049198276,0.0685785536159601,0.0,0.14380714879467998,0.1774037129398725,0.5336658354114714,0.39662648933222505,0.0,0.0024937655860349127,0.007481296758104738,0.000997506234413965,N>>NIL_964_88_S,0.15752285951787207,0.15698254364089784,N>>NIL_964_88_S,0.15698254364089784,0.15752285951787207
N-Q-MNSP1,Directlink,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,near,N-DTMN_8_15M,supported,711,355.5,0.0,0.0,0.0,0.0,0.0,1.0,0.08410689170182839,0.06401390842319113,0.02009298327863729,-0.03978960708255886,0.08297008158170034,0.0,0.0,0.05714955461790905,0.047804344428817015,0.0,0.0008673230192217535,0.04149085794655414,0.026664322550398495,0.02250351617440225,0.005407094858571651,N^^Q_ARTW_B1,0.029254571026722933,0.012189404594467889,N::Q_ARDM_1,0.023042662916080647,0.0
N-Q-MNSP1,Directlink,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,near,N-DTMN_8_15M,supported,711,355.5,0.0037505860290670415,0.0,0.0037505860290670415,0.0,0.009274087887636779,1.0,0.24167838724800747,0.15157446476011877,0.09010392248788875,0.02202006739102419,0.1644288858649598,0.0042194092827004225,0.0,0.05016408813877168,0.045007032348804495,0.5576652601969062,0.23804110017190191,0.0,0.002250351617440225,0.0037505860290670415,0.016440068760743866,N>>NIL_85_86_S,0.13502109704641366,0.03711908110642288,N>>NIL_964_84_S,0.06195108610720426,0.11954992967651205
N-Q-MNSP1,Directlink,forward,K2,N-LDTM_82,N-LDTM_82,near,N-LDTM_82,supported,2459,1229.5,0.017147892097058425,0.0,0.017147892097058425,0.006179235257747894,0.0308579083951038,1.0,0.0719804798698658,0.040696534273191455,0.03128394559667435,-0.004871615024430971,0.07375582114568913,0.017961230852650126,0.0,0.045953639690931254,0.014728209299173107,0.01714789209705842,0.025112060006325935,0.0073878270299579775,0.0,0.009963399755998373,0.011475983913966833,N>96L_96R_967_89,0.03253355022366814,0.0023993493289955264,N>>NIL_33_34,0.024746057566309668,0.014233428222854819
