ic,name,direction,GENCONSETID,effect_capacity,ci_lo_capacity,ci_hi_capacity,tier,episodes,treated_hours,relation,ci_excludes_zero
V-SA,Heywood,reverse,I-SV_HEY_250,-38.177599999999984,-59.29616166666668,-37.74609166666667,unsupported,1,22.0,relevant,True
V-SA,Heywood,forward,I-SV_HEY_550_TEST,,,,unsupported,0,,relevant,False
V-SA,Heywood,reverse,I-SV_HEY_550_TEST,,,,unsupported,0,,relevant,False
V-SA,Heywood,forward,I-SV_HEY_600_TEST,,,,unsupported,0,,relevant,False
V-SA,Heywood,reverse,I-SV_HEY_600_TEST,,,,unsupported,0,,relevant,False
V-SA,Heywood,forward,I-VS_250,,,,unsupported,0,,relevant,False
V-SA,Heywood,reverse,I-VS_250,,,,unsupported,0,,relevant,False
V-SA,Heywood,forward,I-VS_HEY_250,-344.19577833333335,-353.2205,-309.77149166666663,unsupported,1,22.0,relevant,True
V-SA,Heywood,reverse,I-VS_HEY_250,-49.484309999999994,-81.60816000000003,-37.74609166666667,unsupported,1,22.0,relevant,True
V-SA,Heywood,forward,I-VS_HEY_600_TEST,,,,unsupported,0,,relevant,False
V-SA,Heywood,reverse,I-VS_HEY_600_TEST,,,,unsupported,0,,relevant,False
V-SA,Heywood,forward,I-X_BDBU+HYSE,93.0043425,-64.17027833333333,113.74273833333334,supported,5,42.5,relevant,False
V-SA,Heywood,reverse,I-X_BDBU+HYSE,52.864003333333315,-92.51734,401.2053716666667,supported,5,42.5,relevant,False
V-SA,Heywood,forward,N-BABU,16.863709166666723,-10.656846416666669,51.16586287499994,supported,21,514.5,relevant,False
V-SA,Heywood,reverse,N-BABU,127.23130749999999,44.98742500000003,230.5413952083333,unsupported,21,514.5,relevant,True
V-SA,Heywood,forward,N-JNWG_RADIAL,37.98474833333336,-4.0,89.75335999999999,indicative,3,206.5,relevant,False
V-SA,Heywood,reverse,N-JNWG_RADIAL,9.683451666666684,-15.25143833333334,23.52460850000001,indicative,3,206.5,relevant,False
V-SA,Heywood,forward,N-LTWG_63,104.03596000000005,61.368072499999926,262.28189999999995,unsupported,2,18.0,relevant,True
V-SA,Heywood,reverse,N-LTWG_63,193.08187333333336,4.227864166666791,623.99623,unsupported,2,18.0,relevant,True
V-SA,Heywood,forward,N-LTWG_RADIAL,110.85950416666674,80.74883500000004,262.28189999999995,indicative,4,55.5,relevant,True
V-SA,Heywood,reverse,N-LTWG_RADIAL,18.188904166666703,0.0,162.50732095833237,indicative,4,55.5,relevant,False
V-SA,Heywood,forward,N-LTWG_X5,129.11225666666667,3.844823333333352,253.29332500000004,indicative,4,219.5,relevant,True
V-SA,Heywood,reverse,N-LTWG_X5,35.297454999999985,-40.674478333333354,127.22290333333333,indicative,4,219.5,relevant,False
V-SA,Heywood,forward,N-WGWA_63,0.0,-118.48424666666665,12.151886666666655,unsupported,1,132.0,relevant,False
V-SA,Heywood,reverse,N-WGWA_63,50.51695499999998,-5.316071666666744,222.35660320833327,unsupported,1,132.0,relevant,False
V-SA,Heywood,forward,N-WGWA_63_X5,7.296215000000004,-155.0593030833333,289.33155341666657,indicative,4,174.5,relevant,False
V-SA,Heywood,reverse,N-WGWA_63_X5,-2.087580416666725,-206.80521833333339,108.85679583333336,indicative,4,174.5,relevant,False
V-SA,Heywood,forward,N-WGWA_RADIAL,8.265916666666698,1.3776216666666414,22.15387499999997,unsupported,1,132.0,relevant,True
V-SA,Heywood,reverse,N-WGWA_RADIAL,0.0,-32.49441999999999,48.99271333333331,unsupported,1,132.0,relevant,False
V-SA,Heywood,forward,N-WGWA_X5,-34.95527250000001,-96.96038312500005,4.9309716666666645,unsupported,2,281.5,relevant,False
V-SA,Heywood,reverse,N-WGWA_X5,67.41582499999998,29.963544999999954,102.69010833333323,unsupported,2,281.5,relevant,True
V-SA,Heywood,forward,S-BGDV,-39.28463999999998,-165.96941666666663,4.0,supported,5,191.5,relevant,False
V-SA,Heywood,reverse,S-BGDV,0.0,-108.91978499999999,87.63931333333335,supported,5,191.5,relevant,False
V-SA,Heywood,forward,S-DVLK,16.423979166666584,0.07031833333326176,0.07031833333326176,unsupported,1,11.0,relevant,True
V-SA,Heywood,reverse,S-DVLK,514.8904616666666,514.2600833333333,514.2600833333333,unsupported,1,11.0,relevant,True
V-SA,Heywood,forward,S-KHKN,-14.709409999999991,-152.71913499999997,33.54199666666665,indicative,4,94.0,relevant,False
V-SA,Heywood,reverse,S-KHKN,44.871170000000006,14.421456812500029,148.0759666666666,indicative,4,94.0,relevant,True
V-SA,Heywood,forward,S-KHTB2,78.44373499999996,6.1528749999999945,167.84652833333342,unsupported,2,61.0,relevant,True
V-SA,Heywood,reverse,S-KHTB2,-66.85383416666664,-85.47552999999999,-18.874130000000036,unsupported,2,61.0,relevant,True
V-SA,Heywood,forward,S-KNPW,-91.51341000000002,-283.691335,-49.85788000000002,supported,7,133.0,relevant,True
V-SA,Heywood,reverse,S-KNPW,42.82729166666664,-43.35311333333334,198.53700574999993,supported,7,133.0,relevant,False
V-SA,Heywood,forward,S-KNPW_BC-2CP,-141.56387833333332,-438.65678166666663,-56.8976183333333,unsupported,2,59.0,relevant,True
V-SA,Heywood,reverse,S-KNPW_BC-2CP,5.122085833333415,-58.24107833333335,79.19534499999997,unsupported,2,59.0,relevant,False
V-SA,Heywood,forward,S-MOTB,7.172411666666619,-10.330368166666643,12.26905999999991,indicative,3,98.5,relevant,False
V-SA,Heywood,reverse,S-MOTB,5.9572983333333305,-148.166095,85.72709833333334,indicative,3,98.5,relevant,False
V-SA,Heywood,forward,S-PA_VC1,-10.369869999999992,-48.71890329166661,22.62112000000002,supported,21,569.5,relevant,False
V-SA,Heywood,reverse,S-PA_VC1,-61.712803750000006,-86.67348745833334,-1.7393593750000582,supported,21,569.5,relevant,True
V-SA,Heywood,forward,S-RBTU,4.733400000000003,-41.03287583333335,62.339893791666654,supported,13,339.5,relevant,False
V-SA,Heywood,reverse,S-RBTU,-3.8745016666666743,-46.89596595833342,44.870011666666585,supported,13,339.5,relevant,False
V-SA,Heywood,forward,S-SECB6611_10,0.5806483333333254,-31.773472124999984,35.80942889583334,supported,38,1434.5,relevant,False
V-SA,Heywood,reverse,S-SECB6611_10,29.77552750000001,-5.227955000000065,79.96743366666665,supported,38,1434.5,relevant,False
V-SA,Heywood,forward,S-SE_1CP,-32.542709583333306,-117.96196500000005,-0.1879432500000004,supported,20,307.5,relevant,True
V-SA,Heywood,reverse,S-SE_1CP,4.0759166666666715,-21.832355000000064,52.62613333333337,supported,20,307.5,relevant,False
V-SA,Heywood,forward,S-SE_VC1,20.423742499999975,-6.171736666666661,53.10938833333341,supported,14,850.0,relevant,False
V-SA,Heywood,reverse,S-SE_VC1,-14.140962500000022,-56.23917883333333,14.415726666666664,supported,14,850.0,relevant,False
V-SA,Heywood,forward,S-TB132_E_BUS,-29.158670000000143,-511.02101833333336,92.88071000000002,indicative,3,49.5,relevant,False
V-SA,Heywood,reverse,S-TB132_E_BUS,-28.43272833333333,-248.8861816666667,39.82196833333336,indicative,3,49.5,relevant,False
V-SA,Heywood,forward,S-TB275_E_BUS,-11.91626166666667,-144.40466666666666,40.840384166666695,unsupported,6,99.5,relevant,False
V-SA,Heywood,reverse,S-TB275_E_BUS,23.34794958333333,-111.54768333333334,41.25269666666665,unsupported,6,99.5,relevant,False
V-SA,Heywood,forward,S-TB275_W_BUS,16.604886666666687,-47.483751666666706,67.09508481249998,supported,31,635.5,relevant,False
V-SA,Heywood,reverse,S-TB275_W_BUS,-4.8350750000000176,-68.42872499999999,45.482320625000106,supported,31,635.5,relevant,False
V-SA,Heywood,forward,S-TB275_W_BUS_BC-2CP,-31.19772416666669,-154.09742999999997,209.03040166666665,supported,5,85.0,relevant,False
V-SA,Heywood,reverse,S-TB275_W_BUS_BC-2CP,-98.14746416666665,-210.99750166666666,88.88034833333336,supported,5,85.0,relevant,False
V-SA,Heywood,forward,S-TBCP1,15.289341666666644,-3.7579812499999434,41.94692049999992,unsupported,11,2295.5,relevant,False
V-SA,Heywood,reverse,S-TBCP1,7.815951666666663,0.0,26.25671833333331,unsupported,11,2295.5,relevant,False
V-SA,Heywood,forward,S-TBSE,-161.10626666666667,-246.04952304166665,-80.24399843750004,unsupported,48,1023.0,relevant,True
V-SA,Heywood,reverse,S-TBSE,-200.70085916666667,-277.677384625,-118.16037008333333,supported,48,1023.0,relevant,True
V-SA,Heywood,forward,S-TBTU,-144.19810666666666,-235.1265886875,-73.76965833333338,supported,22,1285.0,relevant,True
V-SA,Heywood,reverse,S-TBTU,-143.2483525,-213.41685170833333,-71.48341204166665,supported,22,1285.0,relevant,True
V-SA,Heywood,forward,S-TBTX4,174.61755999999997,-52.559999999999945,321.6822666666667,unsupported,2,119.5,relevant,False
V-SA,Heywood,reverse,S-TBTX4,56.60582750000006,21.276398833333342,91.5595333333334,unsupported,2,119.5,relevant,True
V-SA,Heywood,forward,S-TB_CB6536,-14.192633333333305,-85.49601000000001,31.139086666666657,supported,24,187.5,relevant,False
V-SA,Heywood,reverse,S-TB_CB6536,-96.64585,-175.58671249999995,2.1165400625000483,unsupported,24,187.5,relevant,False
V-SA,Heywood,forward,S-TB_CB6596,81.51477333333334,19.947575916666665,143.1632301666666,supported,13,438.0,relevant,True
V-SA,Heywood,reverse,S-TB_CB6596,57.56953166666665,5.408332437499955,109.53655333333332,unsupported,13,438.0,relevant,True
V-SA,Heywood,forward,S-TPRS,-58.564000833333324,-125.489027625,12.939842124999993,indicative,4,481.0,relevant,False
V-SA,Heywood,reverse,S-TPRS,34.46752416666664,-38.09283691666669,89.96801000000005,indicative,4,481.0,relevant,False
V-SA,Heywood,forward,S-WE_MWP4,25.234234999999984,-32.009461333333235,101.43023054166659,supported,5,1168.5,relevant,False
V-SA,Heywood,reverse,S-WE_MWP4,8.74108166666663,-28.645478958333335,51.9245733333334,supported,5,1168.5,relevant,False
V-SA,Heywood,forward,S-X_BDBU+PA_VC1,,,,unsupported,0,,relevant,False
V-SA,Heywood,reverse,S-X_BDBU+PA_VC1,,,,unsupported,0,,relevant,False
V-SA,Heywood,forward,S-X_BDBU+SECB6611_10,-183.85821249999998,-325.83631,15.319971333333248,indicative,3,153.0,relevant,False
V-SA,Heywood,reverse,S-X_BDBU+SECB6611_10,214.55975416666666,159.183,289.21240166666666,indicative,3,153.0,relevant,True
V-SA,Heywood,forward,S-X_BGBW+BGDV+BGTX,-50.08105166666667,-116.03930666666669,1.4629099999999653,indicative,3,453.5,relevant,False
V-SA,Heywood,reverse,S-X_BGBW+BGDV+BGTX,-71.14330833333335,-222.51416939583333,15.025794249999924,indicative,3,453.5,relevant,False
V-SA,Heywood,forward,S-X_BRMN_RBTU,5.566455000000019,-87.75248000000005,99.18421999999993,supported,5,356.0,relevant,False
V-SA,Heywood,reverse,S-X_BRMN_RBTU,-12.147979999999961,-65.75292999999994,55.053711916666686,supported,5,356.0,relevant,False
V-SA,Heywood,forward,S-X_KNPW+CB36_BC-2CP,-287.68665999999996,-371.61337,176.36891833333328,unsupported,6,23.0,relevant,False
V-SA,Heywood,reverse,S-X_KNPW+CB36_BC-2CP,-86.10865500000006,-346.0989333333333,82.61607666666669,unsupported,6,23.0,relevant,False
V-SA,Heywood,forward,S-X_MGTI+PATI,47.78857000000005,-36.477874999999926,228.21321666666663,supported,19,112.0,relevant,False
V-SA,Heywood,reverse,S-X_MGTI+PATI,-56.78184833333336,-219.00847483333334,-7.659819999999968,supported,19,112.0,relevant,True
V-SA,Heywood,forward,S-X_TBSE+BDBU,-400.5313283333333,-402.12591,-368.78197666666665,indicative,3,15.5,relevant,True
V-SA,Heywood,reverse,S-X_TBSE+BDBU,-438.46322999999995,-445.3060116666667,-421.397305,indicative,3,15.5,relevant,True
V-SA,Heywood,forward,S-X_TBTU+BDBU,-381.4089466666667,-449.43602166666665,46.20662,indicative,4,16.5,relevant,False
V-SA,Heywood,reverse,S-X_TBTU+BDBU,-139.17059625000002,-229.04766833333332,50.00895666666668,indicative,4,16.5,relevant,False
V-SA,Heywood,forward,V-ARCW,-2.705498333333331,-479.5058966666667,142.839975,supported,5,29.0,relevant,False
V-SA,Heywood,reverse,V-ARCW,63.472825833333275,-35.50992166666663,360.70622833333334,unsupported,5,29.0,relevant,False
V-SA,Heywood,forward,V-AR_WB_BA,42.348665000000004,6.161351999999994,103.38733383333333,supported,16,129.0,relevant,True
V-SA,Heywood,reverse,V-AR_WB_BA,18.075184166666673,-30.790833333333353,60.00013924999993,supported,16,129.0,relevant,False
V-SA,Heywood,forward,V-BAML1_15M,18.81596249999999,-37.841472479166626,69.70484833333333,supported,11,108.0,relevant,False
V-SA,Heywood,reverse,V-BAML1_15M,-38.83620124999999,-172.75969,-2.8836183333333265,supported,11,108.0,relevant,True
V-SA,Heywood,forward,V-BUCW,-472.05007291666664,-479.5058966666667,-479.5058966666667,unsupported,1,10.0,relevant,True
V-SA,Heywood,reverse,V-BUCW,375.36682500000006,360.70622833333334,360.70622833333334,unsupported,1,10.0,relevant,True
V-SA,Heywood,forward,V-CPRC,-557.3863433333335,-557.3863433333335,-557.3863433333335,unsupported,1,10.5,relevant,True
V-SA,Heywood,reverse,V-CPRC,79.09348750000001,79.09348750000001,79.09348750000001,unsupported,1,10.5,relevant,True
V-SA,Heywood,forward,V-CRML,-197.32743166666666,-314.08452500000004,-111.53221500000004,supported,12,150.5,relevant,True
V-SA,Heywood,reverse,V-CRML,-184.31565999999995,-236.62476333333336,-81.84122833333333,supported,12,150.5,relevant,True
V-SA,Heywood,forward,V-CRML1,-8.349144999999993,-125.94199666666667,62.17354999999992,unsupported,2,21.5,relevant,False
V-SA,Heywood,reverse,V-CRML1,-216.2104283333333,-440.79391833333335,-108.40046166666667,unsupported,2,21.5,relevant,True
V-SA,Heywood,forward,V-CRMO,-292.75933999999995,-444.7682183333333,-150.11844833333333,indicative,4,37.5,relevant,True
V-SA,Heywood,reverse,V-CRMO,-246.84485166666667,-407.74113666666665,-51.33885166666667,indicative,4,37.5,relevant,True
V-SA,Heywood,forward,V-CWHO,-66.2609333333333,-648.1585366666666,201.90790499999997,unsupported,2,20.0,relevant,False
V-SA,Heywood,reverse,V-CWHO,247.1786208333334,-512.9227683333332,537.6732741666667,unsupported,2,20.0,relevant,False
V-SA,Heywood,forward,V-DDMS,-71.18020833333338,-127.36263000000002,0.0,unsupported,9,199.0,relevant,False
V-SA,Heywood,reverse,V-DDMS,-71.63376500000004,-89.56329304166667,1.4965293749999742,supported,9,199.0,relevant,False
V-SA,Heywood,forward,V-HGMO,-143.63057166666667,-192.13061833333333,-192.13061833333333,unsupported,1,6.0,relevant,True
V-SA,Heywood,reverse,V-HGMO,-31.375344999999953,-32.40201749999994,-32.40201749999994,unsupported,1,6.0,relevant,True
V-SA,Heywood,forward,V-HGTR,-306.86412916666666,-321.503655,-321.503655,unsupported,1,12.0,relevant,True
V-SA,Heywood,reverse,V-HGTR,-263.5977908333333,-266.9034233333333,-266.9034233333333,unsupported,1,12.0,relevant,True
V-SA,Heywood,forward,V-HYMO,-125.4913683333333,-176.834935,-22.983421666666665,supported,7,67.5,relevant,True
V-SA,Heywood,reverse,V-HYMO,-159.599665,-323.945965,-80.27739,supported,7,67.5,relevant,True
V-SA,Heywood,forward,V-HYTR,-340.35163166666666,-608.228595,-269.59028166666667,indicative,3,18.0,relevant,True
V-SA,Heywood,reverse,V-HYTR,75.71788416666664,-13.095081666666673,143.9982216666667,indicative,3,18.0,relevant,False
V-SA,Heywood,forward,V-KG_WE_RC,-15.115859999999998,-75.95923333333332,137.02665999999994,supported,7,78.0,relevant,False
V-SA,Heywood,reverse,V-KG_WE_RC,1.3790983333333315,-58.75622999999996,16.961949187499975,supported,7,78.0,relevant,False
V-SA,Heywood,forward,V-KMRC,-19.161063333333345,-85.23922833333336,28.977508750000016,supported,20,174.5,relevant,False
V-SA,Heywood,reverse,V-KMRC,61.32939166666665,-1.8104098750000015,132.9343333333333,supported,20,174.5,relevant,False
V-SA,Heywood,forward,V-KOWE,-66.74250583333327,-152.90496833333333,132.82116166666665,unsupported,2,271.5,relevant,False
V-SA,Heywood,reverse,V-KOWE,44.2243616666667,-77.60617333333329,203.19821354166655,unsupported,2,271.5,relevant,False
V-SA,Heywood,forward,V-MLSY_NOEMTT_P,-311.07034,-356.3031550000001,-356.3031550000001,unsupported,2,6.5,relevant,True
V-SA,Heywood,reverse,V-MLSY_NOEMTT_P,-3.511256666666668,-23.974028333333308,-23.974028333333308,unsupported,2,6.5,relevant,True
V-SA,Heywood,forward,V-MLSY_NOEMTT_R,-131.33220708333332,-167.42362833333328,-95.05238954166667,supported,11,861.0,relevant,True
V-SA,Heywood,reverse,V-MLSY_NOEMTT_R,0.0,-0.2628866666667591,0.0,supported,11,861.0,relevant,False
V-SA,Heywood,forward,V-MOTR,-103.1759841666667,-178.77719833333333,-178.77719833333333,unsupported,1,11.0,relevant,True
V-SA,Heywood,reverse,V-MOTR,-143.09997916666666,-159.17711333333332,-159.17711333333332,unsupported,1,11.0,relevant,True
V-SA,Heywood,forward,V-MRKM,25.246429166666644,-51.33914166666665,81.78946500000006,supported,11,97.5,relevant,False
V-SA,Heywood,reverse,V-MRKM,-9.224905833333338,-79.10589333333334,16.053936666666687,supported,11,97.5,relevant,False
V-SA,Heywood,forward,V-RCTS_BUS2,-41.39462,-50.566280000000006,-24.443606666666653,indicative,4,49.0,relevant,True
V-SA,Heywood,reverse,V-RCTS_BUS2,-44.46197833333338,-76.29260166666666,0.0,indicative,4,49.0,relevant,False
V-SA,Heywood,forward,V-SMSC,8.89344333333338,-14.588634458333322,25.64747074999999,indicative,4,1477.0,relevant,False
V-SA,Heywood,reverse,V-SMSC,10.097794166666631,-33.31140345833336,56.96235700000002,indicative,4,1477.0,relevant,False
VIC1-NSW1,VNI,forward,CA_BRIS_56906542,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,reverse,CA_BRIS_56906542,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,forward,CA_BRIS_5699E75F,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,reverse,CA_BRIS_5699E75F,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,forward,CA_BRIS_56D513DF,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,reverse,CA_BRIS_56D513DF,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,forward,CA_BRIS_58730C07,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,reverse,CA_BRIS_58730C07,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,forward,CA_BRIS_5873DCEF,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,reverse,CA_BRIS_5873DCEF,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,forward,CA_BRIS_5964121F,179.75829499999998,179.75829499999998,179.75829499999998,unsupported,1,1.5,relevant,True
VIC1-NSW1,VNI,reverse,CA_BRIS_5964121F,-1210.2121566666667,-1210.2121566666667,-1210.2121566666667,unsupported,1,1.5,relevant,True
VIC1-NSW1,VNI,forward,CA_SYDS_562A9792,-89.21962833333328,-89.21962833333328,-89.21962833333328,unsupported,1,4.0,relevant,True
VIC1-NSW1,VNI,reverse,CA_SYDS_562A9792,39.8359466666667,39.8359466666667,39.8359466666667,unsupported,1,4.0,relevant,True
VIC1-NSW1,VNI,forward,CA_SYDS_56F70932,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,reverse,CA_SYDS_56F70932,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,forward,CA_SYDS_56FB4FDD,260.04900250000003,-9.950478333333422,-9.950478333333422,unsupported,1,3.5,relevant,True
VIC1-NSW1,VNI,reverse,CA_SYDS_56FB4FDD,-367.45815749999997,-374.44567833333326,-374.44567833333326,unsupported,1,3.5,relevant,True
VIC1-NSW1,VNI,forward,CA_SYDS_57BBC96F,67.78260666666642,-305.5673916666666,98.92683833333331,unsupported,2,13.5,relevant,False
VIC1-NSW1,VNI,reverse,CA_SYDS_57BBC96F,-303.14728,-443.2713750000001,-303.14728,unsupported,2,13.5,relevant,True
VIC1-NSW1,VNI,forward,I-6F_NS_000,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,reverse,I-6F_NS_000,,,,unsupported,0,,relevant,False
VIC1-NSW1,VNI,forward,I-6F_NS_050,-854.7514266666667,-874.9572250000001,1086.572555,unsupported,1,4.5,relevant,False
VIC1-NSW1,VNI,reverse,I-6F_NS_050,-336.416405,-1365.7988950000001,-271.387335,unsupported,1,4.5,relevant,True
VIC1-NSW1,VNI,forward,I-BDBU_ONE,48.046646666666675,15.442781666666747,84.85566508333336,unsupported,27,3306.5,relevant,True
VIC1-NSW1,VNI,reverse,I-BDBU_ONE,2.522825833333343,-27.933629999999994,33.753561666666656,unsupported,27,3306.5,relevant,False
VIC1-NSW1,VNI,forward,I-BURC,365.01683,141.75571333333335,508.17485666666664,supported,16,157.5,relevant,True
VIC1-NSW1,VNI,reverse,I-BURC,-439.56173000000007,-511.6693716666667,-339.9852132500001,unsupported,16,157.5,relevant,True
VIC1-NSW1,VNI,forward,I-HYSE,-134.36670000000015,-197.778505,-80.22161758333351,unsupported,15,423.0,relevant,True
VIC1-NSW1,VNI,reverse,I-HYSE,-2.093094999999977,-110.97910025,59.203053333333344,unsupported,15,423.0,relevant,False
VIC1-NSW1,VNI,forward,I-JNWO_63,190.55831333333333,94.73109666666664,256.0619383333333,unsupported,2,39.0,relevant,True
VIC1-NSW1,VNI,reverse,I-JNWO_63,-46.80160000000001,-88.91761666666662,82.80953166666669,unsupported,2,39.0,relevant,False
VIC1-NSW1,VNI,forward,I-JNWO_RADIAL,190.55831333333333,94.73109666666664,256.0619383333333,unsupported,1,39.0,relevant,True
VIC1-NSW1,VNI,reverse,I-JNWO_RADIAL,-46.80160000000001,-88.91761666666662,82.80953166666669,unsupported,1,39.0,relevant,False
VIC1-NSW1,VNI,forward,I-LTMS,-40.86177166666653,-126.0354266666667,27.78111666666667,unsupported,2,58.0,relevant,False
VIC1-NSW1,VNI,reverse,I-LTMS,-184.62873499999995,-211.4655483333333,-83.80568499999993,unsupported,2,58.0,relevant,True
VIC1-NSW1,VNI,forward,I-MURRAY_SRAS_R,145.86765499999996,145.86765499999996,145.86765499999996,indicative,3,5.0,relevant,True
VIC1-NSW1,VNI,reverse,I-MURRAY_SRAS_R,-14.202388333333317,-14.202388333333317,-14.202388333333317,indicative,3,5.0,relevant,True
VIC1-NSW1,VNI,forward,I-X_64_DDSM,-202.53532333333322,-202.53532333333322,-202.53532333333322,unsupported,1,7.5,relevant,True
VIC1-NSW1,VNI,reverse,I-X_64_DDSM,69.01766499999997,69.01766499999997,69.01766499999997,unsupported,1,7.5,relevant,True
VIC1-NSW1,VNI,forward,I-X_BABU_BURC,-253.27000499999997,-458.1760833333334,-220.91993249999985,indicative,5,23.5,relevant,True
VIC1-NSW1,VNI,reverse,I-X_BABU_BURC,-5.001339166666668,-244.37382666666656,94.30203833333331,indicative,5,23.5,relevant,False
VIC1-NSW1,VNI,forward,I-X_BDBU+HYSE,241.08682583333334,-16.85509833333333,273.8585733333333,unsupported,5,42.5,relevant,False
VIC1-NSW1,VNI,reverse,I-X_BDBU+HYSE,-22.248701249999954,-122.1554124999999,-2.088718333333418,unsupported,5,42.5,relevant,True
VIC1-NSW1,VNI,forward,N-4+1_WG_CLOSE,196.1219941666667,196.1219941666667,196.1219941666667,unsupported,2,8.0,relevant,True
VIC1-NSW1,VNI,reverse,N-4+1_WG_CLOSE,-318.322275,-318.322275,-318.322275,unsupported,2,8.0,relevant,True
VIC1-NSW1,VNI,forward,N-AVMA_17,35.88189999999997,-23.76338462499989,112.335987625,unsupported,10,722.0,relevant,False
VIC1-NSW1,VNI,reverse,N-AVMA_17,-59.519815833333325,-99.01208408333332,0.7766816666667182,supported,10,722.0,relevant,False
VIC1-NSW1,VNI,forward,N-BABU,157.96147875000014,71.22269100000021,238.48639212499998,unsupported,21,514.5,relevant,True
VIC1-NSW1,VNI,reverse,N-BABU,-189.81618333333336,-249.69202833333338,-143.9743366666666,unsupported,21,514.5,relevant,True
VIC1-NSW1,VNI,forward,N-BADP,79.4695216666666,27.387917083333292,150.0302966666667,supported,14,91.0,relevant,True
VIC1-NSW1,VNI,reverse,N-BADP,-130.39219666666665,-309.4319215,-37.66758666666669,supported,14,91.0,relevant,True
VIC1-NSW1,VNI,forward,N-BJYS_970,-28.926649166666646,-82.66740000000001,100.31503666666663,unsupported,1,68.5,relevant,False
VIC1-NSW1,VNI,reverse,N-BJYS_970,-82.09809500000001,-222.79620666666665,-17.214958333333357,unsupported,1,68.5,relevant,True
VIC1-NSW1,VNI,forward,N-BU_330_TX_ONE,-30.098330833333307,-107.98145758333335,28.560268333333283,indicative,4,1097.5,relevant,False
VIC1-NSW1,VNI,reverse,N-BU_330_TX_ONE,49.08589166666661,-32.12427949999997,125.21878397916669,indicative,4,1097.5,relevant,False
VIC1-NSW1,VNI,forward,N-CNLT_07,1.9454200000000128,-72.73859666666668,72.71018979166669,unsupported,10,895.0,relevant,False
VIC1-NSW1,VNI,reverse,N-CNLT_07,-54.50278666666668,-97.03303166666664,-22.239280000000008,supported,10,895.0,relevant,True
VIC1-NSW1,VNI,forward,N-CTMN_4_WG_CLOSE,-11.514466666666749,-55.36297166666665,29.5397099999999,unsupported,12,1630.0,relevant,False
VIC1-NSW1,VNI,reverse,N-CTMN_4_WG_CLOSE,-63.61050999999999,-97.10989399999997,-26.77099497916662,supported,12,1630.0,relevant,True
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,-63.883002499999975,-124.05522950000008,5.240286666666748,supported,11,804.0,relevant,False
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,-65.78127833333338,-116.95038499999998,-24.80180500000006,supported,11,804.0,relevant,True
VIC1-NSW1,VNI,forward,N-DPWG_63,128.4433233333333,-21.446918333333315,303.2397112499998,unsupported,9,283.0,relevant,False
VIC1-NSW1,VNI,reverse,N-DPWG_63,-144.30747666666667,-287.53718333333336,-39.550937499999975,unsupported,9,283.0,relevant,True
VIC1-NSW1,VNI,forward,N-DPWG_63_X5,229.32943458333332,94.73109666666664,445.78268333333335,unsupported,5,276.5,relevant,True
VIC1-NSW1,VNI,reverse,N-DPWG_63_X5,-113.29428541666668,-250.32333,-11.909878333333324,unsupported,5,276.5,relevant,True
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,-290.65218166666665,-552.62556,-142.23386595833335,supported,5,59.5,relevant,True
VIC1-NSW1,VNI,reverse,N-DTKV_18_WG_CLOSE,-20.51108333333343,-110.79025333333334,43.54129000000006,supported,5,59.5,relevant,False
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,-11.411193333333259,-94.39323166666657,86.61513833333333,supported,9,383.0,relevant,False
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,-76.48329833333335,-137.54613333333327,-34.76416916666665,supported,9,383.0,relevant,True
VIC1-NSW1,VNI,forward,N-DTSS_11,-21.574220000000082,-77.24892833333334,44.390771666666645,supported,9,536.5,relevant,False
VIC1-NSW1,VNI,reverse,N-DTSS_11,-21.43283624999998,-80.79266670833333,21.064289458333352,supported,9,536.5,relevant,False
VIC1-NSW1,VNI,forward,N-ER_TX,59.64732083333331,-28.39740166666661,170.92913833333333,indicative,4,205.5,relevant,False
VIC1-NSW1,VNI,reverse,N-ER_TX,-32.03805583333332,-90.08703499999996,50.897843333333356,indicative,4,205.5,relevant,False
VIC1-NSW1,VNI,forward,N-GRYS_3J_15M,-81.78327499999989,-624.04566,-72.32925,indicative,3,10.5,relevant,True
