n_treated,n_matched,match_rate,treated_hours,treated_days,exact_share,effect_capacity,treated_capacity,control_capacity,effect_headroom,treated_headroom,control_headroom,effect_directional_flow,treated_directional_flow,control_directional_flow,effect_at_limit,treated_at_limit,control_at_limit,effect_restricted,treated_restricted,control_restricted,effect_forced_direction,treated_forced_direction,control_forced_direction,effect_tight_capacity,treated_tight_capacity,control_tight_capacity,effect_tightening,treated_tightening,control_tightening,effect_relief,treated_relief,control_relief,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,ci_lo_headroom,ci_hi_headroom,ci_lo_directional_flow,ci_hi_directional_flow,ci_lo_at_limit,ci_hi_at_limit,smd_before_temperature_mean,smd_after_temperature_mean,smd_before_vre_difference,smd_after_vre_difference,smd_before_residual_difference,smd_after_residual_difference,smd_before_half_hour,smd_after_half_hour,smd_before_other_count,smd_after_other_count,max_abs_smd_after,share_exact,share_count,share_coarse,ic,name,direction,GENCONSETID,state,share_of_invoked
14,14,1.0,7.0,1,0.07142857142857142,26.794157499999926,833.8163558333333,807.7649133333334,-577.4976208333333,386.57217333333335,948.4995958333334,770.7009541666667,408.8757816666666,-345.74307166666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.46894499999996,823.49963,736.5143700000001,-92.36472830765149,660.9129721199329,954.1875034477292,-370.17759785362773,260.2818672222222,688.6357841796954,4.440495742953418,25.797950000000014,25.797950000000014,-619.4974366666665,-619.4974366666665,599.1747316666667,599.1747316666667,0.0,0.0,2.36717864642863,0.1403040298174015,0.8804807288097566,-0.16290762252290297,-1.9441508971503363,-1.4787899013703187,0.1960000221556454,0.006996400585140198,0.09030091088538393,0.0,1.4787899013703187,0.07142857142857142,0.2857142857142857,0.6428571428571429,NSW1-QLD1,QNI,forward,Q-BCCP_812,withdrawn_booking,
14,14,1.0,7.0,1,0.07142857142857142,-114.09760666666665,543.8389716666667,693.1765758333333,497.56538666666665,1029.8485150000001,374.5895375,-511.97952833333335,-408.8757816666666,336.11992250000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.64373499999999,510.47819000000004,661.8993049999999,-64.23750637588441,60.05780731744423,181.11064705882356,103.74527246056043,306.9836374239351,218.10658117396903,-12.069917140378829,-122.67588333333333,-122.67588333333333,487.7941466666667,487.7941466666667,-599.1747316666667,-599.1747316666667,0.0,0.0,2.36717864642863,0.13295012707100728,0.8804807288097566,-0.29119779369445364,-1.9441508971503363,-1.4410231805718325,0.1960000221556454,0.019589921638392068,0.09030091088538393,0.0,1.4410231805718325,0.07142857142857142,0.35714285714285715,0.5714285714285714,NSW1-QLD1,QNI,reverse,Q-BCCP_812,withdrawn_booking,
28,28,1.0,14.0,2,1.0,-54.33161583333322,753.3345083333334,790.6981045833334,12.215776666666613,434.18181000000004,304.55518166666667,70.18965416666674,294.26779583333337,471.08816583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.14937499999996,717.063245,767.7583474999999,0.0,27.211814751500025,32.03360585,0.0,46.646642649000015,50.57649014799999,-9.004175959467933,-130.61567999999988,3.199010000000044,-271.7958666666666,49.634246666666684,-105.7295366666666,106.09258333333321,0.0,0.0,0.2174880897825707,0.010409610635518516,1.0696879638956296,-0.012574765898285347,-0.5193916092778423,-0.04176090878684996,0.014100908874394644,-0.007123445611896893,-0.030905596001765356,0.0,0.04176090878684996,1.0,0.0,0.0,NSW1-QLD1,QNI,forward,Q-BKBM,invoked_unbooked,0.028311425682507583
6,6,1.0,3.0,1,0.6666666666666666,71.94135208333336,781.5325308333333,657.7351416666667,161.44572916666652,729.4963366666667,606.9477033333335,263.15428041666667,42.97478916666667,-107.16846791666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.96863000000008,757.2728950000001,617.75569,-119.96684270463817,328.068458969419,430.9744059046891,-283.55571564882763,345.26504087665654,628.8207565254842,11.922571839340563,15.351475833333438,15.351475833333438,104.55772166666657,104.55772166666657,240.41881416666666,240.41881416666666,0.0,0.0,1.4728353755989447,0.29841640563447336,1.3467648098881364,0.11852167024526512,-1.1723772633897407,0.019809531611670542,-0.7070515816096884,0.027780349637928654,0.1648539044132788,0.0,0.29841640563447336,0.6666666666666666,0.3333333333333333,0.0,NSW1-QLD1,QNI,forward,Q-BKBM,booked_only,
28,28,1.0,14.0,2,1.0,-7.545352083333398,840.0032158333333,878.4977891666667,13.485577916666642,1173.5377250000001,1158.9986783333334,-70.18965416666674,-294.26779583333337,-471.08816583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.683805000000007,791.02758,814.719505,29.52859249329761,266.0180179571507,229.77974957995042,-19.68953102093632,117.49877689504916,165.52748119030554,-0.7981918035045454,-93.08710250000001,110.05562833333329,6.150671666666653,69.53051166666637,-117.61462833333326,-34.91735500000004,0.0,0.0,0.2174880897825707,0.010409610635518516,1.0696879638956296,-0.012574765898285347,-0.5193916092778423,-0.04176090878684996,0.014100908874394644,-0.007123445611896893,-0.030905596001765356,0.0,0.04176090878684996,1.0,0.0,0.0,NSW1-QLD1,QNI,reverse,Q-BKBM,invoked_unbooked,0.028311425682507583
6,6,1.0,3.0,1,0.6666666666666666,23.685239583333328,746.4119291666666,682.3437695833334,-3.4335833333332175,782.6903191666667,765.2342383333332,76.6336825,-42.97478916666667,-18.329548333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50174499999997,721.1989699999999,645.3302100000001,-47.05422286014327,110.37560147327929,204.89097643152644,-207.3893544624746,92.89455412353553,275.82182015702574,2.505564205707155,-11.351409166666599,-11.351409166666599,-62.16717166666649,-62.16717166666649,5.276126666666668,5.276126666666668,0.0,0.0,1.4728353755989447,0.2146302609755631,1.3467648098881364,0.0712278182081313,-1.1723772633897407,-0.07762614004912352,-0.7070515816096884,0.022168157791882345,0.1648539044132788,0.0,0.2146302609755631,0.6666666666666666,0.3333333333333333,0.0,NSW1-QLD1,QNI,reverse,Q-BKBM,booked_only,
68,68,1.0,34.0,4,0.7205882352941176,4.31731666666667,825.84221,800.3878370833334,-140.5823837499999,623.3544575000001,843.9237991666666,135.23518166666668,170.31265333333334,-90.44423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17243000000002,787.0566,760.1751225,24.694362761337572,526.7301420617055,448.9403308190032,94.05105017388811,496.1610510210211,407.5930830830831,0.7154927815631167,-57.68059999999991,21.56124833333331,-207.4682083333334,-34.91676333333339,-119.70526083333336,330.0177749999999,0.0,0.0,1.898733709660553,-0.00048762926478613443,1.147899732445732,0.022959959373625927,-1.3850313527074578,-0.24793214299845123,0.0012939183700344538,-0.009909053872428332,0.03333892359410113,0.0,0.24793214299845123,0.7205882352941176,0.058823529411764705,0.22058823529411764,NSW1-QLD1,QNI,forward,Q-BRTX1,invoked_unbooked,0.5190839694656488
68,68,1.0,34.0,4,0.7205882352941176,-98.29857583333336,664.3229883333333,788.5446695833333,41.700479166666696,839.1764725,776.2927108333333,-141.64823499999994,-170.31265333333334,90.44423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.05783999999994,605.922425,730.0151675,-6.970734630137977,184.91248830611056,279.022990974913,-13.426608130703436,248.79297552065375,280.5083892419177,-10.398602564835382,-187.3766025000001,25.628066666666655,-161.2874483333332,341.9812966666667,-352.21800916666666,6.159218333333342,0.0,0.0,1.898733709660553,-0.025245599818481297,1.147899732445732,0.016539799943103797,-1.3850313527074578,-0.30052734548764976,0.0012939183700344538,-0.010120886378014837,0.03333892359410113,0.0,0.30052734548764976,0.7205882352941176,0.10294117647058823,0.17647058823529413,NSW1-QLD1,QNI,reverse,Q-BRTX1,invoked_unbooked,0.5190839694656488
435,427,0.9816091954022989,217.5,11,0.6135831381733021,-82.39271333333333,285.887865,543.0762466666666,-178.2118683333333,474.1904516666667,764.1118641666667,150.2116616666667,-285.30700666666667,-438.29037166666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-80.64818000000002,247.11899,506.62555,57.49424065476228,268.7361761273487,90.02291422414822,72.57325829999999,298.48659098878056,85.46866189979139,-14.125484328805275,-152.4021633333333,-11.525019250000112,-263.9807,-95.48884166666664,-8.346312499999996,277.2116916666667,0.0,0.0,0.25579918927910894,0.14133290814661092,-0.4188959579360747,0.010927691442067781,0.15576983563151647,-0.14165461513372077,0.0007173232562133822,-0.0065473528550396825,-0.42826030726725894,0.0,0.14165461513372077,0.6135831381733021,0.14988290398126464,0.23653395784543327,NSW1-QLD1,QNI,forward,Q-LCCP_8859,invoked_unbooked,0.6161473087818697
2,2,1.0,1.0,1,1.0,-202.333255,369.2535175,571.5867725,-1066.0251475,4.714988333333309,1070.7401358333332,921.3221350000001,364.53852916666665,-556.7836058333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.32281500000002,347.527495,519.85031,8136.15892188806,8909.778528112933,773.6196062248731,4194.874659006864,4889.514924960164,694.6402659532994,-33.531935366335404,-257.1750366666667,-257.1750366666667,-1074.7284883333334,-1074.7284883333334,914.7051100000001,914.7051100000001,1.0,1.0,1.548210054638915,0.16955082183624123,0.967495427193978,0.08299901210422596,-0.954350535569457,-0.3391612916673927,-0.7135216691761957,0.010184943056617716,-1.3023736492683722,0.0,0.3391612916673927,1.0,0.0,0.0,NSW1-QLD1,QNI,forward,Q-LCCP_8859,withdrawn_booking,
435,427,0.9816091954022989,217.5,11,0.6135831381733021,24.410754999999938,890.6808716666666,933.8778516666666,0.0011799999999766442,499.09360833333335,359.5208899999999,-147.63489333333325,285.30700666666667,436.719165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.97140999999999,827.95465,917.29054,0.0,0.0,0.0,0.0,0.0,0.0,2.2688446267333937,-46.12849666666659,86.3359099999999,-0.0011983333333773771,187.94012500000008,-277.2116916666667,8.600619999999992,0.0,0.0,0.25579918927910894,0.1446296060224757,-0.4188959579360747,0.012873451123228534,0.15576983563151647,-0.14219700213626973,0.0007173232562133822,-0.00649538973714272,-0.42826030726725894,0.0,0.1446296060224757,0.6135831381733021,0.11007025761124122,0.27634660421545665,NSW1-QLD1,QNI,reverse,Q-LCCP_8859,invoked_unbooked,0.6161473087818697
2,2,1.0,1.0,1,1.0,290.506155,991.8012675,701.2951125,1206.9856375,1356.3397966666666,149.35415916666665,-921.3221350000001,-364.53852916666665,556.7836058333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.83311,897.81375,632.98064,450.05939938495504,612.2835294117647,162.2241300268097,78.00605847549335,256.5353265720081,178.52926809651478,30.731452850399105,266.68992000000003,266.68992000000003,1184.9437750000002,1184.9437750000002,-927.93916,-927.93916,0.0,0.0,1.548210054638915,0.16955082183624123,0.967495427193978,0.08299901210422596,-0.954350535569457,-0.3391612916673927,-0.7135216691761957,0.010184943056617716,-1.3023736492683722,0.0,0.3391612916673927,1.0,0.0,0.0,NSW1-QLD1,QNI,reverse,Q-LCCP_8859,withdrawn_booking,
316,306,0.9683544303797469,158.0,11,0.7058823529411765,-0.999254166666617,569.3269333333333,606.9246741666667,-68.27762916666671,818.2847308333332,832.7037366666667,52.867749999999944,-150.16799749999998,-343.3187866666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.034349999999961,560.3951050000001,581.214425,0.8898760054999995,87.9100701104995,82.788604721524,0.6616471500000031,79.93717816900002,98.17266377192695,-0.16560266443203492,-45.06675337500007,83.73620500000004,-201.58498166666675,193.14474074999995,-285.13648,190.76601,0.0,0.0,0.5138559156455198,-0.06163501962446519,0.16149455181030872,-0.042905441226997604,0.18385314814586917,0.2037533304462328,0.004102179270788083,0.009640674542796823,-0.3831846195982726,0.0,0.2037533304462328,0.7058823529411765,0.08823529411764706,0.20588235294117646,NSW1-QLD1,QNI,forward,Q-RGLC_8875,invoked_unbooked,0.46266471449487556
1,1,1.0,0.5,1,1.0,-168.64427500000005,478.97746666666666,647.6217416666667,148.8281333333333,719.0677833333333,570.23965,-317.4724083333333,-240.09031666666667,77.38209166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-219.52801,411.83142,631.35943,816.2526977199999,929.77945653,113.52675881,-8.262613199999995,3.2839261000000004,11.546539299999996,-29.878333386857697,,,,,,,,,-0.497582330679772,0.1755439162545112,1.0757193475209927,0.22966328057928076,0.47034414730836865,-0.14829591910657283,0.966285830041526,-0.10169762536538247,0.13346649345816752,0.0,0.22966328057928076,1.0,0.0,0.0,NSW1-QLD1,QNI,forward,Q-RGLC_8875,booked_only,
316,306,0.9683544303797469,158.0,11,0.7058823529411765,85.92925500000001,991.7300475,849.7439333333334,85.37896500000005,674.7001616666668,423.33992333333333,-40.696266666666645,150.16799749999998,337.8335575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.99300000000005,922.859535,815.821805,0.0,108.23875674750356,59.63993016711169,0.0,115.35760232573725,57.6148010982495,9.09010292226828,-26.207948333333434,260.74186166666675,0.00021250000008876668,209.12292499999967,-190.76601,295.910345,0.0,0.0,0.5138559156455198,-0.06123197902913836,0.16149455181030872,-0.022091872397871273,0.18385314814586917,0.1927244584787701,0.004102179270788083,0.00998928822046043,-0.3831846195982726,0.0,0.1927244584787701,0.7058823529411765,0.12418300653594772,0.16993464052287582,NSW1-QLD1,QNI,reverse,Q-RGLC_8875,invoked_unbooked,0.46266471449487556
1,1,1.0,0.5,1,1.0,396.83121000000006,1141.83121,745.0,79.35880166666675,901.7408933333334,822.3820916666666,317.4724083333333,240.09031666666667,-77.38209166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.66086999999993,1071.66087,745.0,265.47782763195437,265.47782763195437,0.0,756.3211850499288,756.3211850499288,0.0,36.88326553310676,,,,,,,,,-0.497582330679772,0.1755439162545112,1.0757193475209927,0.22966328057928076,0.47034414730836865,-0.14829591910657283,0.966285830041526,-0.10169762536538247,0.13346649345816752,0.0,0.22966328057928076,1.0,0.0,0.0,NSW1-QLD1,QNI,reverse,Q-RGLC_8875,booked_only,
3,3,1.0,1.5,2,1.0,28.82523833333333,158.14069666666668,117.87416,76.77871166666677,559.0650066666667,482.28629499999994,-34.93816333333342,-400.92431000000005,-269.81397666666663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-7.703190000000006,131.29739,93.35693,0.0,0.0,200.5539702641991,0.0,0.0,79.1583774578482,6.036629047720025,-386.05126333333345,28.82523833333333,-667.2594858333334,76.77871166666677,-152.1659166666667,281.2082225,0.0,0.0,0.00927083099416872,-0.18105231430901994,0.03374961316815995,-0.028902090934003966,-0.06973299813460562,0.08539586954094217,0.07205470051709748,-0.05031626084422581,0.8714747767043407,0.0,0.18105231430901994,1.0,0.0,0.0,NSW1-QLD1,QNI,forward,Q-X_BRHA_TWO,booked_only,
3,3,1.0,1.5,2,1.0,113.82988083333339,421.9768633333333,365.9833433333333,0.001559999999926731,-0.0012433333333774499,21.299605000000042,34.93816333333342,400.92431000000005,269.81397666666663,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,115.69561499999998,399.67904,317.84125,-1.1815000000000004,179.8730871313673,24.73647147147147,-75.17577459899582,314.0791943699732,389.254968968969,10.579857668900928,34.93972333333335,113.82988083333339,-21.302635000000066,395.0381033333333,-281.2082225,34.93816333333342,0.0,0.0,0.00927083099416872,-0.18105231430901994,0.03374961316815995,-0.028902090934003966,-0.06973299813460562,0.08539586954094217,0.07205470051709748,-0.05031626084422581,0.8714747767043407,0.0,0.18105231430901994,1.0,0.0,0.0,NSW1-QLD1,QNI,reverse,Q-X_BRHA_TWO,booked_only,
222,164,0.7387387387387387,111.0,6,0.006097560975609756,-91.43704833333334,612.9999333333333,698.5256949999999,128.38160249999996,830.4581766666665,600.0931225,-309.8026375,-248.88439749999998,-16.942436666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.42948000000001,604.0644199999999,666.3148,-34.92362548391582,287.97537493995003,307.2779992385787,47.943157527411095,388.23691715736044,255.8037623487843,-15.821805820132617,-119.28381999999999,-63.4836641666667,-53.76526333333322,357.23570797916653,-500.84015337500006,-86.902505,0.0,0.0,0.8742737803703076,-0.1297559788723794,0.225667088070669,-0.6593195001481955,-0.16196519817905092,0.8772255227055423,0.003429644361342575,0.021466173803535087,0.1387926695485948,0.0,0.8772255227055423,0.006097560975609756,0.4146341463414634,0.5792682926829268,NSW1-QLD1,QNI,forward,Q-X_HACL_HATR,invoked_unbooked,0.2578397212543554
177,24,0.13559322033898305,88.5,5,0.75,12.879300833333332,568.2752216666667,554.2864541666667,22.69867083333338,1309.5056366666668,1313.7315166666667,-20.180632499999888,-751.9096325,-807.501765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.001320000000021,560.2060200000001,548.31617,636.9818649609024,1143.5871059832489,806.5489222573605,582.7637649830767,1436.8170453898479,909.1259442614214,2.2817972569063927,-90.70258333333328,117.9488116666667,-1313.7315166666667,183.15312166666672,-65.20430999999996,1198.9649716666668,0.0,1.0,-1.0180323810393845,-0.10365096025764906,0.43486549683942266,0.5274009950134171,0.5992945366765196,-0.16280708047829076,0.02393387216215911,-0.0006261455036802323,2.0216689271557997,0.0,0.5274009950134171,0.75,0.0,0.25,NSW1-QLD1,QNI,forward,Q-X_HACL_HATR,booked_only,
202,82,0.40594059405940597,101.0,5,0.47560975609756095,-71.22775499999995,603.7563691666667,686.3935883333334,-38.25998999999996,703.0658266666667,768.1376816666666,70.81170416666669,-39.175264166666665,-83.616915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.09767499999998,594.761135,683.52345,-38.61694236751274,214.5914545124333,254.79677386802027,-114.5890105609915,204.82792794053137,324.19026775228923,-12.324891596518754,-100.20827500000007,-25.33950204166693,-287.7026283333333,81.24243666666689,-207.343565,196.95549499999998,0.0,0.0,1.070557755488214,0.06596562193920069,1.4542938601561854,0.49062930241984526,-1.3311570593183075,-0.32812632511032735,0.010318057522953358,0.03868685984130305,0.1488994306169968,0.0,0.49062930241984526,0.47560975609756095,0.07317073170731707,0.45121951219512196,NSW1-QLD1,QNI,forward,Q-X_HACL_HATR,withdrawn_booking,
222,164,0.7387387387387387,111.0,6,0.006097560975609756,-55.01484708333322,953.7446033333333,1018.8687066666666,-338.1281479166667,538.8740183333332,986.0753558333333,293.0921175,248.88439749999998,41.02601750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.17535499999997,928.785975,1014.7962175,-33.50019999999998,52.292045250000015,68.13393961000001,2.3327899999999926,55.59547500000002,55.54019999999999,-5.754784065894302,-125.8634800000001,63.558916666666846,-560.6651875,-178.98362999999983,41.13307666666667,500.45388666666673,0.0,0.0,0.8742737803703076,-0.13252810259557765,0.225667088070669,-0.6626998213567556,-0.16196519817905092,0.8858406814876671,0.003429644361342575,0.019703799421496925,0.1387926695485948,0.0,0.8858406814876671,0.006097560975609756,0.3780487804878049,0.6158536585365854,NSW1-QLD1,QNI,reverse,Q-X_HACL_HATR,invoked_unbooked,0.2578397212543554
177,24,0.13559322033898305,88.5,5,0.75,12.746318333333363,896.9103916666668,845.81882,1.6666667761455756e-06,2.4999999936881068e-06,1.6666665487719001e-06,20.180632499999888,751.9096325,807.501765,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.869090000000028,843.691505,808.74927,104.08776306269885,324.192383804964,247.22767540431266,41.79271285478868,244.91659950491595,99.7805989959569,1.1846997711138725,-9.619654999999966,26.203448333333313,-39.00086166666665,1218.546975,-1223.0289316666667,46.57789333333335,-1.0,0.0,-1.0180323810393845,-0.10365096025764906,0.43486549683942266,0.5274009950134171,0.5992945366765196,-0.16280708047829076,0.02393387216215911,-0.0006261455036802323,2.0216689271557997,0.0,0.5274009950134171,0.75,0.0,0.25,NSW1-QLD1,QNI,reverse,Q-X_HACL_HATR,booked_only,
202,82,0.40594059405940597,101.0,5,0.47560975609756095,98.47157833333341,1038.497764166667,935.11715,112.94797333333332,999.3417791666667,922.5111075,-28.068539166666678,39.175264166666665,62.69941666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.31763749999999,1021.62635,926.8479050000001,42.71857500000002,105.55237499999998,37.91117499999999,61.017799999999966,102.58541983281965,25.763099999999973,10.300540671825416,77.0760783333335,135.16831333333334,-196.9250883333334,280.4549483333333,-222.29967499999998,309.3373191666667,0.0,0.0,1.070557755488214,0.0680191882862882,1.4542938601561854,0.4081410592840066,-1.3311570593183075,-0.2797473534180322,0.010318057522953358,0.037678153373048355,0.1488994306169968,0.0,0.4081410592840066,0.47560975609756095,0.15853658536585366,0.36585365853658536,NSW1-QLD1,QNI,reverse,Q-X_HACL_HATR,withdrawn_booking,
222,222,1.0,111.0,6,0.6576576576576577,-124.4486883333334,624.7391741666667,757.3192508333333,-111.33619583333336,849.9471925,935.5228291666666,-93.10665999999998,-311.11926416666665,-193.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.25437,619.746745,716.8078,-48.99936081674975,361.22383614198714,372.5000540606816,-104.58619886097341,367.66260726049654,528.0456554771574,-21.533973561812857,-155.45764833333328,-63.17170666666675,-337.71787000000006,243.24198333333356,-325.9587716666668,5.176334999999881,0.0,0.0,0.6695736089283402,0.028598099165482057,0.11052209977269198,-0.052107798249086894,0.04725567145787391,0.5377893049354919,0.01466450545619739,0.0075687092739661985,0.03989816765602482,0.0,0.5377893049354919,0.6576576576576577,0.0,0.34234234234234234,NSW1-QLD1,QNI,forward,Q-X_HATR_TWO,invoked_unbooked,0.2288659793814433
1515,759,0.500990099009901,757.5,34,0.4018445322793149,-9.647351666666623,659.7937266666667,667.3499083333334,61.256284999999934,1075.1666916666666,1071.881815,-90.2877533333334,-474.6032566666667,-403.17437666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.590729999999894,642.18855,655.97646,6.3810163868630525,302.17034494692143,230.72410935025383,37.47045162233508,342.2628800203047,224.72875988832476,-1.6611843220099307,-43.560738937499956,23.842095124999975,-21.25977499999999,170.9224193750001,-165.9391065625,-11.159803333333343,0.0,0.0,-0.4230231295129742,0.06631542697870733,-0.4768055542309455,-0.2237594482992727,0.5716613711854901,0.20679833932142566,0.006273505659540188,0.007535815739438769,-0.21300649207667194,0.0,0.2237594482992727,0.4018445322793149,0.2028985507246377,0.3952569169960474,NSW1-QLD1,QNI,forward,Q-X_HATR_TWO,booked_only,
270,266,0.9851851851851852,135.0,6,0.6428571428571429,32.552232499999946,729.2074325,708.93233375,203.46851166666664,1580.7826716666668,1375.5936166666665,-157.68949583333335,-819.4253533333333,-662.16673375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.526602500000024,713.9331,681.91702,-85.15583793434234,0.0,154.04742937369525,-99.83720173121088,0.0,153.47542840292277,5.7672070701570055,-1.2931416666666564,89.43470833333322,90.82903000000033,282.1966766666669,-287.12782000000004,-108.40946754166683,0.0,0.0,-0.7026333373666848,0.037082789082860536,-0.9918002484541828,-0.10469559580346573,0.8600887408179994,-0.1778401649954029,0.0680404112291392,-0.011777642752036513,-0.798273792672627,0.0,0.1778401649954029,0.6428571428571429,0.07518796992481203,0.2819548872180451,NSW1-QLD1,QNI,forward,Q-X_HATR_TWO,withdrawn_booking,
222,222,1.0,111.0,6,0.6576576576576577,-62.289791249999894,926.0689258333333,959.5890241666666,-234.4394408333333,416.8958916666668,712.4361641666666,93.10665999999998,311.11926416666665,193.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.92733500000008,918.6134500000001,944.73946,-17.525500000000008,60.979124999999996,87.01826572008115,-15.534809534923653,63.916988287091684,74.47773976160744,-6.42144750958935,-99.57208000000003,13.745344666666325,-346.7580133333334,-37.85671666666656,-5.176334999999881,325.4642716666668,0.0,0.0,0.6695736089283402,0.028598099165482057,0.11052209977269198,-0.052107798249086894,0.04725567145787391,0.5377893049354919,0.01466450545619739,0.0075687092739661985,0.03989816765602482,0.0,0.5377893049354919,0.6576576576576577,0.0,0.34234234234234234,NSW1-QLD1,QNI,reverse,Q-X_HATR_TWO,invoked_unbooked,0.2288659793814433
1515,759,0.500990099009901,757.5,34,0.4018445322793149,0.0,1018.96816,1019.1187224999999,-26.810351666666747,543.948175,620.8798808333333,85.08965333333344,474.6032566666667,411.8958575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.63423,992.99131,0.0,32.499849999999995,44.84978038999999,0.0,48.871999999999986,37.31476541554959,0.0,-18.805806979166434,17.317916666666633,-125.49316166666665,8.333333326504544e-07,2.6500182499999574,156.70420333333334,0.0,0.0,-0.4230231295129742,0.06411207589370874,-0.4768055542309455,-0.224620417874632,0.5716613711854901,0.2115001381168219,0.006273505659540188,0.006274299582005845,-0.21300649207667194,0.0,0.224620417874632,0.4018445322793149,0.20816864295125165,0.38998682476943347,NSW1-QLD1,QNI,reverse,Q-X_HATR_TWO,booked_only,
270,266,0.9851851851851852,135.0,6,0.6428571428571429,22.612589999999955,1125.5566666666666,1078.0,-88.6045958333334,175.4768291666668,395.7404966666667,148.14119999999997,819.4253533333333,663.3333825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.637145000000032,1088.892735,1059.56504,0.0,0.0,0.0,0.0,0.0,0.0,2.1017151381850048,-9.835440000000062,60.34675500000003,-218.7080766666669,-4.9999999873762135e-06,99.34784166666665,287.12782000000004,0.0,0.0,-0.7026333373666848,0.038531270858450324,-0.9918002484541828,-0.09837937927703647,0.8600887408179994,-0.1761086500703554,0.0680404112291392,-0.011623390111986657,-0.798273792672627,0.0,0.1761086500703554,0.6428571428571429,0.07142857142857142,0.2857142857142857,NSW1-QLD1,QNI,reverse,Q-X_HATR_TWO,withdrawn_booking,
206,206,1.0,103.0,5,0.5097087378640777,-33.43855166666667,65.30012583333334,89.95533333333333,-279.46339666666665,225.41170166666666,564.0892108333333,248.6145629166667,-158.84048833333333,-402.48688583333336,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-30.060665,47.32986,79.05161,-0.07130915000000138,21.930034092,19.2132326935,-0.5165332999999986,19.588977625000002,24.676922349999998,-5.786038384001554,-76.186775,-1.8372025833334595,-375.41619333333335,-192.73773499999993,114.86849833333338,354.10571500000003,0.0,0.0,0.038566196377340864,0.04619385351648408,-0.14125082991228086,0.4444555543887342,-0.47040065434223644,-0.43884921834563145,-0.0019747763854106653,-0.009352616524043808,0.19470523946505297,0.0,0.4444555543887342,0.5097087378640777,0.2087378640776699,0.2815533980582524,NSW1-QLD1,QNI,forward,Q-X_METR+MESP,booked_only,
62,62,1.0,31.0,2,0.5161290322580645,-45.35118916666667,90.28174999999999,120.87610624999999,-127.0218916666667,566.9345108333334,639.9084466666667,49.94170750000001,-474.1496225,-473.59962833333327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-29.212694999999997,82.47575,85.4695,-0.6615974499999913,27.583603768500005,22.468630799999996,7.420427812,27.170740000000002,18.175876855,-7.84734111376082,-95.13397500000002,-31.975493333333333,-193.82781500000004,-86.22922999999997,-87.97491500000001,97.53407333333331,0.0,0.0,-0.07753542542977356,-0.13621569461598917,-0.4806208729347762,0.04675232168739609,-0.3915125406693783,-0.2775728704747933,0.014892614055446942,-0.0002856306958823847,0.09118072596330473,0.0,0.2775728704747933,0.5161290322580645,0.24193548387096775,0.24193548387096775,NSW1-QLD1,QNI,forward,Q-X_METR+MESP,withdrawn_booking,
