fold,target,band,model,selected,MAPE ≥50 (%),MAPE coverage,MAE (MW; origin-balanced),DR-NMAE (%),>100 MW overstatement,>200 MW overstatement
2025-12,export,1,T6_mae,True,57.41940053713168,0.9931082012405238,201.2886157648455,47.71294774039225,0.46071674707098553,0.3383873190902826
2025-12,export_tight,1,persistence,False,50.477203088589704,0.9910406616126809,195.02928403964458,46.80872878210336,0.30151619572708477,0.1874569262577533
2025-12,export_tight,1,seasonal_daily,False,43.26411162510261,0.9910406616126809,164.46549814080655,41.61423398576898,0.2467263955892488,0.1206064782908339
2025-12,export_tight,1,seasonal_weekly,False,66.42878776356117,0.9910406616126809,259.3987795386193,58.411816002978654,0.30117160578911095,0.23638869745003446
2025-12,export_tight,1,T0_mae,False,48.9220968957444,0.9910406616126809,189.0334281506764,45.33820444461833,0.2953135768435562,0.17643004824259131
2025-12,export_tight,1,T6_mae,True,62.081299982407,0.9910406616126809,202.58766873532443,51.1748049752544,0.4651964162646451,0.3397656788421778
2025-12,import,1,persistence,False,33.99015130230591,1.0,231.303591367054,30.505895615611163,0.32012405237767055,0.21709166092350105
2025-12,import,1,seasonal_daily,False,23.622923084621778,1.0,154.36147923274095,18.25572508423516,0.2470709855272226,0.13197794624396966
2025-12,import,1,seasonal_weekly,False,28.285363915116502,1.0,177.43014501196174,20.670615339160204,0.2660234321157822,0.12887663680220537
2025-12,import,1,T0_mae,False,32.98447931651879,1.0,222.59302594720157,29.246017938100977,0.31323225361819435,0.21054445210199862
2025-12,import,1,T2_mae,True,32.48417516757252,1.0,218.85948303887648,28.77781774814264,0.31150930392832527,0.2067539627842867
2025-12,import_tight,1,persistence,False,40.73068300245267,0.9972432804962095,253.62543438482572,36.330785604602816,0.3294279807029635,0.23225361819434873
2025-12,import_tight,1,seasonal_daily,False,28.197965567986927,0.9972432804962095,170.02266882091592,21.400950770583975,0.25809786354238456,0.1361130254996554
2025-12,import_tight,1,seasonal_weekly,False,35.765405970269654,0.9972432804962095,206.39004050581,25.42289108096553,0.2777394900068918,0.14679531357684356
2025-12,import_tight,1,T0_mae,False,39.3815668882059,0.9972432804962095,242.8504607054257,34.61776087231559,0.31840110268780153,0.22019297036526533
2025-12,import_tight,1,T2_mae,True,38.6905333504396,0.9972432804962095,238.13355144873393,33.97913935393883,0.31702274293590627,0.2160578911095796
2025-12,export,2,persistence,False,49.197863441885154,0.9927693420101229,204.0358850159011,47.543509087944024,0.3321282236683538,0.20559170884550493
2025-12,export,2,seasonal_daily,False,46.758349751780614,0.9927693420101229,189.81724813349044,44.51503318906862,0.2942877801879971,0.17281272595806219
2025-12,export,2,seasonal_weekly,False,58.41283007355249,0.9927693420101229,245.55124553631725,52.76195967967311,0.31983610508556276,0.247529525186792
2025-12,export,2,T0_mae,True,47.68491129799335,0.9927693420101229,197.5034513129719,45.860826554757956,0.32393347794649313,0.1932995902627139
2025-12,export,2,T6_mae,False,63.45383201141333,0.9927693420101229,219.6263835683114,52.45343471782342,0.5032537960954447,0.38009158833453843
2025-12,export_tight,2,persistence,False,55.37095821127993,0.9906001446131598,211.45509785630153,52.0647155751327,0.3359845745962883,0.2012533140515787
2025-12,export_tight,2,seasonal_daily,False,53.63644846978096,0.9906001446131598,200.47881528621912,50.24721092986966,0.296939021450952,0.1752229452880212
2025-12,export_tight,2,seasonal_weekly,False,68.24539729610622,0.9906001446131598,261.144702991755,59.51539832444933,0.3152566883586406,0.247529525186792
