event_id,DUID,net_tightening_mw,gross_tightening_mw,gross_relief_mw
VSA-lower-20240917T2325,PIBESS1,0.0,0.0,-0.0
VSA-lower-20240917T2325,RANGEB1,0.0,0.0,-0.0
VSA-lower-20240917T2325,RESS1G,0.0,0.0,-0.0
VSA-lower-20240917T2325,RESS1L,0.0,0.0,-0.0
VSA-lower-20240917T2325,RIVNB2,0.0,0.0,-0.0
VSA-lower-20240917T2325,RYANCWF1,21.409999999999997,36.98,15.57
VSA-lower-20240917T2325,SALTCRK1,1.699121813403416,15.055335348226018,13.356213534822603
VSA-lower-20240917T2325,STOCKYD1,-114.75000000000006,33.12999999999994,147.88
VSA-lower-20240917T2325,STWF1,3.0308816031537456,5.811851773981603,2.7809701708278576
VSA-lower-20240917T2325,SUNRSF1,0.0,0.0,-0.0
VSA-lower-20240917T2325,VBB1,0.0,0.0,-0.0
VSA-lower-20240917T2325,VBBG1,-1.7763568394002505e-15,29.30880420499343,29.30880420499343
VSA-lower-20240917T2325,VBBL1,183.61103810775296,323.25886990801575,139.64783180026282
VSA-lower-20240917T2325,VPGS1,0.0,0.0,-0.0
VSA-lower-20240917T2325,VPGS2,0.0,0.0,-0.0
VSA-lower-20240917T2325,VPGS3,0.0,0.0,-0.0
VSA-lower-20240917T2325,VPGS4,0.0,0.0,-0.0
VSA-lower-20240917T2325,VPGS5,0.0,0.0,-0.0
VSA-lower-20240917T2325,VPGS6,0.0,0.0,-0.0
VSA-lower-20240917T2325,WINTSF1,0.0,0.0,-0.0
VSA-lower-20240917T2325,WKIEWA1,22.45466491458607,22.45466491458607,-0.0
VSA-lower-20240917T2325,WKIEWA2,6.549277266754271,6.54927726675427,-0.0
VSA-lower-20240917T2325,YATSF1,0.0,0.0,-0.0
VSA-lower-20240917T2325,YENDWF1,3.150161787122206,16.556102601839687,13.40594081471748
VSA-lower-20240917T2325,YWPS1,0.0,0.0,-0.0
VSA-lower-20240917T2325,YWPS2,0.0,0.0,-0.0
VSA-lower-20240917T2325,YWPS3,0.0,0.0,-0.0
VSA-lower-20240917T2325,YWPS4,0.0,0.0,-0.0
VSA-lower-20241017T0705,ARWF1,22.055238213399456,22.055238213399456,-0.0
VSA-lower-20241017T0705,BALB1,0.0,0.0,-0.0
VSA-lower-20241017T0705,BANN1,11.856699751861038,11.856699751861038,-0.0
VSA-lower-20241017T0705,BHB1,0.0,0.0,-0.0
VSA-lower-20241017T0705,BROKENH1,0.0,0.0,-0.0
VSA-lower-20241017T0705,BRYB1WF1,-5.660347394541031,0.6941935483869967,6.354540942928027
VSA-lower-20241017T0705,BRYB2WF2,23.669330024813846,23.669330024813846,-0.0
VSA-lower-20241017T0705,BULBES1,-67.55583126550867,0.0,67.55583126550867
VSA-lower-20241017T0705,BULGANA1,7.520014888337478,21.352296526054634,13.832281637717156
VSA-lower-20241017T0705,COHUNSF1,0.0,0.0,-0.0
VSA-lower-20241017T0705,CROWLWF1,19.009136724565714,25.640116625310167,6.630979900744455
VSA-lower-20241017T0705,DUNDWF1,3.251099999999994,3.251099999999994,-0.0
VSA-lower-20241017T0705,DUNDWF2,-0.11769999999999925,0.0,0.11769999999999925
VSA-lower-20241017T0705,DUNDWF3,8.738499999999995,8.738499999999995,-0.0
VSA-lower-20241017T0705,ELAINWF1,65.74007444168737,117.48784119106702,51.74776674937966
VSA-lower-20241017T0705,GANNB1,-14.702233250620347,0.0,14.702233250620347
VSA-lower-20241017T0705,GANNSF1,5.005620347394539,8.34827109181141,3.342650744416871
VSA-lower-20241017T0705,GIRGSF,6.99483870967742,6.99483870967742,-0.0
VSA-lower-20241017T0705,GLENSF1,16.858362282878417,16.858362282878417,-0.0
VSA-lower-20241017T0705,GLRWNSF1,19.129094292803963,19.129094292803963,-0.0
VSA-lower-20241017T0705,HD1WF1,0.0,0.0,-0.0
VSA-lower-20241017T0705,KARSF1,0.0,0.0,-0.0
VSA-lower-20241017T0705,KIAMSF1,218.63268039702228,218.63268039702228,-0.0
VSA-lower-20241017T0705,KIATAWF1,-9.11625558312655,5.180518610421826,14.296774193548377
VSA-lower-20241017T0705,LIMOSF11,5.250509553349856,16.370435732009895,11.11992617866004
VSA-lower-20241017T0705,LIMOSF21,9.868167245657567,9.868167245657567,-0.0
VSA-lower-20241017T0705,MACARTH1,-10.200000000000017,0.0,10.200000000000017
VSA-lower-20241017T0705,MERCER01,-435.3795285359802,75.68238213399496,511.0619106699752
VSA-lower-20241017T0705,MOORAWF1,-46.27791563275421,0.0,46.27791563275421
VSA-lower-20241017T0705,MORTLK11,0.0,0.0,-0.0
VSA-lower-20241017T0705,MORTLK12,0.0,0.0,-0.0
VSA-lower-20241017T0705,MRTLSWF1,77.50406947890818,77.50406947890818,-0.0
VSA-lower-20241017T0705,MTGELWF1,0.0,0.0,-0.0
VSA-lower-20241017T0705,MUWAWF1,31.552109181141475,31.552109181141475,-0.0
VSA-lower-20241017T0705,MUWAWF2,-17.81013535980139,0.0,17.81013535980139
VSA-lower-20241017T0705,NUMURSF1,16.239516129032253,16.239516129032253,-0.0
VSA-lower-20241017T0705,OAKLAND1,3.5235732009925744,4.4044665012406945,0.8808933002481201
VSA-lower-20241017T0705,RYANCWF1,2.180000000000007,2.180000000000007,-0.0
VSA-lower-20241017T0705,SALTCRK1,0.8478598014888465,9.431284119106705,8.583424317617858
VSA-lower-20241017T0705,STOCKYD1,7.199999999999989,7.199999999999989,-0.0
VSA-lower-20241017T0705,STWF1,0.0,0.0,-0.0
VSA-lower-20241017T0705,SUNRSF1,31.973381017369725,31.973381017369725,-0.0
VSA-lower-20241017T0705,WEMENSF1,71.06837344913149,71.06837344913149,-0.0
VSA-lower-20241017T0705,WINTSF1,10.911290322580648,10.911290322580648,-0.0
VSA-lower-20241017T0705,YATSF1,4.287344913151358,53.10240694789082,48.81506203473946
VSA-lower-20241017T0705,YENDWF1,12.215467741935484,14.055238213399509,1.839770471464025
VSA-lower-20241017T0920,ARWF1,0.02875088372093071,33.60137525581396,33.57262437209303
VSA-lower-20241017T0920,BANN1,-9.872372093023268,359.2164651162791,369.0888372093024
VSA-lower-20241017T0920,BHB1,0.0,0.0,-0.0
VSA-lower-20241017T0920,BROKENH1,0.0,0.0,-0.0
VSA-lower-20241017T0920,BULBES1,13.02325581395349,57.30232558139535,44.27906976744186
VSA-lower-20241017T0920,BULGANA1,-21.457767441860465,34.58325581395349,56.041023255813954
VSA-lower-20241017T0920,COHUNSF1,0.0,0.0,-0.0
VSA-lower-20241017T0920,COLEASF1,22.51526625581395,29.294311297674415,6.779045041860469
VSA-lower-20241017T0920,CROWLWF1,-6.162306976744187,16.665756837209305,22.82806381395349
VSA-lower-20241017T0920,DARLSF1,29.38815725581396,43.14945509302328,13.761297837209309
VSA-lower-20241017T0920,DPNTB1,0.0,17.023021744186046,17.023021744186046
VSA-lower-20241017T0920,GANNB1,-12.32093023255814,61.604651162790695,73.92558139534884
VSA-lower-20241017T0920,GANNSF1,39.908725116279044,320.9458170697675,281.0370919534884
VSA-lower-20241017T0920,GIRGSF,8.162790697674419,8.162790697674419,-0.0
VSA-lower-20241017T0920,GLENSF1,-22.227348837209306,24.395293023255817,46.62264186046512
VSA-lower-20241017T0920,GLRWNSF1,-18.37670930232558,37.51405813953488,55.89076744186046
VSA-lower-20241017T0920,HILLSTN1,0.0,108.46739400000001,108.467394
VSA-lower-20241017T0920,KARSF1,171.1627564651163,403.228383255814,232.0656267906977
VSA-lower-20241017T0920,KIAMSF1,-210.21913772093026,183.99187469767446,394.21101241860475
VSA-lower-20241017T0920,KIATAWF1,-31.689121395348835,22.40041813953488,54.08953953488372
VSA-lower-20241017T0920,LIMOSF11,74.85036581395347,601.6561927906977,526.8058269767442
VSA-lower-20241017T0920,LIMOSF21,26.967037674418606,163.88276325581396,136.91572558139535
VSA-lower-20241017T0920,MUWAWF1,0.0,0.0,-0.0
VSA-lower-20241017T0920,MUWAWF2,17.522790697674445,115.6204800930232,98.09768939534877
VSA-lower-20241017T0920,NUMURSF1,15.50113953488372,57.983023255813954,42.481883720930234
VSA-lower-20241017T0920,RESS1,0.0,0.0,-0.0
VSA-lower-20241017T0920,RESS1G,0.0,0.0,-0.0
VSA-lower-20241017T0920,RESS1L,-10.639534883720932,13.193023255813953,23.832558139534886
VSA-lower-20241017T0920,RIVNB2,0.0,34.04651162790697,34.04651162790697
VSA-lower-20241017T0920,STWF1,0.0,0.0,-0.0
VSA-lower-20241017T0920,SUNRSF1,34.22482581395346,760.6688341860465,726.4440083720931
VSA-lower-20241017T0920,WEMENSF1,-154.56088372093024,199.40711627906987,353.96800000000013
VSA-lower-20241017T0920,WINTSF1,1.5602511627906992,36.596162790697676,35.03591162790698
VSA-lower-20241017T0920,YATSF1,136.0983813953488,359.12692093023253,223.02853953488375
VSA-lower-20241105T1500,ARWF1,1.1847025116279055,1.1847025116279055,-0.0
VSA-lower-20241105T1500,BANN1,-9.732790697674425,0.0,9.732790697674425
VSA-lower-20241105T1500,BHB1,0.0,0.0,-0.0
VSA-lower-20241105T1500,BROKENH1,-3.1276837209302237,0.0,3.1276837209302237
VSA-lower-20241105T1500,BULBES1,0.0,0.0,-0.0
VSA-lower-20241105T1500,BULGANA1,5.179466046511626,5.179466046511626,-0.0
VSA-lower-20241105T1500,COHUNSF1,0.0,0.0,-0.0
VSA-lower-20241105T1500,COLEASF1,-2.2723448604651173,0.0,2.2723448604651173
VSA-lower-20241105T1500,CROWLWF1,0.9277225116279066,0.9277225116279066,-0.0
VSA-lower-20241105T1500,DARLSF1,3.7143382325581484,3.7143382325581484,-0.0
VSA-lower-20241105T1500,DPNTB1,0.0,0.0,-0.0
VSA-lower-20241105T1500,GANNB1,2.553389581395348,2.553389581395348,-0.0
VSA-lower-20241105T1500,GANNSF1,-28.633841860465107,0.0,28.633841860465107
VSA-lower-20241105T1500,GIRGSF,-1.538413953488372,0.0,1.538413953488372
VSA-lower-20241105T1500,GLENSF1,24.037209302325582,24.037209302325582,-0.0
VSA-lower-20241105T1500,GLRWNSF1,13.175302325581391,13.175302325581391,-0.0
VSA-lower-20241105T1500,HILLSTN1,15.516697674418605,15.516697674418605,-0.0
VSA-lower-20241105T1500,KARSF1,179.81431665116278,179.81431665116278,-0.0
VSA-lower-20241105T1500,KIAMSF1,90.73266976744188,90.73266976744188,-0.0
VSA-lower-20241105T1500,KIATAWF1,-6.507766046511628,0.0,6.507766046511628
VSA-lower-20241105T1500,LIMOSF11,13.678466279069758,13.678466279069758,-0.0
VSA-lower-20241105T1500,LIMOSF21,3.629807674418605,3.629807674418605,-0.0
VSA-lower-20241105T1500,MUWAWF1,-37.073777023255815,0.0,37.073777023255815
VSA-lower-20241105T1500,MUWAWF2,2.505878883720928,2.505878883720928,-0.0
VSA-lower-20241105T1500,NUMURSF1,21.32937209302326,21.32937209302326,-0.0
VSA-lower-20241105T1500,RESS1,0.8511627906976744,0.8511627906976744,-0.0
VSA-lower-20241105T1500,RIVNB2,0.0,0.0,-0.0
VSA-lower-20241105T1500,STWF1,7.305647441860468,7.305647441860468,-0.0
VSA-lower-20241105T1500,SUNRSF1,22.24232558139535,22.24232558139535,-0.0
VSA-lower-20241105T1500,WEMENSF1,-1.8588372093023147,0.0,1.8588372093023147
VSA-lower-20241105T1500,WINTSF1,11.48993023255814,11.48993023255814,-0.0
VSA-lower-20241105T1500,YATSF1,49.616669767441884,49.616669767441884,-0.0
VSA-lower-20241220T0635,ARWF1,-0.0964286511627922,5.056677209302327,5.15310586046512
VSA-lower-20241220T0635,BANN1,-132.89637209302327,166.11944186046512,299.01581395348836
VSA-lower-20241220T0635,BHB1,0.0,0.0,-0.0
VSA-lower-20241220T0635,BROKENH1,24.69464902325581,70.09691162790699,45.40226260465117
VSA-lower-20241220T0635,BULBES1,-9.116279069767442,14.325581395348838,23.441860465116278
VSA-lower-20241220T0635,BULGANA1,-8.74511627906977,9.751162790697677,18.496279069767446
VSA-lower-20241220T0635,CNUNDAWF,-0.395787,0.0,0.395787
VSA-lower-20241220T0635,COHUNSF1,0.0,0.0,-0.0
VSA-lower-20241220T0635,COLEASF1,22.07528666046511,24.608387032558127,2.5331003720930214
VSA-lower-20241220T0635,CROWLWF1,-6.313783255813952,2.2871782325581416,8.600961488372095
VSA-lower-20241220T0635,DARLSF1,49.36131774418605,49.72270869767441,0.3613909534883664
VSA-lower-20241220T0635,DPNTB1,0.0,7.234883720930232,7.234883720930232
VSA-lower-20241220T0635,GANNB1,1.2578026976744185,1.2578026976744185,-0.0
VSA-lower-20241220T0635,GANNSF1,2.005436744186028,253.71600413953485,251.71056739534885
VSA-lower-20241220T0635,GIRGSF,23.098466511627905,56.38093953488372,33.28247302325582
VSA-lower-20241220T0635,GLENSF1,-18.62360911627907,16.604225488372087,35.22783460465116
VSA-lower-20241220T0635,GLRWNSF1,16.091372093023256,76.03831395348837,59.94694186046512
VSA-lower-20241220T0635,HILLSTN1,9.250011627906975,65.95234883720931,56.70233720930233
VSA-lower-20241220T0635,KARSF1,197.52186046511628,197.52186046511625,-0.0
VSA-lower-20241220T0635,KERNGSP1,0.0,0.0,-0.0
VSA-lower-20241220T0635,KIAMSF1,227.6550931627907,380.846906,153.1918128372093
VSA-lower-20241220T0635,KIATAWF1,-34.392072558139546,11.599011627906975,45.99108418604652
VSA-lower-20241220T0635,LADBROK1,0.0,0.0,-0.0
VSA-lower-20241220T0635,LADBROK2,0.0,0.0,-0.0
VSA-lower-20241220T0635,LBB1,0.0,0.0,-0.0
VSA-lower-20241220T0635,LIMOSF11,230.95431558139532,561.8959604651162,330.94164488372087
VSA-lower-20241220T0635,LIMOSF21,40.07002325581395,96.86221488372092,56.79219162790698
VSA-lower-20241220T0635,LKBONNY1,-0.17667299999999983,0.0,0.17667299999999983
VSA-lower-20241220T0635,LKBONNY2,1.45435,1.45435,-0.0
VSA-lower-20241220T0635,LKBONNY3,0.400316,0.400316,-0.0
VSA-lower-20241220T0635,MANNSF2,-0.4319699999999998,0.0,0.4319699999999998
VSA-lower-20241220T0635,MAPS2PV1,-0.024880000000000024,0.0,0.024880000000000024
VSA-lower-20241220T0635,MAPS3PV1,-0.030089999999999992,0.0,0.030089999999999992
