time,REGIONID,coal_target_mw,coal_initial_mw,coal_available_mw,online_units_proxy,not_generating_units_proxy,unknown_units,observed_units,online_registered_mw_proxy,not_generating_registered_mw_proxy,capacity_covered_units,expected_units,missing_units,not_generating_is_not_verified_outage
2024-09-04 15:15:00,VIC1,2435.25,2458.72817,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 15:20:00,VIC1,2436.375,2435.89685,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 15:25:00,VIC1,2436.0,2458.66298,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 15:30:00,VIC1,2484.8125,2419.8927400000002,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 15:35:00,VIC1,2449.63141,2472.66171,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 15:40:00,VIC1,2485.0,2431.7063399999997,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 15:45:00,VIC1,2542.85658,2520.86615,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 15:50:00,VIC1,2635.40625,2550.71044,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 15:55:00,VIC1,2672.85505,2612.27786,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:00:00,VIC1,2725.0,2649.6117,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:05:00,VIC1,2805.0,2703.02344,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:10:00,VIC1,2855.0,2757.78386,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:15:00,VIC1,2916.0,2846.24018,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:20:00,VIC1,2945.0,2887.06139,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:25:00,VIC1,2975.0,2969.87281,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:30:00,VIC1,3080.34375,2995.819,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:35:00,VIC1,3218.0265,3061.46993,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:40:00,VIC1,3311.43544,3227.37975,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:45:00,VIC1,3331.05696,3252.77025,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:50:00,VIC1,3389.44431,3296.12784,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 16:55:00,VIC1,3442.6898,3363.84272,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:00:00,VIC1,3477.57842,3402.73009,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:05:00,VIC1,3599.31383,3488.21993,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:10:00,VIC1,3677.82888,3566.92184,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:15:00,VIC1,3837.15189,3645.45917,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:20:00,VIC1,3932.16077,3813.2142400000002,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:25:00,VIC1,3885.71832,3907.5588399999997,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:30:00,VIC1,3851.26939,3865.83606,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:35:00,VIC1,3856.06565,3860.31486,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:40:00,VIC1,3877.35048,3790.68039,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:45:00,VIC1,4003.00378,3881.43924,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:50:00,VIC1,3947.26379,3986.76645,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 17:55:00,VIC1,4032.00507,3925.37406,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:00:00,VIC1,4012.17911,3984.09774,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:05:00,VIC1,4040.79347,4019.0604599999997,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:10:00,VIC1,3978.82153,3990.49432,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:15:00,VIC1,3988.41898,3955.91138,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:20:00,VIC1,3997.16962,3976.86899,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:25:00,VIC1,4019.2457,4032.5845,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:30:00,VIC1,4090.0,4033.09524,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:35:00,VIC1,4010.0,4056.7149,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:40:00,VIC1,4002.98032,4003.87088,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:45:00,VIC1,3951.3069,4015.74493,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:50:00,VIC1,3950.24622,3947.375,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 18:55:00,VIC1,4010.0,3953.7826,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 19:00:00,VIC1,3963.8334999999997,4018.47058,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 19:05:00,VIC1,3974.6312,3942.21994,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 19:10:00,VIC1,3985.71899,3987.27245,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-04 19:15:00,VIC1,3907.98828,3988.94015,4471.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 07:55:00,VIC1,2709.625,2689.40476,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:00:00,VIC1,2748.25,2695.20315,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:05:00,VIC1,2705.71875,2792.5674,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:10:00,VIC1,2658.375,2725.82121,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:15:00,VIC1,2619.75,2703.71456,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:20:00,VIC1,2520.375,2606.8787899999998,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:25:00,VIC1,2441.78125,2538.60855,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:30:00,VIC1,2392.96875,2530.46583,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:35:00,VIC1,2299.7690000000002,2420.69051,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:40:00,VIC1,2274.40506,2364.7155199999997,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:45:00,VIC1,2265.87563,2301.1234,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:50:00,VIC1,2265.125,2320.63702,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 08:55:00,VIC1,2265.125,2319.92596,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:00:00,VIC1,2265.0,2267.81993,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:05:00,VIC1,2282.44519,2348.80189,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:10:00,VIC1,2266.125,2290.63989,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:15:00,VIC1,2265.5,2287.40061,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:20:00,VIC1,2265.0,2261.2538,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:25:00,VIC1,2265.0,2263.37974,4461.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:30:00,VIC1,2265.5,2265.53197,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:35:00,VIC1,2265.125,2272.45316,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:40:00,VIC1,2265.125,2260.76867,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:45:00,VIC1,2265.5,2288.77469,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:50:00,VIC1,2280.98656,2284.57501,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 09:55:00,VIC1,2294.65855,2327.06992,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:00:00,VIC1,2266.125,2274.53955,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:05:00,VIC1,2298.125,2290.20125,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:10:00,VIC1,2281.99139,2285.22217,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:15:00,VIC1,2265.5,2286.93988,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:20:00,VIC1,2265.0,2270.25666,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:25:00,VIC1,2267.37545,2291.2449500000002,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:30:00,VIC1,2265.125,2257.9997,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:35:00,VIC1,2265.125,2287.62659,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:40:00,VIC1,2289.125,2301.24781,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:45:00,VIC1,2299.125,2277.8588600000003,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:50:00,VIC1,2276.125,2290.61805,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 10:55:00,VIC1,2265.125,2295.28545,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:00:00,VIC1,2265.5,2282.3522199999998,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:05:00,VIC1,2265.125,2258.21612,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:10:00,VIC1,2265.125,2247.1810100000002,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:15:00,VIC1,2265.5,2266.05855,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:20:00,VIC1,2265.125,2271.81549,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:25:00,VIC1,2265.5,2259.60093,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:30:00,VIC1,2265.0,2271.32911,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:35:00,VIC1,2285.125,2265.26836,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:40:00,VIC1,2295.125,2271.25444,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:45:00,VIC1,2276.0,2302.76834,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:50:00,VIC1,2309.575,2305.76993,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-06 11:55:00,VIC1,2321.125,2298.05062,4465.0,9,1,0,10,4330.0,360.0,10,10,0,True
2024-09-11 16:00:00,VIC1,3696.47068,3558.21201,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:05:00,VIC1,3742.40183,3665.17692,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:10:00,VIC1,3529.88861,3695.62944,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:15:00,VIC1,3686.24661,3596.91772,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:20:00,VIC1,3824.43039,3639.4712099999997,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:25:00,VIC1,3880.71332,3814.40221,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:30:00,VIC1,3891.14657,3812.29908,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:35:00,VIC1,3836.48335,3855.09589,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:40:00,VIC1,3776.93698,3795.33576,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:45:00,VIC1,3575.5461999999998,3747.92818,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:50:00,VIC1,3470.0,3570.88733,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 16:55:00,VIC1,3539.79818,3493.22973,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:00:00,VIC1,3592.49902,3585.20255,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:05:00,VIC1,3545.07313,3569.49968,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:10:00,VIC1,3608.07221,3549.85224,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:15:00,VIC1,3765.54126,3676.49177,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:20:00,VIC1,3899.6316500000003,3714.56268,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:25:00,VIC1,3956.70154,3873.4519099999998,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:30:00,VIC1,4009.51748,3948.2790999999997,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:35:00,VIC1,4074.0848699999997,4003.48071,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:40:00,VIC1,4084.90378,4036.39525,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:45:00,VIC1,4259.27406,4064.68323,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:50:00,VIC1,4350.0304,4212.50003,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 17:55:00,VIC1,4381.79958,4352.49622,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:00:00,VIC1,4556.16962,4366.81171,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:05:00,VIC1,4652.0,4552.21456,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:10:00,VIC1,4628.80572,4616.00347,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:15:00,VIC1,4666.0,4628.15221,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:20:00,VIC1,4666.0,4646.83036,4678.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:25:00,VIC1,4654.42191,4658.31867,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:30:00,VIC1,4652.0,4645.47503,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:35:00,VIC1,4652.0,4642.89495,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:40:00,VIC1,4652.0,4615.69777,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:45:00,VIC1,4652.0,4641.8953,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:50:00,VIC1,4652.0,4657.59462,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 18:55:00,VIC1,4652.0,4636.60946,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:00:00,VIC1,4652.0,4629.59462,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:05:00,VIC1,4652.0,4636.17974,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:10:00,VIC1,4652.0,4606.560750000001,4658.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:15:00,VIC1,4639.80426,4643.0369900000005,4618.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:20:00,VIC1,4624.56329,4640.11073,4618.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:25:00,VIC1,4618.0,4616.13923,4618.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:30:00,VIC1,4618.0,4590.34368,4618.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:35:00,VIC1,4570.52786,4588.2228,4558.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:40:00,VIC1,4558.0,4547.58609,4558.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:45:00,VIC1,4558.0,4569.74713,4558.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:50:00,VIC1,4540.60632,4556.30979,4528.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 19:55:00,VIC1,4528.0,4538.23862,4528.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-11 20:00:00,VIC1,4528.0,4521.10222,4528.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:00:00,VIC1,4767.0,4751.87307,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:05:00,VIC1,4767.0,4747.30982,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:10:00,VIC1,4767.0,4767.35666,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:15:00,VIC1,4761.0,4725.40855,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:20:00,VIC1,4767.0,4761.65601,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:25:00,VIC1,4767.0,4752.03762,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:30:00,VIC1,4767.0,4766.9446100000005,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:35:00,VIC1,4767.0,4764.65979,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:40:00,VIC1,4767.0,4777.76552,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:45:00,VIC1,4767.0,4761.08957,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:50:00,VIC1,4764.0,4723.35886,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 21:55:00,VIC1,4767.0,4775.138,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:00:00,VIC1,4767.0,4758.40381,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:05:00,VIC1,4767.0,4747.66233,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:10:00,VIC1,4767.0,4789.66584,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:15:00,VIC1,4767.0,4756.11642,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:20:00,VIC1,4767.0,4765.61643,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:25:00,VIC1,4767.0,4758.18768,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:30:00,VIC1,4767.0,4743.30127,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:35:00,VIC1,4767.0,4778.82532,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:40:00,VIC1,4767.0,4743.63199,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:45:00,VIC1,4767.0,4761.33386,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:50:00,VIC1,4767.0,4749.93796,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 22:55:00,VIC1,4767.0,4750.05473,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:00:00,VIC1,4767.0,4756.33832,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:05:00,VIC1,4767.0,4738.93261,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:10:00,VIC1,4767.0,4776.46329,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:15:00,VIC1,4767.0,4779.85504,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:20:00,VIC1,4767.0,4740.18512,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:25:00,VIC1,4716.53008,4719.26614,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:30:00,VIC1,4755.0,4700.57214,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:35:00,VIC1,4650.5216,4752.33447,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:40:00,VIC1,4655.77117,4671.4209,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:45:00,VIC1,4700.44196,4674.69809,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:50:00,VIC1,4636.461740000001,4665.36929,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-13 23:55:00,VIC1,4658.78383,4656.54367,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:00:00,VIC1,4653.0243,4715.6731,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:05:00,VIC1,4584.26324,4674.1965,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:10:00,VIC1,4525.61529,4585.18512,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:15:00,VIC1,4580.72761,4570.21426,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:20:00,VIC1,4453.513010000001,4553.43738,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:25:00,VIC1,4433.12111,4446.26357,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:30:00,VIC1,4441.4857,4451.01706,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:35:00,VIC1,4422.24475,4418.15475,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:40:00,VIC1,4486.50534,4453.86456,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:45:00,VIC1,4560.0,4516.76172,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:50:00,VIC1,4480.438990000001,4534.61014,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 00:55:00,VIC1,4550.0520400000005,4539.38641,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-14 01:00:00,VIC1,4560.0,4532.20221,4767.0,10,0,0,10,4690.0,0.0,10,10,0,True
2024-09-17 21:25:00,VIC1,4348.0,4360.50887,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 21:30:00,VIC1,4348.0,4362.1803500000005,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 21:35:00,VIC1,4401.34375,4357.13162,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 21:40:00,VIC1,4407.0,4403.86835,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 21:45:00,VIC1,4410.0,4417.11679,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 21:50:00,VIC1,4410.0,4386.6458999999995,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 21:55:00,VIC1,4410.0,4389.62089,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:00:00,VIC1,4413.0,4408.99527,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:05:00,VIC1,4413.0,4402.30191,4413.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:10:00,VIC1,4381.0,4397.1727900000005,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:15:00,VIC1,4373.0,4391.3959,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:20:00,VIC1,4373.0,4351.54114,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:25:00,VIC1,4373.0,4355.76675,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:30:00,VIC1,4373.0,4375.24622,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:35:00,VIC1,4318.0,4354.79208,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:40:00,VIC1,4318.0,4330.97122,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:45:00,VIC1,4318.0,4299.29334,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:50:00,VIC1,4318.0,4315.60886,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 22:55:00,VIC1,4318.0,4300.86584,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:00:00,VIC1,4318.0,4323.77657,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:05:00,VIC1,4303.0,4336.34683,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:10:00,VIC1,4303.0,4299.67752,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:15:00,VIC1,4303.0,4302.9619999999995,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:20:00,VIC1,4303.0,4280.14114,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:25:00,VIC1,4295.9834900000005,4285.50821,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:30:00,VIC1,4303.0,4312.76233,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:35:00,VIC1,4241.86008,4296.34082,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:40:00,VIC1,4175.35603,4247.79965,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:45:00,VIC1,4178.74882,4184.9345,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:50:00,VIC1,4103.1998,4151.79369,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-17 23:55:00,VIC1,4022.4299499999997,4087.43069,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-18 00:00:00,VIC1,4007.37246,4002.7497,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-18 00:05:00,VIC1,4042.04809,3990.83637,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-18 00:10:00,VIC1,3888.67889,4074.27057,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
2024-09-18 00:15:00,VIC1,3864.40481,3909.24933,4373.0,9,1,0,10,4310.0,380.0,10,10,0,True
