event_id,time,control_time,direction,selected,distance,event_price_jump,control_price_jump,event_mpc,control_mpc,incident_id,balance_SA1_TOTALDEMAND,balance_SA1_SS_WIND_CLEAREDMW,balance_SA1_SS_SOLAR_CLEAREDMW,balance_SA1_AVAILABLEGENERATION,balance_SA1_RRP,balance_flow,balance_headroom,balance_VIC1_TOTALDEMAND,balance_VIC1_SS_WIND_CLEAREDMW,balance_VIC1_SS_SOLAR_CLEAREDMW,balance_VIC1_AVAILABLEGENERATION,balance_VIC1_RRP,difference
VSA-upper-20240915T1725,2024-09-15 17:25:00,2024-09-28 16:00:00,upper,False,0.8559965698318663,197.39012000000002,102.24213,False,False,upper-29,0.1449522588471018,0.5202884330867815,0.2536124050561178,-0.12636187306698843,0.3547875356755948,-0.37261561186061015,0.30986408630039947,,,,,,95.14799000000002
VSA-upper-20240915T2100,2024-09-15 21:00:00,2024-09-08 20:00:00,upper,False,3.1437085274650265,1.8149850000000072,57.47696,False,False,upper-30,2.3775800695266907,0.2814711883184589,0.0,0.4233663417682159,1.1804729741603885,-1.1421095879104528,1.128547950213068,,,,,,-55.66197499999999
VSA-upper-20240915T2135,2024-09-15 21:35:00,2024-09-08 20:00:00,upper,False,2.561512020726303,-14.217134999999999,57.47696,False,False,upper-31,1.731823372327302,0.2916207839448568,0.0,0.22275810350839162,1.1642248007029512,-1.065071767340389,0.9683338933041455,,,,,,-71.694095
VSA-upper-20240916T0130,2024-09-16 01:30:00,2024-09-27 02:00:00,upper,False,0.7075752261101982,19.416504999999997,2.5484399999999994,False,False,upper-32,-0.12656037651673124,0.23879365035029276,0.0,0.013271695927422094,-0.41880629828119825,0.42577260672752115,-0.26601804115677014,,,,,,16.868064999999998
VSA-upper-20240916T0530,2024-09-16 05:30:00,2024-09-12 05:00:00,upper,False,0.39396763445694527,122.32099500000001,20.65523,False,False,upper-33,0.1044215138750918,-0.10730746540710845,0.0,0.2328728748468415,0.11107852393764604,0.2185823580966107,-0.13581344085495936,,,,,,101.66576500000001
VSA-upper-20240917T0310,2024-09-17 03:10:00,2024-09-13 02:00:00,upper,False,0.572890987411626,5.332745000000003,-3.676010000000005,False,False,upper-34,0.062457109212202135,-0.31219716818971543,0.0,0.3105050277090954,0.00988157105392763,0.34465792617879837,0.10740585358189646,,,,,,9.008755000000008
VSA-upper-20240917T0345,2024-09-17 03:45:00,2024-09-13 02:00:00,upper,False,0.6715383554004118,49.18492500000001,-3.676010000000005,False,False,upper-35,-0.34440001710984475,-0.38007017308723606,0.0,0.24763674599091373,-0.0033923896396743413,0.3485500238554245,0.07124934467076208,,,,,,52.86093500000001
VSA-upper-20240917T0900,2024-09-17 09:00:00,2024-09-13 09:00:00,upper,False,1.5670215781627466,160.23771,-0.32317000000000107,False,False,upper-36,0.11028730908898654,-0.8321614617957045,0.8751124653193052,0.04042204496176435,0.8780874857982183,0.4533000395035783,-0.0832244566104613,,,,,,160.56088
VSA-upper-20240917T1035,2024-09-17 10:35:00,2024-09-13 11:00:00,upper,False,0.6766001936744152,-30.87035,7.753489999999999,False,False,upper-37,0.3760871785895829,-0.008863073440390105,0.09172755287751844,-0.07786681261186777,-0.020421633519239885,0.3905892516588062,-0.38576354288574644,,,,,,-38.62384
VSA-upper-20240919T0420,2024-09-19 04:20:00,2024-09-30 03:00:00,upper,False,1.0618102704250678,-6.528124999999996,-6.801194999999996,False,False,upper-38,1.0074171603123714,0.06896518239547962,0.0,-0.22542430189878546,0.23836243673209392,-0.012757428191242814,0.0,,,,,,0.2730700000000006
VSA-upper-20240919T0435,2024-09-19 04:35:00,2024-09-30 03:00:00,upper,False,1.0358465011891864,3.9422799999999967,-6.801194999999996,False,False,upper-38,1.0074171603123714,0.11766048747109761,0.0,-0.1634870183930136,0.12804363259251259,-0.033488382934629274,0.0,,,,,,10.743474999999993
VSA-upper-20240919T0535,2024-09-19 05:35:00,2024-09-18 04:00:00,upper,False,0.9371687700403802,-14.588619999999999,-7.857020000000001,False,False,upper-39,0.39314248248386213,-0.38934506640885536,0.0,-0.6891551246772412,0.2912227923476922,-0.11130683095309017,0.0,,,,,,-6.731599999999998
VSA-upper-20240919T0545,2024-09-19 05:45:00,2024-09-18 04:00:00,upper,False,0.9462165287515355,1.4086700000000008,-7.857020000000001,False,False,upper-39,0.41424802628036567,-0.38934506640885536,0.0,-0.6891551246772412,0.2912227923476922,-0.11130683095309017,-2.138628683608579e-08,,,,,,9.265690000000003
VSA-upper-20240919T0715,2024-09-19 07:15:00,2024-09-18 07:00:00,upper,False,1.3962274729100677,17.683010000000003,-8.904675,False,False,upper-40,0.4792204671243911,-0.5587927358905057,0.001219471696678665,-1.108249277555147,0.16617935311691379,0.355589432633685,-0.15897234979106137,,,,,,26.587685
VSA-upper-20240919T1650,2024-09-19 16:50:00,2024-09-05 15:00:00,upper,False,1.0102136801897679,32.613715,39.71,False,False,upper-41,-0.1547920144715687,0.25879859316105375,-0.465416481107685,0.533897578268614,-0.6488237331317097,-0.038957161712053476,-0.07379280442475435,,,,,,-7.096285000000002
VSA-upper-20240920T0845,2024-09-20 08:45:00,2024-09-13 09:00:00,upper,False,1.0751021534309515,-11.93699,-0.32317000000000107,False,False,upper-42,0.7683221148738473,0.4432825991167884,-0.5041636129888503,0.2739015420194703,-0.1138340375936318,0.1153895007000724,0.1164060868624047,,,,,,-11.613819999999999
VSA-upper-20240920T1835,2024-09-20 18:35:00,2024-09-25 19:00:00,upper,False,0.6658577197052187,128.01374,11.516304999999988,False,False,upper-43,-0.4193139276527937,-0.09645062184914599,0.2663058649990125,-0.031537689489065414,-0.04542537437975644,0.18719134340470606,-0.3862927739913783,,,,,,116.49743500000002
VSA-upper-20240920T2030,2024-09-20 20:30:00,2024-09-13 20:00:00,upper,False,0.8722396755013887,37.020745000000005,8.082440000000005,False,False,upper-44,0.35316315651384245,0.513942383803047,0.0,-0.44775868912519556,0.0052247026152162385,0.37035458300517143,0.18510376596202271,,,,,,28.938305
VSA-upper-20240921T1930,2024-09-21 19:30:00,2024-09-08 20:00:00,upper,False,1.8456840267054047,-14.959519999999998,57.47696,False,False,upper-45,0.3760547840109653,-0.7040242171684995,0.000174998457273876,-0.6786293191124048,0.5216608269467538,0.8226635951494611,-1.1662071149499096,,,,,,-72.43647999999999
VSA-upper-20240922T1315,2024-09-22 13:15:00,2024-09-21 12:00:00,upper,False,2.156559464610736,-3.664999999999999,-0.5756249999999952,False,False,upper-46,-0.9493641318170873,-1.236740209912271,0.02886434559356749,-1.3273051551801007,0.07603390629442017,-0.002790038448367158,-0.6719888824767377,,,,,,-3.089375000000004
VSA-upper-20240922T1335,2024-09-22 13:35:00,2024-09-21 12:00:00,upper,False,2.2733751258599812,-0.8249999999999957,-0.5756249999999952,False,False,upper-46,-0.9549782548521372,-1.4000173070988093,0.1394542124425865,-1.2791220176508353,-0.07295189370637536,0.004410099427094826,-0.7970323044160884,,,,,,-0.24937500000000057
VSA-upper-20240922T1440,2024-09-22 14:40:00,2024-09-21 13:00:00,upper,False,3.1372521675263925,10.709999999999994,8.313780000000001,False,False,upper-47,-1.5553467349686625,-1.9115370915663858,0.7939472543865631,-1.4771141032516288,-0.0002953540888833903,0.04046818553239797,-0.9774546363848008,,,,,,2.3962199999999925
VSA-upper-20240922T2145,2024-09-22 21:45:00,2024-09-07 20:00:00,upper,False,1.070056123941425,33.572295,62.0,False,False,upper-48,0.44468154233704504,0.17536848172719838,0.0,0.8356328697291273,0.4340019940059662,-0.1728707787137437,0.0,,,,,,-28.427705000000003
VSA-upper-20240923T0855,2024-09-23 08:55:00,2024-09-30 08:00:00,upper,False,1.6451861844765903,9.029595,0.10524999999999998,False,False,upper-49,-0.5267911228332492,-0.02092117928038785,1.187067797139533,0.8801805743618536,0.006401655301830371,0.0333977537216144,-0.49364644141361347,,,,,,8.924345
VSA-upper-20240923T1340,2024-09-23 13:40:00,2024-09-13 13:00:00,upper,False,1.5406800952248632,9.90742,1.61222,False,False,upper-50,0.6543813309873426,1.0856784278379288,0.022011261177579768,0.8524408641929467,0.1564113397290189,0.024883151296931527,0.12066059765206066,,,,,,8.2952
VSA-upper-20240924T0300,2024-09-24 03:00:00,2024-09-09 03:00:00,upper,False,1.4096344176411892,14.632394999999988,20.82941,False,False,upper-51,-0.038368300650253914,-0.35460215861222205,0.0,0.07238204111587077,1.178581840443795,-0.23005578370514299,0.6423662474750749,,,,,,-6.197015000000011
VSA-upper-20240924T0345,2024-09-24 03:45:00,2024-09-09 03:00:00,upper,False,1.3970523137346251,-4.018434999999997,20.82941,False,False,upper-52,-0.08271560803810453,-0.31609239967191566,0.0,0.6097302166214154,1.129760890907933,-0.24802811649848175,-0.3678998995756021,,,,,,-24.847844999999996
VSA-upper-20240924T0420,2024-09-24 04:20:00,2024-09-09 03:00:00,upper,False,1.2641858419562406,13.219270000000002,20.82941,False,False,upper-53,-0.5338840966617021,-0.30036252537999236,0.0,0.6640143479191597,0.5179632083762804,-0.25735344641689056,-0.6689426222218714,,,,,,-7.610139999999998
VSA-upper-20240924T0545,2024-09-24 05:45:00,2024-09-10 06:00:00,upper,False,2.1937179515735896,73.583565,64.18321,False,False,upper-54,-1.2934422483994896,0.43120844840151124,0.0,0.5073852053074662,-0.7326960165907435,-0.14021387488273054,-1.462710410551654,,,,,,9.40035499999999
VSA-upper-20240925T1415,2024-09-25 14:15:00,2024-09-05 15:00:00,upper,False,4.797077385538685,50.992519999999985,39.71,False,False,upper-55,-0.6128574106224755,-0.9944840726253784,0.01350832472600469,-1.4951209218950197,4.341302684173296,0.32542552833686866,-0.6774797785598639,,,,,,11.282519999999984
VSA-upper-20240925T1425,2024-09-25 14:25:00,2024-09-05 15:00:00,upper,False,4.654993990386511,51.537274999999994,39.71,False,False,upper-55,-0.6128574106224755,-0.7814372175443142,0.07552546686105104,-1.3059755214419568,4.315427284285718,0.1675655325121118,-0.5660951399035319,,,,,,11.827274999999993
VSA-upper-20240925T1500,2024-09-25 15:00:00,2024-09-05 15:00:00,upper,False,3.7307597347185992,14.04097999999999,39.71,False,False,upper-56,-0.3474469907084115,-0.291010162125637,0.1805760028015577,-1.0140544743386146,3.524500391197319,0.005328167580371615,-0.4797043941336112,,,,,,-25.66902000000001
VSA-upper-20240925T1535,2024-09-25 15:35:00,2024-09-05 15:00:00,upper,False,3.3702208351141776,-2.401439999999994,39.71,False,False,upper-57,0.06978963860956375,0.40472827155208113,0.14370696532725072,-0.09365952010117558,2.72719513862569,0.06232255903220523,-1.9284220717700378,,,,,,-42.111439999999995
VSA-upper-20240925T1625,2024-09-25 16:25:00,2024-09-05 15:00:00,upper,False,2.180348131341817,56.959360000000004,39.71,False,False,upper-58,-0.004968597791720274,1.0303352226675675,-0.823015283675991,0.14469797823850108,1.2830111378638103,-0.07963150309045942,-1.158253943474701,,,,,,17.249360000000003
VSA-upper-20240925T2145,2024-09-25 21:45:00,2024-09-11 21:00:00,upper,False,0.4878858475283302,-2.247099999999996,20.039685,False,False,upper-59,-0.08121995654947144,0.10101375137473804,0.0,0.12332499616265158,0.02063179211332075,-0.09250336584159873,0.4438924900168865,,,,,,-22.286784999999995
VSA-upper-20240925T2205,2024-09-25 22:05:00,2024-09-11 21:00:00,upper,False,0.3196162682821145,15.345440000000004,20.039685,False,False,upper-59,-0.2504915542490493,0.10079986154405086,0.0,0.13595095259849824,0.07745657118461907,-0.06461813323407614,0.024294917954314436,,,,,,-4.694244999999995
VSA-upper-20240925T2220,2024-09-25 22:20:00,2024-09-11 22:00:00,upper,False,1.0713793643673086,-34.1833,49.337555,False,False,upper-59,-0.035052192049230664,0.2430248735462535,0.0,0.6791529148358156,0.18877739614184327,-0.2561279315252417,-0.7246218963921749,,,,,,-83.52085500000001
VSA-upper-20240925T2235,2024-09-25 22:35:00,2024-09-11 22:00:00,upper,False,1.1149990021704563,-29.187085000000003,49.337555,False,False,upper-59,-0.19143623068784574,0.26004469414379977,0.0,0.7226719528940733,0.15490431724007886,-0.2600475143862371,-0.724621896392175,,,,,,-78.52464
VSA-upper-20240925T2315,2024-09-25 23:15:00,2024-09-04 22:00:00,upper,False,1.3804805430311173,8.66169,-0.03999999999999915,False,False,upper-60,0.6338355120179668,-0.1342173101421998,0.0,-0.7440183076871302,0.24714670051073342,0.9332782260640771,-0.017658030986793673,,,,,,8.70169
VSA-upper-20240925T2325,2024-09-25 23:25:00,2024-09-04 22:00:00,upper,False,1.1824897823779406,4.8917649999999995,-0.03999999999999915,False,False,upper-60,0.5837395787668892,-0.06939938383552058,0.0,-0.6647319272500807,0.2729119222462777,0.4778835271263949,0.5549700867830681,,,,,,4.931764999999999
VSA-upper-20240926T0415,2024-09-26 04:15:00,2024-09-04 03:00:00,upper,False,1.2423071274819877,8.25699,2.110260000000004,False,False,upper-61,0.08777825103201399,0.2075988046477476,0.0,-0.1192617889671425,0.5255991257033986,-0.07725965001440242,1.0936534392479942,,,,,,6.146729999999996
VSA-upper-20240926T0515,2024-09-26 05:15:00,2024-09-06 05:00:00,upper,False,1.7410699893210804,62.446475,22.770665,False,False,upper-62,1.6050898864497702,0.06323181686065253,0.0,0.0599992700471576,0.2926552679210468,0.07719705361551749,0.5964951786331699,,,,,,39.67581
VSA-upper-20240926T0555,2024-09-26 05:55:00,2024-09-06 05:00:00,upper,False,2.0061270275086267,55.27173,22.770665,False,False,upper-63,1.7966761304921899,0.022170891129149377,0.0,0.021168849636455694,0.3808641889453188,0.18775258698651037,0.7843802009680715,,,,,,32.501065
VSA-upper-20240926T0710,2024-09-26 07:10:00,2024-09-12 07:00:00,upper,False,1.5569075015990703,8.282464999999995,68.34118000000001,False,False,upper-64,0.39157803798434615,0.4193502744740272,0.037943916538637074,0.40203718832619817,-0.23591612570046164,-0.6130560454089365,-1.2248286334115726,,,,,,-60.058715000000014
VSA-upper-20240926T0805,2024-09-26 08:05:00,2024-09-12 08:00:00,upper,False,2.6993285301848333,-12.727845000000002,-89.55404000000001,False,False,upper-65,-0.5992157660215338,0.8348958324226313,1.0573606300504663,0.8515592559047819,-0.9085076277298492,-1.4876981283457484,-1.161235303286881,,,,,,76.82619500000001
VSA-upper-20240926T2030,2024-09-26 20:30:00,2024-09-16 21:00:00,upper,False,1.7831923217020744,-1.6978850000000136,6.665555000000012,False,False,upper-66,-1.0784216362413384,0.19352881826913648,-0.0002527546281666182,0.08644837757712932,0.0018506768644280418,-0.854139158262236,1.1145840993889784,,,,,,-8.363440000000026
VSA-upper-20240927T0640,2024-09-27 06:40:00,2024-09-12 07:00:00,upper,False,1.4189064554656265,-11.978760000000008,68.34118000000001,False,False,upper-67,-0.4919211620385198,-0.10507508981068278,0.0,0.04790736409088602,0.5838977719419204,-0.6944360276021891,0.9668480775991617,,,,,,-80.31994000000002
VSA-upper-20240927T0920,2024-09-27 09:20:00,2024-09-12 10:00:00,upper,False,1.2799780011359483,-39.54313,-1.3617300000000014,False,False,upper-68,0.24029192531491406,0.7634799489283713,0.5197585708841471,-0.00323050782260967,0.8152894286678247,-0.2300053281768877,0.09971524421658157,,,,,,-38.1814
VSA-upper-20240927T0930,2024-09-27 09:30:00,2024-09-12 10:00:00,upper,False,0.983923552471457,-13.054564999999997,-1.3617300000000014,False,False,upper-68,-0.14764751216289257,0.6504228648878613,0.5719821610289985,-0.06746176394557103,0.3358529497873879,-0.2622991615524431,0.09971524421658157,,,,,,-11.692834999999995
VSA-upper-20240927T1445,2024-09-27 14:45:00,2024-09-12 13:00:00,upper,False,1.3181162506849544,32.930454999999995,2.631860000000003,False,False,upper-69,-0.6098001219946909,-0.18861713131486832,0.23314524245726212,-0.4306041018140749,0.9717833567444997,0.03249282762528796,-0.3805293240176314,,,,,,30.29859499999999
