time,REGIONID,coal_target_mw,coal_initial_mw,coal_available_mw,online_units_proxy,not_generating_units_proxy,unknown_units,observed_units,online_registered_mw_proxy,not_generating_registered_mw_proxy,capacity_covered_units,expected_units,missing_units,not_generating_is_not_verified_outage
2024-09-08 18:00:00,NSW1,5716.14881,5672.48903,5726.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:00:00,QLD1,4366.0,4365.03722,4531.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:05:00,NSW1,5743.04229,5709.55053,5748.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:05:00,QLD1,4416.30602,4362.78803,4532.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:10:00,NSW1,5739.12985,5709.74619,5748.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:10:00,QLD1,4305.27528,4383.2495499999995,4532.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:15:00,NSW1,5724.70068,5742.85211,5748.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:15:00,QLD1,4393.4265,4320.72101,4578.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:20:00,NSW1,5714.23971,5724.32143,5748.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:20:00,QLD1,4345.7206,4378.39646,4578.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:25:00,NSW1,5714.85161,5725.908170000001,5748.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:25:00,QLD1,4344.0,4344.0755,4579.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:30:00,NSW1,5711.23674,5717.9979299999995,5748.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:30:00,QLD1,4388.83282,4348.15859,4579.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:35:00,NSW1,5698.92523,5671.90338,5739.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:35:00,QLD1,4406.79164,4369.61963,4580.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:40:00,NSW1,5683.63928,5653.73906,5739.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:40:00,QLD1,4388.8882,4356.41512,4580.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:45:00,NSW1,5673.60495,5641.72717,5739.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:45:00,QLD1,4323.97498,4337.02657,4580.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:50:00,NSW1,5664.8764,5663.35833,5705.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:50:00,QLD1,4301.22599,4316.92541,4536.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 18:55:00,NSW1,5668.46266,5661.79583,5705.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 18:55:00,QLD1,4290.75245,4306.76239,4541.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 19:00:00,NSW1,5685.49479,5675.90747,5739.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 19:00:00,QLD1,4242.12824,4298.8368,4541.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 19:05:00,NSW1,5645.86304,5676.9329,5731.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 19:05:00,QLD1,4196.0,4240.01797,4541.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-08 19:10:00,NSW1,5634.18405,5639.70081,5731.0,10,2,0,12,6850.0,1420.0,12,12,0,True
2024-09-08 19:10:00,QLD1,4197.0,4192.37049,4542.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:00:00,NSW1,2277.08667,2365.82692,5830.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:00:00,QLD1,2561.99528,2687.4918900000002,3913.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:05:00,NSW1,2443.9986,2330.426,5830.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:05:00,QLD1,2598.15619,2626.52727,3873.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:10:00,NSW1,2465.77931,2324.49318,5830.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:10:00,QLD1,2604.32096,2558.86648,3873.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:15:00,NSW1,2556.44232,2416.87751,5830.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:15:00,QLD1,2620.7332499999998,2569.99372,3873.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:20:00,NSW1,2657.59134,2521.17608,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:20:00,QLD1,2626.91559,2606.7288,3873.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:25:00,NSW1,2780.07862,2648.1068,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:25:00,QLD1,2632.94299,2627.75573,3873.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:30:00,NSW1,2860.39672,2732.58074,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:30:00,QLD1,2639.9928,2617.29866,3873.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:35:00,NSW1,2986.26878,2828.70038,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:35:00,QLD1,2676.70523,2651.28858,4292.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:40:00,NSW1,3100.7481,2950.01583,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:40:00,QLD1,2761.85565,2679.39975,4003.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:45:00,NSW1,3221.08682,3066.98532,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:45:00,QLD1,2826.12561,2754.79262,4003.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:50:00,NSW1,3445.46191,3258.1259099999997,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:50:00,QLD1,2991.99035,2870.4766,4003.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 15:55:00,NSW1,3489.35113,3359.44608,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 15:55:00,QLD1,2972.39478,2939.65507,4003.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:00:00,NSW1,3640.64708,3514.01378,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:00:00,QLD1,3162.89765,2999.22743,4003.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:05:00,NSW1,3835.93906,3648.36654,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:05:00,QLD1,3106.57655,3141.20145,4153.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:10:00,NSW1,3980.09,3792.754,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:10:00,QLD1,3263.84645,3131.45648,4153.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:15:00,NSW1,4111.00956,3923.5669000000003,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:15:00,QLD1,3335.26344,3210.34249,4153.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:20:00,NSW1,4242.78313,4093.17447,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:20:00,QLD1,3353.36369,3317.43201,4153.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:25:00,NSW1,4384.87623,4218.93354,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:25:00,QLD1,3431.04926,3347.11504,4203.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:30:00,NSW1,4514.76896,4411.1732600000005,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:30:00,QLD1,3562.45698,3450.40433,4203.0,12,3,0,15,4884.0,1100.0,15,41,26,True
