event_id,DUID,net_tightening_mw,gross_tightening_mw,gross_relief_mw
QNI-lower-20241107T1655,SMCSF1,-355.9084105868814,26.63990333716917,382.5483139240506
QNI-lower-20241107T1655,SRSF1,21.35182,21.351819999999996,-0.0
QNI-lower-20241107T1655,STAN-1,0.0,0.006220943613243173,0.006220943613243173
QNI-lower-20241107T1655,STAN-2,5.2377295742232395,12.824780207134612,7.587050632911373
QNI-lower-20241107T1655,STAN-3,0.0,0.004147295742162115,0.004147295742162115
QNI-lower-20241107T1655,STAN-4,3.4395719217491902,3.4416455696202712,0.0020736478710810576
QNI-lower-20241107T1655,SWAN_E,0.0,0.0,-0.0
QNI-lower-20241107T1655,TARONG#1,0.0,0.0,-0.0
QNI-lower-20241107T1655,TARONG#2,0.0,0.0,-0.0
QNI-lower-20241107T1655,TARONG#3,-10.0,0.0,10.0
QNI-lower-20241107T1655,TARONG#4,-10.0,0.0,10.0
QNI-lower-20241107T1655,TNPS1,0.0,0.0,-0.0
QNI-lower-20241107T1655,W/HOE#1,-50.0,0.0,50.0
QNI-lower-20241107T1655,W/HOE#2,-100.0,0.0,100.0
QNI-lower-20241107T1655,WANDB1,0.0,0.0,-0.0
QNI-lower-20241107T1655,WANDSF1,57.31889,65.94107000000001,8.622180000000002
QNI-lower-20241107T1655,WARWSF1,3.65099,20.38899,16.738
QNI-lower-20241107T1655,WARWSF2,2.271,19.438,17.166999999999998
QNI-lower-20241107T1655,WDBESSG1,11.75864,245.45845,233.69981
QNI-lower-20241107T1655,WDBESSL1,0.0,0.0,-0.0
QNI-lower-20241107T1655,WDGPH1,243.17271000000002,343.97829,100.80557999999999
QNI-lower-20241107T1655,WHITSF1,-35.31119033371694,84.92804879171462,120.23923912543155
QNI-lower-20241107T1655,WOOLGSF1,77.823,77.823,-0.0
QNI-lower-20241107T1655,YABULU,30.759493670886073,30.759493670886073,-0.0
QNI-lower-20241107T1655,YABULU2,30.759493670886073,30.759493670886073,-0.0
QNI-lower-20241107T1655,YARANSF1,1.586000000000002,67.07600000000001,65.49
QNI-lower-20241108T1510,BARCALDN,0.0,0.0,-0.0
QNI-lower-20241108T1510,BARRON-1,0.0,0.0,-0.0
QNI-lower-20241108T1510,BARRON-2,0.0,0.0,-0.0
QNI-lower-20241108T1510,BBATTERY1,0.0,0.0,-0.0
QNI-lower-20241108T1510,BLUEGSF1,7.662000000000006,7.847000000000008,0.18500000000000227
QNI-lower-20241108T1510,BRAEMAR1,0.0,0.0,-0.0
QNI-lower-20241108T1510,BRAEMAR2,0.0,0.0,-0.0
QNI-lower-20241108T1510,BRAEMAR3,0.0,0.0,-0.0
QNI-lower-20241108T1510,BRAEMAR5,0.0,0.0,-0.0
QNI-lower-20241108T1510,BRAEMAR6,-40.0,0.0,40.0
QNI-lower-20241108T1510,BRAEMAR7,0.0,0.0,-0.0
QNI-lower-20241108T1510,CALL_B_1,0.0,0.0,-0.0
QNI-lower-20241108T1510,CALL_B_2,60.076027387802256,265.2704257767549,205.19439838895266
QNI-lower-20241108T1510,CHBESS1,0.0,0.0,-0.0
QNI-lower-20241108T1510,CHILDSF1,1.0636399999999995,2.0127299999999977,0.9490899999999982
QNI-lower-20241108T1510,CLARESF1,-73.73842715765251,2.771461449942276,76.50988860759479
QNI-lower-20241108T1510,CLERMSF1,-26.19831714614495,12.368929804372824,38.56724695051778
QNI-lower-20241108T1510,CLRKCWF1,0.0,0.0,-0.0
QNI-lower-20241108T1510,COLUMSF1,14.325000000000017,23.53200000000001,9.206999999999994
QNI-lower-20241108T1510,COOPGWF1,-3.981100000000005,6.328099999999999,10.309200000000004
QNI-lower-20241108T1510,CPP_3,61.051208285385655,239.1335647871117,178.08235650172605
QNI-lower-20241108T1510,CPP_4,0.0,0.0,-0.0
QNI-lower-20241108T1510,CPSA,2.0,2.0,-0.0
QNI-lower-20241108T1510,CSPVPS1,-32.0631401611047,0.0,32.0631401611047
QNI-lower-20241108T1510,DAYDSF1,-79.49547111622566,2.442991944764092,81.93846306098975
QNI-lower-20241108T1510,DDPS1,0.0,0.0,-0.0
QNI-lower-20241108T1510,DDSF1,7.0589999999999975,7.0589999999999975,-0.0
QNI-lower-20241108T1510,DULAWF1,-4.266,1.033,5.299
