event_id,time,control_time,direction,selected,distance,event_price_jump,control_price_jump,event_mpc,control_mpc,incident_id,balance_NSW1_TOTALDEMAND,balance_NSW1_SS_WIND_CLEAREDMW,balance_NSW1_SS_SOLAR_CLEAREDMW,balance_NSW1_AVAILABLEGENERATION,balance_NSW1_RRP,balance_flow,balance_headroom,balance_VIC1_TOTALDEMAND,balance_VIC1_SS_WIND_CLEAREDMW,balance_VIC1_SS_SOLAR_CLEAREDMW,balance_VIC1_AVAILABLEGENERATION,balance_VIC1_RRP,difference
VNI-upper-20240902T1600,2024-09-02 16:00:00,2024-09-19 15:00:00,upper,False,3.9121697405096496,106.48181,101.43507,False,False,upper-4,1.1879528666285388,0.07126280222668661,1.044938065461006,2.824492849472802,0.2317863118770139,-2.1829753472041893,7.402608407087084e-08,,,,,,5.04674
VNI-upper-20240902T1625,2024-09-02 16:25:00,2024-09-19 16:00:00,upper,False,3.66872733993621,109.59357,96.65139500000001,False,False,upper-4,0.784908779809107,0.1782465434176834,0.495044453503633,2.8235172047033132,-0.16721676468885932,-2.1363045570028327,0.05128010402921619,,,,,,12.942174999999992
VNI-upper-20240903T0830,2024-09-03 08:30:00,2024-09-18 08:00:00,upper,False,3.5003254235456653,59.89459,-22.70971,False,False,upper-5,-0.2733168903307466,-1.3613934647104948,0.5221373175370453,2.5403887660388764,0.22204511025370177,-0.7019897525725178,1.7481097441916844,,,,,,82.6043
VNI-upper-20240903T1330,2024-09-03 13:30:00,2024-09-13 12:00:00,upper,False,2.7148978941666355,75.66487,67.58012,False,False,upper-6,-0.5245388131849535,0.09155340661682197,1.228834556956745,2.1265017956921772,-0.16992591997527187,-0.5998393868344813,0.8163462618394646,,,,,,8.08475
VNI-upper-20240903T1410,2024-09-03 14:10:00,2024-09-13 13:00:00,upper,False,2.480779339297509,135.97431,52.66836,False,False,upper-7,-0.38155215685697746,0.13721654297700375,1.3035612976330477,1.9018145221779534,-0.00021996472237943335,-0.777935641518805,0.2617274499038081,,,,,,83.30595
VNI-upper-20240903T1445,2024-09-03 14:45:00,2024-09-13 13:00:00,upper,False,2.5095414282974793,135.08001,52.66836,False,False,upper-8,-0.1425194204047339,0.13721654297700375,1.2468188793656136,2.0989966638415503,0.017877040909996686,-0.5454670837959585,0.02144235586973507,,,,,,82.41164999999998
VNI-upper-20240903T1535,2024-09-03 15:35:00,2024-09-17 16:00:00,upper,False,3.598882402238458,57.08927,81.537,False,False,upper-9,-0.10425285348934991,-2.6291592443261216,0.7056986285354759,1.8316567345994321,0.024761292834728995,-1.4564954839217497,-0.23159963650202506,,,,,,-24.447730000000007
VNI-upper-20240904T0720,2024-09-04 07:20:00,2024-09-26 08:00:00,upper,False,3.2003587851185387,-23.00413499999999,56.228865,False,False,upper-10,1.0571067443535027,-1.6584347612648842,-0.044345853531819954,1.7603698928198825,0.8221060904937307,1.61173468314639,0.0,,,,,,-79.23299999999999
VNI-upper-20240904T0940,2024-09-04 09:40:00,2024-09-18 10:00:00,upper,False,3.1321944002080344,-32.709804999999996,-0.5620400000000032,False,False,upper-11,1.1923689427093582,-1.0057249267761323,1.1066600009776435,1.1937755945824706,2.1398739376575198,-0.3854327953968189,-7.075989528142551e-08,,,,,,-32.14776499999999
VNI-upper-20240904T1010,2024-09-04 10:10:00,2024-09-13 11:00:00,upper,False,2.353984660428628,9.827444999999999,25.05505,False,False,upper-11,0.4056892989894982,0.8079336177542786,-0.07392790385509218,1.7548939034025264,-0.8258870017227328,0.9781083563383164,-6.264391839336756e-08,,,,,,-15.227605000000002
VNI-upper-20240904T1020,2024-09-04 10:20:00,2024-09-13 11:00:00,upper,False,2.4549897738146482,-6.946210000000001,25.05505,False,False,upper-11,0.267551453725385,0.7829689694704232,-0.07392790385509218,1.7459215193018351,-1.1791110258888262,0.94780826335716,0.0,,,,,,-32.00126
VNI-upper-20240904T1030,2024-09-04 10:30:00,2024-09-18 10:00:00,upper,False,2.3858451240429788,3.0238799999999983,-0.5620400000000032,False,False,upper-11,0.4172560805534503,-1.2485655697435396,1.1763777467866114,1.121082302666344,0.5878426424355646,-0.9864021656808014,-1.5660979637289173e-08,,,,,,3.5859200000000016
VNI-upper-20240904T1235,2024-09-04 12:35:00,2024-09-18 11:00:00,upper,False,1.9814123012500409,34.45609,0.21353000000000577,False,False,upper-12,0.05808662159078858,-1.234124895719393,0.9641324537438446,1.2097221881662064,0.0287088194643827,-0.07584877378014182,0.0,,,,,,34.24256
VNI-upper-20240904T1245,2024-09-04 12:45:00,2024-09-18 11:00:00,upper,False,2.0128551415441307,35.81121,0.21353000000000577,False,False,upper-12,0.05808662159078858,-1.234124895719393,0.8543863206602675,1.316697077245323,0.0,0.2479522712955936,0.0,,,,,,35.59768
VNI-upper-20240904T1255,2024-09-04 12:55:00,2024-09-18 11:00:00,upper,False,2.0190808328041094,35.81121,0.21353000000000577,False,False,upper-12,0.05808662159078858,-1.2136736436770443,0.8543863206602675,1.344936179400628,0.0,0.2479522712955936,0.0,,,,,,35.59768
VNI-upper-20240904T1320,2024-09-04 13:20:00,2024-09-18 12:00:00,upper,False,2.3534059047164244,39.294070000000005,-1.4381699999999995,False,False,upper-12,0.4383501348556271,-1.1732253101311696,1.4300901912536206,1.3053656398860678,0.006725785508777273,-0.4698172391346631,0.0,,,,,,40.732240000000004
VNI-upper-20240904T1340,2024-09-04 13:40:00,2024-09-17 14:00:00,upper,False,2.4985566013611376,96.49928499999999,46.273354999999995,False,False,upper-12,0.3075853576908039,-0.05379841696961569,0.9984458548127789,1.9827793063099932,-0.012854867734447675,0.08854127103350418,-1.0995314281303856,,,,,,50.22592999999999
VNI-upper-20240904T1555,2024-09-04 15:55:00,2024-09-17 16:00:00,upper,False,2.0932882711825656,58.256434999999996,81.537,False,False,upper-13,0.2954304365567251,-0.9808532956964303,-0.34977647066470646,1.463789287842585,0.37837047004343555,0.0555884694762422,-0.9598054524615333,,,,,,-23.28056500000001
VNI-upper-20240905T0910,2024-09-05 09:10:00,2024-09-27 10:00:00,upper,False,2.860898331520205,-14.906005,-1.1200949999999992,False,False,upper-14,0.3814449802884858,0.25913733919574006,0.9379894346342523,2.361179280318645,-0.06556073196698074,1.2299580671204837,0.0,,,,,,-13.785910000000001
VNI-upper-20240905T0920,2024-09-05 09:20:00,2024-09-18 10:00:00,upper,False,2.657026716083261,6.989265000000001,-0.5620400000000032,False,False,upper-14,1.6433342395591362,1.3360911053739437,0.07761631344799455,0.23757588539051117,1.2420342100692545,0.9843721515761846,0.0,,,,,,7.551305000000005
VNI-upper-20240905T0935,2024-09-05 09:35:00,2024-09-18 10:00:00,upper,False,2.4965618420596503,-40.991025,-0.5620400000000032,False,False,upper-14,1.5515302395858408,1.4091586459119265,0.41075648135594084,0.4428259917365004,1.0912723728308185,0.5330625853438897,0.0,,,,,,-40.428985
VNI-upper-20240905T1130,2024-09-05 11:30:00,2024-09-19 11:00:00,upper,False,1.6980868093553352,63.539559999999994,0.8900000000000006,False,False,upper-15,0.47719586372866785,0.6340356969320436,0.0065583092269084955,1.4739162689888945,0.016457749743133045,0.2840361915731271,-0.019027866477874716,,,,,,62.649559999999994
VNI-upper-20240906T0735,2024-09-06 07:35:00,2024-09-05 06:00:00,upper,False,2.795003905411227,-4.50739,34.55568,False,False,upper-16,0.6557827092118472,0.07474657036137856,1.5121728972119686,1.4784150417188742,-1.7028982213331678,-0.05155862339504211,0.038862183068819126,,,,,,-39.06307
VNI-upper-20240906T0845,2024-09-06 08:45:00,2024-09-18 08:00:00,upper,False,3.7851559230348935,-4.447635000000002,-22.70971,False,False,upper-17,-1.3015218878027244,0.12947089860894884,0.8671155813482013,3.0883191409022324,-0.35532492052060366,-1.1338281196397975,0.9566905832928095,,,,,,18.262075
VNI-upper-20240906T1250,2024-09-06 12:50:00,2024-09-16 13:00:00,upper,False,2.8089496415854516,30.219184999999996,11.305885000000004,False,False,upper-18,0.21288832394705953,0.5012692303595643,0.5960756990742424,2.1574624204373496,-0.01927939000027449,-1.129709781909201,1.143258320913706,,,,,,18.913299999999992
VNI-upper-20240906T1340,2024-09-06 13:40:00,2024-09-16 13:00:00,upper,False,2.83951950378818,55.0201,11.305885000000004,False,False,upper-19,0.3348824775273185,0.5133345131308849,0.7906891394360887,2.141356027074522,-0.018818268879790268,-1.0938516107681395,1.1312612398261759,,,,,,43.714214999999996
VNI-upper-20240906T1415,2024-09-06 14:15:00,2024-09-16 13:00:00,upper,False,3.300682477649328,41.552490000000006,11.305885000000004,False,False,upper-20,0.5848117955711827,1.0215803820342888,1.4036663362951347,2.118096379639277,0.05329445419116151,-1.5981953986632382,0.7036996637910872,,,,,,30.246605000000002
VNI-upper-20240906T1505,2024-09-06 15:05:00,2024-09-16 15:00:00,upper,False,3.6630940677664228,45.71526,98.1986,False,False,upper-21,0.556151939493875,0.5386098852646506,1.8850758439852733,2.107405965394258,0.08244561934944167,-2.1585765249831588,0.39740637398459394,,,,,,-52.48334
VNI-upper-20240906T1515,2024-09-06 15:15:00,2024-09-16 15:00:00,upper,False,3.7214104476715444,45.74283,98.1986,False,False,upper-21,0.7476075734769747,0.5826410461136878,1.9743736900849653,2.1698771265812113,0.08244561934944167,-2.081820689634325,0.05670247792494869,,,,,,-52.45577
VNI-upper-20240906T1615,2024-09-06 16:15:00,2024-09-05 16:00:00,upper,False,3.101560749282308,108.53165,89.99240999999999,False,False,upper-22,0.5367858165575866,0.6431351576819286,2.0732498973598688,1.534532046458452,0.4159189774678347,-1.343919124145197,0.5344682319959936,,,,,,18.539240000000007
VNI-upper-20240906T1830,2024-09-06 18:30:00,2024-09-09 19:00:00,upper,False,1.476151900130272,-22.832454999999996,-29.406024999999985,False,False,upper-23,-0.30743818863153627,0.8256847635022203,0.004242174449781427,0.6044456426240734,-0.7557036883296416,-0.06012302224782754,-0.6802025363514368,,,,,,6.5735699999999895
VNI-upper-20240907T0835,2024-09-07 08:35:00,2024-09-21 08:00:00,upper,False,3.4621546397568665,37.318265000000004,10.010045,False,False,upper-24,0.3868381414397988,-2.8511008295585305,1.770647915616044,0.6399881345354562,-0.06017753324839298,0.3996073937560251,0.002967075007290026,,,,,,27.308220000000006
VNI-upper-20240907T0845,2024-09-07 08:45:00,2024-09-21 08:00:00,upper,False,3.8123869621972797,37.28287,10.010045,False,False,upper-24,0.35789670653233946,-2.8545057675280066,2.373145611114056,0.7743417671820325,-0.05911527136676533,0.15189613997428075,0.002967075007290026,,,,,,27.272825000000005
VNI-upper-20240907T0855,2024-09-07 08:55:00,2024-09-21 08:00:00,upper,False,4.070205551579061,37.251720000000006,10.010045,False,False,upper-24,0.32229175007744115,-2.856774490133989,2.7432206871424234,0.8775095856847147,-0.058180408883004874,0.053518198868401715,0.002967075007290026,,,,,,27.241675000000008
VNI-upper-20240907T1320,2024-09-07 13:20:00,2024-09-29 13:00:00,upper,False,3.1255490902865364,125.93434,106.32225,False,False,upper-25,-0.45898779732491823,-1.82332629086506,-0.26833229643969275,1.0132990533389779,-1.3442187849422076,1.6178278817620526,-0.8430896542655575,,,,,,19.61209000000001
VNI-upper-20240907T1400,2024-09-07 14:00:00,2024-09-29 13:00:00,upper,False,2.6414726483850814,38.8,106.32225,False,False,upper-26,0.16646318654884154,-1.2916731290435326,1.4315046075697488,0.9299461001762143,1.0813740714167202,0.4144225048340655,-1.0129793689042768,,,,,,-67.52225
VNI-upper-20240907T2240,2024-09-07 22:40:00,2024-09-29 23:00:00,upper,False,1.3808659291361458,18.619765,-5.234970000000004,False,False,upper-28,-0.19750887996979372,-0.41950255487090926,0.0,1.1658487508790312,-0.35023972155706695,-0.42046736596974255,-0.18202907655313813,,,,,,23.854735000000005
VNI-upper-20240908T0745,2024-09-08 07:45:00,2024-09-29 07:00:00,upper,False,1.8777267720323874,95.580905,-6.652340000000002,False,False,upper-29,0.21634171330439494,-0.5789546883095379,1.0455910117188725,1.309915035205792,-0.17543661565276444,-0.5513162368540501,0.0,,,,,,102.23324500000001
VNI-upper-20240908T0805,2024-09-08 08:05:00,2024-09-28 09:00:00,upper,False,2.229546975785758,107.7949,-1.1200100000000006,False,False,upper-29,0.4871103303213891,-1.8084432131066857,0.6320962248308666,0.8860586985716635,-0.44401946419301486,0.28519721063814,0.0,,,,,,108.91490999999999
VNI-upper-20240908T0840,2024-09-08 08:40:00,2024-09-28 09:00:00,upper,False,3.099591605609489,85.378355,-1.1200100000000006,False,False,upper-30,0.5600810701685908,-1.9103728232026422,1.9164012508517163,1.301594644103238,0.22873774081591083,-0.47454153335040267,-4.2057535292269446e-08,,,,,,86.498365
VNI-upper-20240908T0855,2024-09-08 08:55:00,2024-09-28 09:00:00,upper,False,3.28416924167031,85.378355,-1.1200100000000006,False,False,upper-30,0.5536160732268409,-1.924795353848818,2.128543120626846,1.4050954226558745,0.22873774081591083,-0.46597186609311764,-4.205753541180415e-08,,,,,,86.498365
VNI-upper-20240908T0905,2024-09-08 09:05:00,2024-09-01 09:00:00,upper,False,4.55674426924843,78.92992,-0.19999999999999574,False,False,upper-30,1.505574145430294,-2.1118397712883317,1.3789682170896762,-1.1347772971278955,3.1096559263509715,-1.0853869219015861,-1.8023283011613294e-08,,,,,,79.12992
VNI-upper-20240908T0915,2024-09-08 09:15:00,2024-09-01 09:00:00,upper,False,4.8124819584640806,73.05498,-0.19999999999999574,False,False,upper-30,1.5425281862383269,-2.1119810744748073,1.6361133172009923,-1.1079077412494196,3.2997800472587326,-1.2358198194450303,-1.8023283011613294e-08,,,,,,73.25497999999999
VNI-upper-20240908T1025,2024-09-08 10:25:00,2024-09-28 09:00:00,upper,False,4.598129999917714,0.20022999999999058,-1.1200100000000006,False,False,upper-31,0.29158560895714536,-1.758502839589003,3.515230619709258,1.3918313262459527,1.2376773302692947,-1.4627232026689638,0.0,,,,,,1.3202399999999912
VNI-upper-20240908T1240,2024-09-08 12:40:00,2024-09-29 13:00:00,upper,False,3.7773311111355077,38.257795,106.32225,False,False,upper-32,1.7109975300078037,2.2075362550030277,0.5399697984737217,1.7820528881363105,1.4455280575828104,-0.3667926703114001,-0.880984307848097,,,,,,-68.064455
VNI-upper-20240908T1415,2024-09-08 14:15:00,2024-09-01 15:00:00,upper,False,2.57939089863573,6.781564999999993,1.8900700000000015,False,False,upper-33,1.3045452080576563,-1.1374505172636522,0.6871115765272522,-0.7065849648880894,-0.13791608090506524,-1.6331625921197834,0.0,,,,,,4.891494999999992
VNI-upper-20240908T1800,2024-09-08 18:00:00,2024-09-01 19:00:00,upper,True,1.1180279504576627,16520.39992,35.44099,False,False,upper-35,-0.47970716892032605,-0.23738968366305307,0.6321903458243417,-0.2455864896974965,0.4879631841953832,-0.5151972843249724,0.0,,,,,,16484.95893
VNI-upper-20240909T0805,2024-09-09 08:05:00,2024-09-23 08:00:00,upper,False,2.039707025313391,18.440910000000002,10.185075000000001,False,False,upper-36,0.7809505027420763,-0.4064282431375787,-0.0378468212642481,0.9671568146185751,0.3462501052759493,1.286192604076597,-0.8211771480209966,,,,,,8.255835000000001
VNI-upper-20240909T0825,2024-09-09 08:25:00,2024-09-23 08:00:00,upper,False,1.995461609570016,-0.7829550000000012,10.185075000000001,False,False,upper-36,0.4424937311938883,-0.5842211664950312,0.32101477750532137,1.2294340587197328,0.22244727053429922,0.665575051393914,-1.1565986479405972,,,,,,-10.968030000000002
VNI-upper-20240909T0905,2024-09-09 09:05:00,2024-09-16 10:00:00,upper,False,2.1309308519741754,21.565795,1.34,False,False,upper-37,0.6886110158702925,-0.10499343754969033,-0.49072960839763324,-0.18111026326520133,0.030906498593230722,0.39243557835732357,-1.9044894780373405,,,,,,20.225795
VNI-upper-20240909T0915,2024-09-09 09:15:00,2024-09-16 10:00:00,upper,False,1.9962228304477103,21.565795,1.34,False,False,upper-37,0.5036385347350593,-0.10074418364472373,-0.2749204243451877,-0.10891471449398345,0.030906498593230722,0.07500257480026022,-1.9044894780373405,,,,,,20.225795
VNI-upper-20240909T1345,2024-09-09 13:45:00,2024-09-05 14:00:00,upper,False,1.5184450902879334,80.57572,76.85680500000001,False,False,upper-38,-0.22862256979511547,-0.47069989419606806,0.8259208967195779,0.4640501519401451,-0.93138351945312,-0.3313538759816709,0.3963461868277748,,,,,,3.7189149999999955
VNI-upper-20240909T1355,2024-09-09 13:55:00,2024-09-05 14:00:00,upper,False,1.4510693850144074,128.78811,76.85680500000001,False,False,upper-38,-0.22511649212737236,-0.40865793846146115,0.8259208967195779,0.46390241293583545,-0.9287461708104907,-0.2663945299079643,0.23882492061129088,,,,,,51.93130499999998
VNI-upper-20240909T1610,2024-09-09 16:10:00,2024-09-17 16:00:00,upper,False,1.9613474712033907,103.668185,81.537,False,False,upper-39,0.5980322983446261,0.48833197199728395,-0.8190997079218861,0.9577610686856701,0.5747280055298624,0.5118888216590574,-1.0345047683652095,,,,,,22.131184999999988
VNI-upper-20240910T0005,2024-09-10 00:05:00,2024-09-12 00:00:00,upper,False,1.0947392069625643,22.37778499999999,29.989999999999995,False,False,upper-40,-0.22484073686834433,0.3029986227242469,0.0,0.5986814130497436,-0.6606042322695874,0.5111506851301336,0.0,,,,,,-7.612215000000006
VNI-upper-20240910T0720,2024-09-10 07:20:00,2024-09-25 08:00:00,upper,False,2.9953804296818727,-65.391125,40.90678,False,False,upper-41,0.8111490241080345,-1.7706224999737614,0.2977203885709649,0.6087637120685234,1.7955853321430602,0.8886490411787032,0.8403467448018004,,,,,,-106.297905
VNI-upper-20240910T0730,2024-09-10 07:30:00,2024-09-25 08:00:00,upper,False,2.5014466595698974,-21.956464999999994,40.90678,False,False,upper-41,0.8111490241080345,-1.7056442848308353,0.8116530686561453,0.7471250742726782,0.02724542619252469,0.6564490775538976,1.0204929886335432,,,,,,-62.86324499999999
VNI-upper-20240910T0840,2024-09-10 08:40:00,2024-09-18 09:00:00,upper,False,3.5399802437943864,111.30214000000001,-0.9200000000000017,False,False,upper-42,1.113022148445904,-2.6225191361184947,0.5175347519394382,0.10144010197005517,0.9475896717792744,-1.6115457657799013,0.8011847160281694,,,,,,112.22214000000001
VNI-upper-20240910T1120,2024-09-10 11:20:00,2024-09-13 12:00:00,upper,False,1.5495334228451325,72.73524499999999,67.58012,False,False,upper-43,-0.17291629730689748,-0.15295253843199585,0.6748170390755875,0.957725606265135,-0.9597043586832009,0.22697336597351372,-0.05092706124931496,,,,,,5.155124999999998
VNI-upper-20240910T1225,2024-09-10 12:25:00,2024-09-13 12:00:00,upper,False,1.420053047453737,62.288905,67.58012,False,False,upper-44,-0.2576319833053005,-0.25960510451234026,0.7654673493170033,0.8298328343957749,-0.5985766189898247,-0.49771128084753435,-0.046992815153503675,,,,,,-5.291214999999994
VNI-upper-20240910T1335,2024-09-10 13:35:00,2024-09-13 13:00:00,upper,False,1.2658386362651286,176.16855999999999,52.66836,False,False,upper-45,-0.070594236745013,-0.272325396951111,0.8162929678935305,0.687763017619536,-0.3984101016635102,-0.47315407480492183,-0.035287668182811156,,,,,,123.50019999999998
VNI-upper-20240910T1350,2024-09-10 13:50:00,2024-09-13 13:00:00,upper,False,1.1293420076352727,171.513185,52.66836,False,False,upper-45,-0.046158560619883014,-0.27741197591634775,0.6720021564377788,0.6964424613191829,-0.3005630588106228,-0.4100280237060947,-0.03528768025934086,,,,,,118.84482499999999
VNI-upper-20240910T1430,2024-09-10 14:30:00,2024-09-13 13:00:00,upper,False,1.3721855443751498,119.80960499999999,52.66836,False,False,upper-46,0.245326777050391,-0.31061334091073467,0.6997098780770693,0.6618264736657221,0.7568924377444033,-0.47353343377049745,-0.03871722053417641,,,,,,67.141245
VNI-upper-20240910T1555,2024-09-10 15:55:00,2024-09-11 16:00:00,upper,False,3.013618385318675,52.37200000000001,361.71428,False,False,upper-47,-0.3982650659247514,-1.339941859196774,1.505318875166492,0.502932214563256,0.5054607616619592,-2.0864851338097474,1.4051144699488992e-08,,,,,,-309.34227999999996
VNI-upper-20240910T2250,2024-09-10 22:50:00,2024-09-09 22:00:00,upper,False,1.2119388517920602,33.69111499999998,15.548535000000001,False,False,upper-48,-0.14364341507893982,-0.16494974248870253,0.0,0.16702901042702578,-0.3785300712248188,-0.9082757659810075,0.6517709413792115,,,,,,18.14257999999998
VNI-upper-20240911T0005,2024-09-11 00:05:00,2024-09-13 00:00:00,upper,False,1.0710849678386551,14.93244,64.37714999999999,False,False,upper-49,-0.5900620472820362,-0.4343314037021933,0.0,-0.4329785190546345,-0.2790039272935308,-0.06142334271930454,-0.5842256447697044,,,,,,-49.444709999999986
VNI-upper-20240911T0805,2024-09-11 08:05:00,2024-09-25 08:00:00,upper,False,2.49845973869386,-23.64880999999999,40.90678,False,False,upper-50,-0.07439863584745687,-1.236176771976457,1.5490925643819422,1.1430371924091425,-0.1374613854289496,-0.08408939512161608,0.9881520339371554,,,,,,-64.55559
VNI-upper-20240911T0945,2024-09-11 09:45:00,2024-09-17 10:00:00,upper,False,0.9929870504045957,44.4709,-0.450685,False,False,upper-51,0.1998112140617108,0.5954884725545316,0.04098001385262422,0.02989300015355207,-0.2438280256706356,-0.6822435501643419,0.25300379290486585,,,,,,44.921585
VNI-upper-20240911T1120,2024-09-11 11:20:00,2024-09-13 12:00:00,upper,False,1.3788624024580407,27.08047,67.58012,False,False,upper-52,-0.12226156162842135,0.7202414688678329,0.42763195240988594,0.7335381009818438,0.02073444427148807,-0.6760928692244345,0.43484151673262683,,,,,,-40.499649999999995
VNI-upper-20240911T1240,2024-09-11 12:40:00,2024-09-16 11:00:00,upper,False,1.9128654750713765,130.84912,-13.719999999999999,False,False,upper-53,-0.0641356904746402,-0.9427748144871337,1.0644669054195037,-0.17903105135979785,-0.17075468215576828,-0.6531016890953589,-1.0701755464569525,,,,,,144.56912
VNI-upper-20240911T1320,2024-09-11 13:20:00,2024-09-13 12:00:00,upper,False,1.7465363131378964,56.700284999999994,67.58012,False,False,upper-54,-0.07003523725754132,1.146631456459867,0.3848969169824541,0.8947545026663456,-0.16688702091968888,-0.7956411017325519,0.3479844313275894,,,,,,-10.879835
VNI-upper-20240911T1335,2024-09-11 13:35:00,2024-09-13 12:00:00,upper,False,1.4482251293859791,28.63512,67.58012,False,False,upper-54,0.04949611638331644,1.1040383166644048,0.2848986154245413,0.8398492178251439,0.03783485547564077,-0.2930281230840402,-0.04684728621262309,,,,,,-38.94499999999999
VNI-upper-20240912T0735,2024-09-12 07:35:00,2024-09-25 08:00:00,upper,False,1.2651157662938342,30.55814000000001,40.90678,False,False,upper-55,0.47942265551640834,0.33891502452020006,0.16449701297228134,0.6979253239592765,0.7145690322291942,0.2109056543928199,0.4319251135104408,,,,,,-10.348639999999989
VNI-upper-20240912T0910,2024-09-12 09:10:00,2024-09-27 09:00:00,upper,False,2.175475665443413,298.61196,0.43003000000000213,False,False,upper-56,0.12155395388939777,-1.2271445695164276,0.8036264610058353,0.7071542177379372,0.3069925058693472,-1.4042465017166283,-8.844986932803258e-08,,,,,,298.18193
VNI-upper-20240912T0940,2024-09-12 09:40:00,2024-09-23 08:00:00,upper,False,2.0103241195517882,313.01992,10.185075000000001,False,False,upper-56,0.27243998933087676,-0.0027230910681259528,0.5269123895004133,0.5506762223597214,1.2144973039322982,-0.1546046339125367,-1.3738212549209738,,,,,,302.83484500000003
VNI-upper-20240912T1135,2024-09-12 11:35:00,2024-09-13 12:00:00,upper,False,2.0900157453929973,85.83986500000002,67.58012,False,False,upper-57,1.097731935631577,0.8703570593085638,-0.9666659270171802,0.551641664440887,1.047824864395328,-0.25755130630098394,-0.0510670203890866,,,,,,18.259745000000024
VNI-upper-20240912T1230,2024-09-12 12:30:00,2024-09-13 13:00:00,upper,False,2.2600798022337583,22.10991,52.66836,False,False,upper-58,1.2229263593169337,1.113928502947178,-0.5558548796657045,0.34078662980803087,1.2196213486034204,-0.6765592482475282,-0.0354442916714804,,,,,,-30.55845
VNI-upper-20240912T1250,2024-09-12 12:50:00,2024-09-13 13:00:00,upper,False,2.2921579430075063,19.740000000000002,52.66836,False,False,upper-58,1.161568064685258,1.1639799738822907,-0.6533035719526343,0.34078662980803087,1.219410479297032,-0.7202353699890286,-0.0354442916714804,,,,,,-32.92836
