scope,DUID,contraction_contribution_rows,contraction_onsets,contraction_tightening_mw_observations,contraction_relief_mw_observations,contraction_abs_impact_mw_observations,contraction_mean_positive_tightening_mw,contraction_positive_share,contraction_rank
lower,KAREEYA3,108,36,3507.3510607594935,3242.762202531645,6750.113263291139,32.47547278481012,0.2962962962962963,116
lower,ER03,351,110,3444.2842209925125,1583.0173098363964,5027.301530828909,9.812775558383226,0.33618233618233617,118
lower,COLUMSF1,135,47,3421.5396768989795,847.2122438556784,4268.7519207546575,25.344738347399847,0.7481481481481481,119
lower,WOOLGSF1,108,36,3421.08268,1002.7542100000001,4423.8368900000005,31.67669148148148,0.7129629629629629,120
lower,RRSF1,108,36,3239.4717808975834,9495.294835443037,12734.76661634062,29.99510908238503,0.2777777777777778,121
lower,WDBESSL1,95,30,2911.3005,2321.14721,5232.44771,30.64526842105263,0.2631578947368421,122
lower,GSTONE2,108,36,2845.497210126582,310.93210586881474,3156.429315995397,26.347196390060944,0.05555555555555555,123
lower,KAREEYA2,108,36,2730.667181012658,2203.0276443037974,4933.6948253164555,25.283955379746835,0.23148148148148148,124
lower,CLARESF1,108,36,2670.0967871116222,9095.675140161105,11765.771927272726,24.723118399181686,0.3611111111111111,125
lower,EDENVSF1,135,47,2647.9978038986087,823.173235656637,3471.171039555246,19.6147985473971,0.6296296296296297,126
lower,NESBESS2,1481,604,2643.96260237113,933.6927973303893,3577.6553997015194,1.7852549644639635,0.04186360567184335,127
lower,BLUEGSF1,135,47,2625.0054865256448,823.863,3448.868486525645,19.444485085375145,0.6592592592592592,128
lower,GULLRSF1,678,235,2380.0690795175005,2799.882421804826,5179.951501322327,3.510426370969765,0.2669616519174041,129
lower,KAREEYA4,108,36,2371.857687341772,1532.5988468354428,3904.456534177215,21.961645253164555,0.23148148148148148,130
lower,VP5,609,190,2350.618128798226,901.9653614321202,3252.5834902303463,3.8597998830841145,0.2857142857142857,131
lower,CLERMSF1,108,36,2337.3159143843495,6175.216330034522,8512.532244418871,21.64181402207731,0.37037037037037035,132
lower,ER04,351,110,2325.7030084803337,472.69334651248175,2798.3963549928158,6.625934497094968,0.27635327635327633,133
lower,WANDSF1,135,47,2205.7122502371813,1011.0181237931035,3216.730374030285,16.338609261016156,0.6296296296296297,134
lower,EMERASF1,108,36,2162.6393215189873,5985.429831990794,8148.06915350978,20.024438162212846,0.32407407407407407,135
lower,HAMISF1,108,36,2129.6066830840045,2573.650236593786,4703.256919677791,19.71858039892597,0.3888888888888889,136
lower,ORABESS1,236,80,2093.0628571428574,957.9195458845791,3050.9824030274367,8.868910411622277,0.06779661016949153,137
lower,CG4,609,190,2063.6998661041853,327.6982863028111,2391.398152406997,3.3886697308771514,0.07717569786535304,138
lower,CSPVPS1,108,36,1937.0263466052932,1948.6950204833142,3885.7213670886076,17.935429135234195,0.4074074074074074,139
lower,ERB01,103,29,1917.9844105298014,578.7767401324504,2496.761150662252,18.621207869221372,0.1262135922330097,140
lower,GANGARR1,135,47,1896.0334376929522,715.2145765024629,2611.248014195415,14.044692131058905,0.5925925925925926,141
lower,CG2,609,190,1851.0163531434782,548.403913090986,2399.420266234464,3.039435719447419,0.0755336617405583,142
lower,YARANSF1,135,47,1747.3758166169619,1062.0336762162162,2809.409492833178,12.94352456753305,0.42962962962962964,143
lower,CG3,609,190,1688.861081591071,1018.5771853978985,2707.4382669889696,2.773170905732465,0.06732348111658457,144
lower,WTAHB1,609,190,1625.0554996387423,1335.4962128794473,2960.5517125181896,2.6683998352031892,0.10344827586206896,145
lower,MIDDLSF1,108,36,1574.3235443037972,5274.898763636364,6849.222307940161,14.577069854664789,0.2222222222222222,146
lower,LIMBESS1,273,92,1335.579550635936,2892.692332300172,4228.271882936107,4.89223278621222,0.03296703296703297,147
lower,OAKEY2SF,135,47,1334.2067527068798,449.07948,1783.2862327068797,9.883012983013925,0.6074074074074074,148
lower,CHBESS1,135,47,1303.2616018719211,2051.875831330449,3355.1374332023697,9.653789643495712,0.1259259259259259,149
lower,DDSF1,135,47,1156.8945497137531,462.9474045945946,1619.8419543083478,8.569589257138912,0.6962962962962963,150
lower,BARCALDN,108,36,1126.8227848101264,0.0,1126.8227848101264,10.433544303797467,0.037037037037037035,151
lower,KEPSF1,108,36,1035.99949136939,1900.370586881473,2936.370078250863,9.592587883049907,0.3055555555555556,152
lower,COOPGWF1,134,47,1032.098083144721,816.2890928837704,1848.3871760284912,7.702224501080007,0.5149253731343284,153
lower,KEPWF1,108,36,1029.002577675489,1504.7597592635211,2533.76233693901,9.527801645143416,0.2777777777777778,154
lower,RUGBYR1,108,36,958.879983889528,4148.278231070195,5107.158214959723,8.878518369347482,0.3333333333333333,155
lower,QBYNB1,678,235,949.8906919735416,701.4129624344835,1651.3036544080248,1.4010187197249877,0.061946902654867256,156
lower,CG1,609,190,949.5518391360705,101.02956587098193,1050.5814050070524,1.5591984222267168,0.041050903119868636,157
lower,CLRKCWF1,108,36,927.7927502876867,308.1867663981585,1235.9795166858453,8.590673613774877,0.06481481481481481,158
lower,WDBESS1,134,47,925.7728328681358,749.9351085075223,1675.7079413756583,6.908752484090566,0.13432835820895522,159
lower,SRSF1,108,36,848.3582799999999,506.05202999999995,1354.4103100000002,7.855169259259259,0.6296296296296297,160
lower,WARWSF1,135,47,833.5617350029673,256.00441445945944,1089.5661494624267,6.174531370392351,0.6666666666666666,161
lower,WDBESS2,14,4,760.0,412.8162162162162,1172.8162162162162,54.285714285714285,0.14285714285714285,162
lower,WARWSF2,135,47,757.0148683023112,293.88091094594597,1050.8957792482572,5.607517542980084,0.6296296296296297,163
lower,CHILDSF1,108,36,727.8183399999999,382.8418,1110.6601399999997,6.739058703703703,0.6851851851851852,164
