quarter,direction,state,hours,frequency_pct,spread_contribution,energy_contribution,scarcity_contribution
2026Q2,VIC to NSW,neither,2180.8333333333335,99.85500610500611,19.339658869810744,19.339658869810744,0.0
2026Q2,VIC to NSW,destination_only,1.0833333333333333,0.0496031746031746,0.009788550061050057,0.0032229216269841258,0.006565628434065931
2026Q2,VIC to NSW,origin_only,2.0833333333333335,0.09539072039072038,-0.11010906250000001,-0.10166321237789988,-0.008445850122100125
2026Q2,VIC to NSW,both,0.0,0.0,0.0,0.0,0.0
2026Q3,VIC to NSW,neither,1480.25,99.47916666666666,16.568013713037633,16.568013713037633,0.0
2026Q3,VIC to NSW,destination_only,0.16666666666666666,0.011200716845878136,0.005662735215053767,0.004328729838709678,0.0013340053763440888
2026Q3,VIC to NSW,origin_only,6.416666666666667,0.4312275985663082,-3.3216591106630817,-0.5196889443324373,-2.8019701663306456
2026Q3,VIC to NSW,both,1.1666666666666667,0.07840501792114696,-0.019430508512544794,0.0,-0.019430508512544794
2024Q3,NSW to QLD,neither,718.4166666666666,99.7800925925926,-8.314142562499999,-8.314142562499999,0.0
2024Q3,NSW to QLD,destination_only,0.4166666666666667,0.057870370370370364,0.20733183101851854,0.04349464930555555,0.163837181712963
2024Q3,NSW to QLD,origin_only,0.75,0.10416666666666667,-0.3296733298611111,-0.26369328703703704,-0.06598004282407408
2024Q3,NSW to QLD,both,0.4166666666666667,0.057870370370370364,0.08306203819444433,0.0,0.08306203819444433
2024Q4,NSW to QLD,neither,2137.9166666666665,96.82593599033817,1.4479236662137682,1.4479236662137682,0.0
2024Q4,NSW to QLD,destination_only,25.833333333333332,1.169987922705314,2.4830495995621984,1.2654149822614733,1.2176346173007249
2024Q4,NSW to QLD,origin_only,19.5,0.8831521739130435,-18.211687045969203,-1.09618836352657,-17.115498682442635
2024Q4,NSW to QLD,both,24.75,1.1209239130434783,-1.7852732993659415,0.0,-1.7852732993659415
2025Q1,NSW to QLD,neither,2139.6666666666665,99.05864197530863,0.40775614853395015,0.40775614853395015,0.0
2025Q1,NSW to QLD,destination_only,8.666666666666666,0.4012345679012346,6.70001068287037,0.5020736971450618,6.197936985725308
2025Q1,NSW to QLD,origin_only,6.666666666666667,0.30864197530864196,-6.822686172453703,-0.3734904899691357,-6.449195682484567
2025Q1,NSW to QLD,both,5.0,0.23148148148148145,1.712885121527778,0.0,1.712885121527778
2025Q2,NSW to QLD,neither,2133.25,97.67628205128204,-9.561638402396214,-9.561638402396214,0.0
2025Q2,NSW to QLD,destination_only,5.5,0.2518315018315018,0.07968967605311354,0.026325179716117197,0.05336449633699634
2025Q2,NSW to QLD,origin_only,16.25,0.744047619047619,-19.538218806471306,-0.6012105544108669,-18.93700825206044
2025Q2,NSW to QLD,both,29.0,1.3278388278388278,-10.78199647245116,0.0,-10.78199647245116
2025Q3,NSW to QLD,neither,2179.8333333333335,98.72433574879227,-16.073521832729472,-16.073521832729472,0.0
2025Q3,NSW to QLD,destination_only,2.6666666666666665,0.12077294685990338,0.13379231204710146,0.08682071029589371,0.04697160175120774
2025Q3,NSW to QLD,origin_only,19.166666666666668,0.8680555555555556,-2.0203215315519323,-0.9208016157155796,-1.0995199158363527
